"Cluster"	"cluster"	"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"	"short_desc"
"6"	"6"	"GOCC_CELL_SUBSTRATE_JUNCTION"	"GOCC_CELL_SUBSTRATE_JUNCTION"	"8/107"	"436/17939"	0.00458088940457576	0.0470310181782493	0.0381704507287719	"TGM2/TNC/FAP/CDH13/FZD2/CORO2B/LPXN/ARHGAP22"	8	"Cell substrate junction"
"6"	"6"	"GOBP_SKELETAL_MUSCLE_ORGAN_DEVELOPMENT"	"GOBP_SKELETAL_MUSCLE_ORGAN_DEVELOPMENT"	"5/107"	"181/17939"	0.00459197918974567	0.0470310181782493	0.0381704507287719	"EGR1/FOS/COL6A1/SIX1/ATF3"	5	"Skeletal muscle organ development"
"6"	"6"	"GOBP_NEURON_PROJECTION_REGENERATION"	"GOBP_NEURON_PROJECTION_REGENERATION"	"3/107"	"57/17939"	0.00477866931172527	0.0487695399969693	0.039581437860091	"PTN/TNC/GAP43"	3	"Neuron projection regeneration"
"6"	"6"	"WP_GASTRIN_SIGNALING"	"WP_GASTRIN_SIGNALING"	"4/107"	"114/17939"	0.004831073897457	0.0489333041041733	0.03971434907544	"EGR1/FOS/JUN/CDKN2A"	4	"Gastrin signaling"
"6"	"6"	"GOBP_RESPONSE_TO_MOLECULE_OF_BACTERIAL_ORIGIN"	"GOBP_RESPONSE_TO_MOLECULE_OF_BACTERIAL_ORIGIN"	"7/107"	"349/17939"	0.0049191946010194	0.0489333041041733	0.03971434907544	"FOS/COL6A1/ABCA1/BDKRB1/F2R/CXCL2/GBP2"	7	"Response to molecule of bacterial origin"
"6"	"6"	"GOBP_REGULATION_OF_BLOOD_PRESSURE"	"GOBP_REGULATION_OF_BLOOD_PRESSURE"	"5/107"	"184/17939"	0.00492059231179437	0.0489333041041733	0.03971434907544	"EDNRA/EMP2/BDKRB1/F2R/CORO2B"	5	"Regulation of blood pressure"
"6"	"6"	"WP_VITAMIN_D_RECEPTOR_PATHWAY"	"WP_VITAMIN_D_RECEPTOR_PATHWAY"	"5/107"	"184/17939"	0.00492059231179437	0.0489333041041733	0.03971434907544	"GXYLT2/CDKN2A/G0S2/BDKRB1/COL13A1"	5	"Vitamin d receptor pathway"
"6"	"6"	"GOBP_CHONDROCYTE_DIFFERENTIATION"	"GOBP_CHONDROCYTE_DIFFERENTIATION"	"4/107"	"115/17939"	0.00498257302408191	0.0489333041041733	0.03971434907544	"RUNX1/SOX9/RUNX2/TRPS1"	4	"Chondrocyte differentiation"
"6"	"6"	"GOBP_CELL_DIFFERENTIATION_INVOLVED_IN_KIDNEY_DEVELOPMENT"	"GOBP_CELL_DIFFERENTIATION_INVOLVED_IN_KIDNEY_DEVELOPMENT"	"3/107"	"58/17939"	0.00501771171520495	0.0489333041041733	0.03971434907544	"WWTR1/HES1/EDNRA"	3	"Celldifferentiationinvolvedinkidnydvlpmnt."
"6"	"6"	"GOBP_ENDOCHONDRAL_BONE_MORPHOGENESIS"	"GOBP_ENDOCHONDRAL_BONE_MORPHOGENESIS"	"3/107"	"58/17939"	0.00501771171520495	0.0489333041041733	0.03971434907544	"SOX9/RUNX2/COL13A1"	3	"Endochondral bone morphogenesis"
"6"	"6"	"REACTOME_SIGNALING_BY_PDGF"	"REACTOME_SIGNALING_BY_PDGF"	"3/107"	"58/17939"	0.00501771171520495	0.0489333041041733	0.03971434907544	"COL6A3/COL6A1/PLAT"	3	"Signaling by pdgf"
"6"	"6"	"WP_COMPLEMENT_AND_COAGULATION_CASCADES"	"WP_COMPLEMENT_AND_COAGULATION_CASCADES"	"3/107"	"58/17939"	0.00501771171520495	0.0489333041041733	0.03971434907544	"PLAT/BDKRB1/F2R"	3	"Complement and coagulation cascades"
"6"	"6"	"GOBP_GONADOTROPIN_SECRETION"	"GOBP_GONADOTROPIN_SECRETION"	"2/107"	"18/17939"	0.00506675629709647	0.0489333041041733	0.03971434907544	"TBX3/FOXD1"	2	"Gonadotropin secretion"
"6"	"6"	"GOBP_REGULATION_OF_FIBRINOLYSIS"	"GOBP_REGULATION_OF_FIBRINOLYSIS"	"2/107"	"18/17939"	0.00506675629709647	0.0489333041041733	0.03971434907544	"FAP/PLAT"	2	"Regulation of fibrinolysis"
"6"	"6"	"GOBP_REGULATION_OF_PLASMINOGEN_ACTIVATION"	"GOBP_REGULATION_OF_PLASMINOGEN_ACTIVATION"	"2/107"	"18/17939"	0.00506675629709647	0.0489333041041733	0.03971434907544	"PLAT/RUNX1"	2	"Regulation of plasminogen activation"
"6"	"6"	"GOBP_RENAL_VESICLE_DEVELOPMENT"	"GOBP_RENAL_VESICLE_DEVELOPMENT"	"2/107"	"18/17939"	0.00506675629709647	0.0489333041041733	0.03971434907544	"SOX9/KIF26B"	2	"Renal vesicle development"
"6"	"6"	"GOBP_URETER_DEVELOPMENT"	"GOBP_URETER_DEVELOPMENT"	"2/107"	"18/17939"	0.00506675629709647	0.0489333041041733	0.03971434907544	"SIX1/SOX9"	2	"Ureter development"
"6"	"6"	"GOMF_PHOSPHATIDYLCHOLINE_TRANSPORTER_ACTIVITY"	"GOMF_PHOSPHATIDYLCHOLINE_TRANSPORTER_ACTIVITY"	"2/107"	"18/17939"	0.00506675629709647	0.0489333041041733	0.03971434907544	"PLTP/ABCA1"	2	"Phosphatidylcholine transporter activity"
"6"	"6"	"REACTOME_ABC_TRANSPORTERS_IN_LIPID_HOMEOSTASIS"	"REACTOME_ABC_TRANSPORTERS_IN_LIPID_HOMEOSTASIS"	"2/107"	"18/17939"	0.00506675629709647	0.0489333041041733	0.03971434907544	"ABCA9/ABCA6"	2	"Abc transporters in lipid homeostasis"
"6"	"6"	"GOBP_WNT_SIGNALING_PATHWAY"	"GOBP_WNT_SIGNALING_PATHWAY"	"8/107"	"444/17939"	0.00510194088075279	0.049108313895674	0.0398563873064265	"EGR1/WWTR1/CTHRC1/COL6A1/EDNRA/FOXD1/FZD2/SOX9"	8	"Wnt signaling pathway"
"6"	"6"	"GOBP_MAINTENANCE_OF_CELL_NUMBER"	"GOBP_MAINTENANCE_OF_CELL_NUMBER"	"5/107"	"186/17939"	0.00514874270878791	0.049393605052972	0.0400879300729838	"PTN/HES1/ZNF358/TBX3/SOX9"	5	"Maintenance of cell number"
"6"	"6"	"GOBP_ENDODERM_FORMATION"	"GOBP_ENDODERM_FORMATION"	"3/107"	"59/17939"	0.00526385136741578	0.0498334349849429	0.0404448967600264	"COL8A1/COL6A1/LAMB1"	3	"Endoderm formation"
"6"	"6"	"GOBP_NEGATIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION"	"GOBP_NEGATIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION"	"3/107"	"59/17939"	0.00526385136741578	0.0498334349849429	0.0404448967600264	"FBLN1/CDKN2A/CORO2B"	3	"Negativeregulationofcellsubstrateadhesion."
"6"	"6"	"WP_10Q1121Q1123_COPY_NUMBER_VARIATION_SYNDROME"	"WP_10Q1121Q1123_COPY_NUMBER_VARIATION_SYNDROME"	"3/107"	"59/17939"	0.00526385136741578	0.0498334349849429	0.0404448967600264	"JUND/SMAD1/ARHGAP22"	3	"10q1121q1123copynumbervariationsyndrome."
"6"	"6"	"WP_DENGUE2_INTERACTIONS_WITH_COMPLEMENT_AND_COAGULATION_CASCADES"	"WP_DENGUE2_INTERACTIONS_WITH_COMPLEMENT_AND_COAGULATION_CASCADES"	"3/107"	"59/17939"	0.00526385136741578	0.0498334349849429	0.0404448967600264	"PLAT/BDKRB1/F2R"	3	"Dengue2interactinswthcmplmntandcgltncscds."
"6"	"6"	"WP_EMBRYONIC_STEM_CELL_PLURIPOTENCY_PATHWAYS"	"WP_EMBRYONIC_STEM_CELL_PLURIPOTENCY_PATHWAYS"	"4/107"	"117/17939"	0.00529507792227691	0.0499365189016893	0.0405285598342594	"FOS/JUN/SMAD1/FZD2"	4	"Embryonic stem cell pluripotency pathways"
"6"	"6"	"REACTOME_INTERFERON_SIGNALING"	"REACTOME_INTERFERON_SIGNALING"	"6/107"	"267/17939"	0.00530944224597531	0.0499365189016893	0.0405285598342594	"EGR1/HLA-B/IFITM1/IFI6/XAF1/GBP2"	6	"Interferon signaling"
"7"	"7"	"REACTOME_CELL_CYCLE_MITOTIC"	"REACTOME_CELL_CYCLE_MITOTIC"	"259/1991"	"498/17939"	2.9729023349534e-117	2.46602248684384e-113	1.9971644949129e-113	"TK1/BIRC5/RRM2/CENPM/TPX2/CENPF/PTTG1/CDC20/CCNB1/MAD2L1/LMNB1/FOXM1/DHFR/ZWINT/TYMS/CENPK/MCM5/CCNB2/UBE2C/MCM7/CENPN/KIF20A/GINS2/CENPU/MYBL2/TOP2A/SMC2/CCNA2/NCAPG2/KNL1/KIF23/MCM4/CENPH/NCAPG/SPC24/MCM3/FEN1/CDT1/HMMR/PKMYT1/RANGAP1/MCM2/PLK1/CENPE/TMPO/LIG1/ORC6/RFC2/GMNN/ZWILCH/NCAPD2/RPA3/GTSE1/SGO2/AURKA/BUB1/SKA2/NDC80/CDC6/RFC4/SPC25/MZT1/MCM6/CKS1B/CENPA/TUBG1/CDCA8/CDK1/DBF4/VRK1/NCAPH/NCAPD3/CDC45/CENPS/KIF2C/DSN1/SMC4/NUF2/PCNA/BUB1B/TUBB2A/SPDL1/POLE3/CCND3/RFC3/POLA2/SMC1A/GINS4/SGO1/CDK2/RFC5/AURKB/ESCO2/E2F1/CEP78/NCAPH2/NUP205/SKA1/PRIM1/CDCA5/MCM10/RBL1/POLD1/HAUS8/CENPO/MASTL/KIF18A/FBXO5/NDC1/TFDP1/POLE2/GINS1/INCENP/CENPP/POLA1/CENPJ/UBE2S/CCND1/CENPQ/BUB3/PSMD1/POLD2/TUBB4B/TUBB3/TUBB6/NUDC/PSME2/PSMD2/PSMC3/KPNB1/PSMA2/PSMB3/BANF1/RBX1/TUBA1C/SET/SEC13/TUBA1B/PSMB6/YWHAE/PSMA7/DYNLL1/RAN/HSP90AA1/LMNA/TUBB/PRIM2/RPA1/PSMD11/ANAPC15/NUP107/HAUS5/CKAP5/PSMB2/RCC1/PSMA3/PSMB7/PSMD14/RAD21/NUP93/HAUS6/PSMC5/NUP188/NUP62/PSMD9/PSMD12/TUBA1A/RAB1B/PSMD13/PSMD6/LBR/CDC25B/NUP35/POLD3/ODF2/PSME3/MAPRE1/NUP50/DYNC1H1/NUP155/PSMC4/PPP1R12A/PSMD7/PCNT/RAB8A/CENPT/AAAS/NDE1/SMC3/ACTR1A/PPP2CA/XPO1/PSMC2/PPP1CC/PSMD3/RPA2/NUP85/SSNA1/E2F4/PPP2R3B/NUP88/NUP37/CDC27/VPS4A/HAUS1/SKP2/CEP192/ENSA/HAUS2/AKT1/PRKACA/PSMC1/ZW10/PPP2R5D/ORC3/SEH1L/PHLDA1/EML4/CDK5RAP2/KMT5A/CCP110/ANAPC7/NUP43/NUP54/TUBGCP3/RAE1/CDK11B/PRKCA/ITGB3BP/LIN54/CDKN2D/NUP153/AHCTF1/ORC5/CEP250/HAUS3/NUP214/NUP98/CEP135/CDKN2C/HAUS4/NEDD1/ARPP19/TUBGCP5/POM121/PPP2R1B/CDC23/DYNLL2/PSME4/CDK6/PPP2R5C/CEP70/NUP160/CEP41/WEE1/ANAPC1/CLASP2/TUBGCP4/FZR1"	259	"Cell cycle mitotic"
"7"	"7"	"HALLMARK_E2F_TARGETS"	"HALLMARK_E2F_TARGETS"	"157/1991"	"198/17939"	2.7354933218412e-112	1.13454585523364e-108	9.18837809473186e-109	"TK1/BIRC5/RRM2/CDKN3/CENPM/MKI67/PTTG1/CDC20/DIAPH3/MAD2L1/RNASEH2A/LMNB1/TRIP13/MCM5/CCNB2/MCM7/CKS2/UBE2T/DLGAP5/MYBL2/CDCA3/HELLS/TOP2A/STMN1/HMGB3/DDX39A/MCM4/SPC24/TACC3/MCM3/HMMR/RACGAP1/ASF1B/DEPDC1/ATAD2/MCM2/TCF19/PLK1/CENPE/TMPO/LIG1/ORC6/MELK/RFC2/NCAPD2/RPA3/RAD51AP1/TIMELESS/BRCA1/AURKA/KIF4A/ANP32E/CSE1L/CIT/SPC25/MCM6/CKS1B/TUBG1/CDCA8/CDK1/EZH2/SPAG5/DNMT1/KPNA2/KIF2C/SMC4/PSMC3IP/PCNA/BUB1B/CTPS1/BRCA2/RFC3/POLA2/DONSON/SMC1A/DCTPP1/GINS4/EXOSC8/KIF22/DCK/AURKB/BARD1/CHEK1/NASP/NUP205/CBX5/SHMT1/HMGB2/POLD1/GINS1/JPT1/SRSF2/UBE2S/PAICS/MMS22L/SSRP1/ILF3/RANBP1/SYNCRIP/POLD2/RBBP7/HNRNPD/GSPT1/SNRPB/PRKDC/NME1/DUT/HMGA1/PA2G4/DEK/NAA38/XRCC6/RAN/TUBB/DCLRE1B/PRIM2/EIF2S1/RPA1/MSH2/NUP107/TRA2B/NOLC1/RAD21/LYAR/NUDT21/SLBP/SRSF1/USP1/LBR/CDC25B/TIPIN/NOP56/POLD3/POP7/PRPS1/UBR7/CNOT9/SMC3/PSIP1/XPO1/DSCC1/MRE11/RPA2/TBRG4/ZW10/PNN/PHF5A/CCP110/MLH1/TFRC/RAD51C/NUP153/CDKN2C/CTCF/UNG/EED/WEE1"	157	"E2F targets"
"7"	"7"	"REACTOME_M_PHASE"	"REACTOME_M_PHASE"	"185/1991"	"354/17939"	1.33519618774982e-83	3.69181745912826e-80	2.98990248077873e-80	"BIRC5/CENPM/CENPF/PTTG1/CDC20/CCNB1/MAD2L1/LMNB1/ZWINT/CENPK/CCNB2/UBE2C/CENPN/KIF20A/CENPU/SMC2/NCAPG2/KNL1/KIF23/CENPH/NCAPG/SPC24/RANGAP1/PLK1/CENPE/TMPO/ZWILCH/NCAPD2/SGO2/BUB1/SKA2/NDC80/SPC25/MZT1/CENPA/TUBG1/CDCA8/CDK1/VRK1/NCAPH/NCAPD3/CENPS/KIF2C/DSN1/SMC4/NUF2/BUB1B/TUBB2A/SPDL1/SMC1A/SGO1/AURKB/CEP78/NCAPH2/NUP205/SKA1/CDCA5/HAUS8/CENPO/MASTL/KIF18A/FBXO5/NDC1/INCENP/CENPP/CENPJ/UBE2S/CENPQ/BUB3/PSMD1/TUBB4B/TUBB3/TUBB6/NUDC/PSME2/PSMD2/PSMC3/KPNB1/PSMA2/PSMB3/BANF1/TUBA1C/SET/SEC13/TUBA1B/PSMB6/YWHAE/PSMA7/DYNLL1/RAN/HSP90AA1/LMNA/TUBB/PSMD11/ANAPC15/NUP107/HAUS5/CKAP5/PSMB2/RCC1/PSMA3/PSMB7/PSMD14/RAD21/NUP93/HAUS6/PSMC5/NUP188/NUP62/PSMD9/PSMD12/TUBA1A/RAB1B/PSMD13/PSMD6/LBR/NUP35/ODF2/PSME3/MAPRE1/NUP50/DYNC1H1/NUP155/PSMC4/PSMD7/PCNT/CENPT/AAAS/NDE1/SMC3/ACTR1A/PPP2CA/XPO1/PSMC2/PPP1CC/PSMD3/NUP85/SSNA1/NUP88/NUP37/CDC27/VPS4A/HAUS1/CEP192/ENSA/HAUS2/PRKACA/PSMC1/ZW10/PPP2R5D/SEH1L/EML4/CDK5RAP2/KMT5A/CCP110/ANAPC7/NUP43/NUP54/TUBGCP3/RAE1/PRKCA/ITGB3BP/NUP153/AHCTF1/CEP250/HAUS3/NUP214/NUP98/CEP135/HAUS4/NEDD1/ARPP19/TUBGCP5/POM121/PPP2R1B/CDC23/DYNLL2/PSME4/PPP2R5C/CEP70/NUP160/CEP41/ANAPC1/CLASP2/TUBGCP4"	185	"M phase"
"7"	"7"	"HALLMARK_G2M_CHECKPOINT"	"HALLMARK_G2M_CHECKPOINT"	"128/1991"	"195/17939"	1.78560983434046e-74	3.70290839396352e-71	2.99888472704231e-71	"BIRC5/CDKN3/PRC1/TPX2/MKI67/CENPF/PTTG1/CDC20/NUSAP1/MAD2L1/LMNB1/MCM5/CCNB2/UBE2C/GINS2/CKS2/MYBL2/PBK/TOP2A/SMC2/STMN1/CCNA2/HMGB3/KNL1/KIF20B/DDX39A/KIF23/TACC3/MCM3/DTYMK/HMMR/RACGAP1/NSD2/MCM2/TROAP/PLK1/CENPE/TMPO/ORC6/AURKA/KIF4A/BUB1/NDC80/KIF11/CDC6/MCM6/CKS1B/CENPA/CHAF1A/CDK1/DBF4/EZH2/CDC45/KPNA2/KIF2C/SMC4/BRCA2/POLA2/SMC1A/KIF22/AURKB/E2F1/BARD1/CHEK1/NASP/KIF15/RBL1/CBX1/ODC1/TTK/FBXO5/TFDP1/INCENP/STIL/JPT1/SRSF2/UBE2S/CCND1/ILF3/BUB3/SNRPD1/SYNCRIP/G3BP1/HNRNPD/SFPQ/EWSR1/GSPT1/HMGA1/KPNB1/HMGN2/HNRNPU/MT2A/NCL/HSPA8/PRIM2/TRA2B/NOLC1/RBM14/RAD21/DKC1/KIF5B/SRSF1/LBR/CDC25B/UCK2/ODF2/NUP50/AMD1/PRMT5/XPO1/TOP1/RPA2/SRSF10/E2F4/CDC27/SAP30/SLC7A1/MAP3K20/KMT5A/CASP8AP2/CUL4A/ORC5/NUP98/CHMP1A/CDKN2C/CTCF/LIG3/SLC12A2"	128	"G2M checkpoint"
"7"	"7"	"REACTOME_CELL_CYCLE_CHECKPOINTS"	"REACTOME_CELL_CYCLE_CHECKPOINTS"	"147/1991"	"257/17939"	1.64263322882626e-73	2.72512852662276e-70	2.20700742449878e-70	"BIRC5/CENPM/CENPF/CDC20/CCNB1/MAD2L1/ZWINT/CENPK/MCM5/CCNB2/UBE2C/MCM7/CENPN/CENPU/CLSPN/CCNA2/KNL1/MCM4/CENPH/SPC24/MCM3/PKMYT1/NSD2/RANGAP1/MCM2/PLK1/CENPE/ORC6/RFC2/ZWILCH/RPA3/GTSE1/BRCA1/SGO2/BUB1/SKA2/NDC80/CDC6/RFC4/SPC25/MCM6/CENPA/CDCA8/CDK1/DBF4/CDC45/CENPS/KIF2C/DSN1/NUF2/BUB1B/SPDL1/RFC3/SGO1/CDK2/RFC5/AURKB/BARD1/CHEK1/RMI2/SKA1/MCM10/CENPO/KIF18A/INCENP/CENPP/UBE2N/UBE2S/CENPQ/BUB3/PSMD1/YWHAH/NUDC/PSME2/PSMD2/PSMC3/PSMA2/PSMB3/SEC13/YWHAZ/YWHAQ/PSMB6/YWHAE/PSMA7/DYNLL1/RPA1/PSMD11/ANAPC15/NUP107/CKAP5/PSMB2/PSMA3/TOPBP1/PSMB7/PSMD14/PSMC5/PSMD9/PSMD12/PSMD13/PSMD6/PSME3/MAPRE1/DYNC1H1/MDC1/PSMC4/PSMD7/CENPT/ATRIP/NDE1/PPP2CA/XPO1/PSMC2/PPP1CC/PSMD3/BABAM1/MRE11/RPA2/NUP85/NUP37/CDC27/RMI1/PSMC1/ZW10/PPP2R5D/ORC3/SEH1L/RHNO1/RBBP8/BRCC3/ANAPC7/NUP43/ITGB3BP/AHCTF1/TOP3A/ORC5/ATR/NUP98/PPP2R1B/CDC23/DYNLL2/PSME4/PPP2R5C/NUP160/WEE1/ANAPC1/CLASP2/PCBP4"	147	"Cell cycle checkpoints"
"7"	"7"	"HALLMARK_MYC_TARGETS_V1"	"HALLMARK_MYC_TARGETS_V1"	"123/1991"	"195/17939"	1.51857211741644e-68	2.09942595232822e-65	1.70026793918451e-65	"CDC20/MAD2L1/TYMS/MCM5/MCM7/CCNA2/MCM4/RRM1/MCM2/SNRPA1/RFC4/MCM6/CDC45/KPNA2/PCNA/CTPS1/POLE3/CDK2/HPRT1/ODC1/TFDP1/RUVBL2/SNRPA/SRSF2/BUB3/PSMD1/SRSF7/SNRPD1/RANBP1/LSM2/SRSF3/SYNCRIP/POLD2/G3BP1/HNRNPD/HNRNPR/HDGF/GSPT1/PPM1G/UBE2L3/ILF2/NME1/SNRPD3/CYC1/CCT5/DUT/HNRNPA3/PA2G4/EIF1AX/CCT2/DEK/KPNB1/HSPE1/NHP2/C1QBP/CCT7/PSMA2/PSMB3/PRDX3/XRCC6/SNRPG/SRM/SET/PTGES3/COX5A/HNRNPU/VDAC1/YWHAQ/HSPD1/ERH/YWHAE/PSMA7/SERBP1/HNRNPA2B1/RAN/LDHA/EIF4A1/PPIA/EIF2S1/FBL/TXNL4A/PSMB2/EIF4E/CCT3/TCP1/TRA2B/NOLC1/NDUFAB1/PSMD14/LSM7/CCT4/VDAC3/GLO1/ABCE1/TRIM28/VBP1/SRSF1/USP1/NOP16/NOP56/CSTF2/RNPS1/GOT2/SRPK1/SF3B3/EIF3B/TARDBP/PSMC4/PSMD7/DDX21/XPO1/PSMD3/DHX15/CAD/ETF1/PRPF31/UBA2/RRP9/SF3A1/NCBP1/STARD7/PRPS2/U2AF1"	123	"Myc targets v1"
"7"	"7"	"GOBP_RIBONUCLEOPROTEIN_COMPLEX_BIOGENESIS"	"GOBP_RIBONUCLEOPROTEIN_COMPLEX_BIOGENESIS"	"189/1991"	"449/17939"	1.48572120609949e-65	1.7605796292279e-62	1.42584552441007e-62	"SNRPA1/EXOSC8/RRP7A/RUVBL2/EBNA1BP2/LSM4/SNRPD1/LSM2/SNRPB/SNRPC/SNRPE/PRKDC/SNRPD3/SNRPF/PA2G4/EIF1AX/DDX39B/XRCC5/NHP2/C1QBP/SNRPG/PTGES3/TRMT112/SRSF9/RAN/HSP90AA1/FBL/EXOSC9/NOP58/SF3B2/WDR77/TXNL4A/NPM3/EXOSC2/U2AF2/NOP10/NOC2L/EIF6/NOLC1/SF3B4/DDX46/RPL26L1/MRTO4/STRAP/LYAR/DKC1/PUF60/ABCE1/RUVBL1/BOP1/SRSF1/RRS1/TSR2/NOP16/EMG1/GTPBP4/SF3A3/NOP56/EIF5B/ERI1/POP7/GTF3A/DHX9/UTP20/SRPK1/RRP36/SF3B3/EIF3B/TSR1/GRWD1/TARBP2/GEMIN6/POP5/EXOSC3/MPHOSPH6/HTATSF1/PRMT5/GAR1/DDX21/PSIP1/WBP11/NIP7/XPO1/LAS1L/DDX56/POP4/MCTS1/PRPF19/MRPS7/BRIX1/ERAL1/PPAN/RRP15/RPS19BP1/NOL11/TBL3/SRSF10/NOM1/NOP2/PAK1IP1/DDX1/NUP88/PRPF31/IMP4/NAT10/GEMIN4/RRP1B/RRP12/NOC4L/WDR18/RPP30/DCAF13/RRP9/MPV17L2/DDX23/EXOSC10/RRP1/SF3A1/NOL9/PNO1/PRPF8/PDCD11/UTP18/NCBP1/LSM6/UTP6/MYBBP1A/SRFBP1/HEATR1/NOL6/RBFA/GNL2/ERCC2/DNTTIP2/PHF5A/WDR55/LSG1/DDX54/MAK16/BMS1/UTP4/RPP25/UTP11/WDR43/MRM2/TFB1M/EXOSC6/NOP14/PELP1/UTP15/DHX30/LTV1/USP39/NOL10/PES1/UTP3/CUL4A/FTSJ3/BYSL/ATR/HEATR3/UTP25/DDX10/AK6/MDN1/GEMIN5/PRPF3/WDR12/MTERF3/EFL1/METTL17/TMA16/URB1/SART3/RPP40/DDX20/NUFIP1/DDX51/BUD13/WDR3/DHX37/MPHOSPH10/DROSHA/RRP8/MRM3/RPUSD2/DDX31/GNL3L/SIRT7"	189	"Ribonucleocomplex biogenesis"
"7"	"7"	"REACTOME_MITOTIC_METAPHASE_AND_ANAPHASE"	"REACTOME_MITOTIC_METAPHASE_AND_ANAPHASE"	"131/1991"	"235/17939"	1.16973165262775e-63	1.2128655073184e-60	9.822667640882e-61	"BIRC5/CENPM/CENPF/PTTG1/CDC20/CCNB1/MAD2L1/LMNB1/ZWINT/CENPK/CCNB2/UBE2C/CENPN/CENPU/KNL1/CENPH/SPC24/RANGAP1/PLK1/CENPE/TMPO/ZWILCH/SGO2/BUB1/SKA2/NDC80/SPC25/CENPA/CDCA8/CDK1/VRK1/CENPS/KIF2C/DSN1/NUF2/BUB1B/TUBB2A/SPDL1/SMC1A/SGO1/AURKB/NUP205/SKA1/CDCA5/CENPO/KIF18A/FBXO5/NDC1/INCENP/CENPP/UBE2S/CENPQ/BUB3/PSMD1/TUBB4B/TUBB3/TUBB6/NUDC/PSME2/PSMD2/PSMC3/KPNB1/PSMA2/PSMB3/BANF1/TUBA1C/SEC13/TUBA1B/PSMB6/PSMA7/DYNLL1/RAN/LMNA/PSMD11/ANAPC15/NUP107/CKAP5/PSMB2/RCC1/PSMA3/PSMB7/PSMD14/RAD21/NUP93/PSMC5/NUP188/NUP62/PSMD9/PSMD12/TUBA1A/PSMD13/PSMD6/LBR/NUP35/PSME3/MAPRE1/DYNC1H1/NUP155/PSMC4/PSMD7/CENPT/NDE1/SMC3/PPP2CA/XPO1/PSMC2/PPP1CC/PSMD3/NUP85/NUP37/CDC27/VPS4A/PSMC1/ZW10/PPP2R5D/SEH1L/ANAPC7/NUP43/NUP54/ITGB3BP/AHCTF1/NUP98/POM121/PPP2R1B/CDC23/DYNLL2/PSME4/PPP2R5C/NUP160/ANAPC1/CLASP2"	131	"Mitotic metaphase and anaphase"
"7"	"7"	"GOBP_CHROMOSOME_SEGREGATION"	"GOBP_CHROMOSOME_SEGREGATION"	"178/1991"	"419/17939"	1.91890110776287e-62	1.76858718765478e-59	1.43233062804008e-59	"BIRC5/CENPM/PRC1/TPX2/CENPW/MKI67/CENPF/PTTG1/CDC20/CCNB1/NUSAP1/DIAPH3/MAD2L1/ZWINT/TRIP13/CENPK/CCNB2/UBE2C/CENPN/CEP55/UHRF1/CENPU/ASPM/DLGAP5/MYBL2/TOP2A/SMC2/NCAPG2/KNL1/KIF23/CENPH/NCAPG/SPC24/TACC3/CDT1/RACGAP1/PLK1/CENPE/KIFC1/ECT2/ZWILCH/NCAPD2/BRCA1/SGO2/AURKA/KIF4A/BUB1/SKA2/MIS18A/NDC80/KIF11/CDC6/CDCA2/SPC25/MZT1/TUBG1/CDCA8/CDK1/MND1/OIP5/SPAG5/NCAPH/NCAPD3/CENPS/CENPX/KIF2C/DSN1/SMC4/PSMC3IP/NUF2/BUB1B/KNSTRN/SPDL1/FMN2/SMC1A/SGO1/KIF22/HJURP/SKA3/AURKB/ESCO2/NCAPH2/RMI2/FAM83D/KIF14/SKA1/KIF15/CDCA5/HAUS8/CENPO/GPSM2/TTK/KIF18A/FBXO5/NDC1/PSRC1/INCENP/CENPP/STIL/CENPJ/CENPQ/GEN1/BUB3/NUDC/KPNB1/SLC25A5/HNRNPU/RAN/TUBB/ACTB/CDC42/ACTR3/ANAPC15/RAD18/BCCIP/HAUS5/SAC3D1/RCC1/SASS6/SMARCA4/RAD21/ACTR2/NTMT1/MAD2L2/HAUS6/NUP62/ACTL6A/RRS1/MAPRE1/SRPK1/DYNC1H1/CENPT/AAAS/NDE1/SMC3/TOP1/CHAMP1/MRE11/SMARCB1/APC/NUP37/CDC27/BAZ1B/POLDIP2/VPS4A/TTL/HAUS1/DCAF13/CEP192/HAUS2/MAP3K20/ZW10/PINX1/SEH1L/EML4/CDK5RAP2/ERCC2/KMT5A/MLH1/ANAPC7/NUP43/CIAO2A/TUBGCP3/ITGB3BP/TOP3A/HAUS3/AKAP8/CHMP1A/HAUS4/CTCF/TUBGCP5/CDC23/TOP2B/CCDC61/ANAPC1/CLASP2/SIRT7/TUBGCP4"	178	"Chromosome segregation"
