"Cluster"	"cluster"	"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"	"short_desc"
"4"	"4"	"GOCC_SITE_OF_DOUBLE_STRAND_BREAK"	"GOCC_SITE_OF_DOUBLE_STRAND_BREAK"	"24/1699"	"97/17939"	8.77669442426028e-06	0.000128999949874119	0.000105066396181922	"RPA3/TIMELESS/VCP/ARPC2/DYNLL1/LMNA/ARPC1A/ARPC4/ACTR3/ACTR2/PARP1/WRAP53/MAD2L2/RPA1/HTATSF1/MDC1/PRPF19/CHD1L/TOPBP1/RHNO1/ASF1A/MRE11/SLF2/SIRT7"	24	"Site of double strand break"
"4"	"4"	"GOBP_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS"	"GOBP_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS"	"28/1699"	"123/17939"	9.13291113051444e-06	0.000133993324311952	0.000109133342389902	"LSM4/HNRNPAB/HNRNPD/GSPT1/YBX1/SYNCRIP/HNRNPU/MAGOHB/LSM7/EXOSC8/THRAP3/DCPS/RBM8A/MRTO4/EXOSC2/DHX9/ETF1/RNPS1/EDC4/EXOSC3/EXOSC9/ERI1/CNOT9/EXOSC6/NCBP1/EXOSC10/PDE12/MLH1"	28	"Nucleartranscribedmrnacatabolicprocess."
"4"	"4"	"GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_MITOCHONDRIAL_MEMBRANE"	"GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_MITOCHONDRIAL_MEMBRANE"	"13/1699"	"35/17939"	9.45504834578278e-06	0.000138469608927067	0.000112779135223571	"TOMM5/HSP90AA1/TOMM6/TOMM40/MTCH2/TOMM22/HSPA4/TMEM126A/TIMM8A/TIMM22/BCS1L/TIMM10/AGK"	13	"Establishmentofprotenlclztntmtchndrlmmbrn."
"4"	"4"	"GOBP_DOUBLE_STRAND_BREAK_REPAIR_VIA_NONHOMOLOGOUS_END_JOINING"	"GOBP_DOUBLE_STRAND_BREAK_REPAIR_VIA_NONHOMOLOGOUS_END_JOINING"	"20/1699"	"73/17939"	9.49689809606795e-06	0.000138832352023094	0.000113074578050305	"PLK1/HMGA2/XRCC6/HMGB1/NSD2/PRKDC/XRCC5/DEK/ACTR2/PSMD14/WRAP53/MAD2L2/HMGB2/HMCES/PRPF19/TOPBP1/RHNO1/MRE11/MLH1/TOP2B"	20	"Doublstrandbreakrepairvnonhomologsendjnng."
"4"	"4"	"GOBP_ESTABLISHMENT_OF_MITOTIC_SPINDLE_LOCALIZATION"	"GOBP_ESTABLISHMENT_OF_MITOTIC_SPINDLE_LOCALIZATION"	"14/1699"	"40/17939"	9.61230693207093e-06	0.000140015825705865	0.000114038480090161	"NUSAP1/MAD2L1/PLK1/CENPA/NDC80/GPSM2/KPNB1/NDE1/SPDL1/MAPRE1/ZW10/HTT/CDK5RAP2/SPRY2"	14	"Establishmentofmitoticspindlelocalization."
"4"	"4"	"GOMF_PRE_MRNA_BINDING"	"GOMF_PRE_MRNA_BINDING"	"14/1699"	"40/17939"	9.61230693207093e-06	0.000140015825705865	0.000114038480090161	"SRSF2/SRSF3/SNRPC/HNRNPL/HNRNPA2B1/HNRNPA1/HNRNPU/U2AF2/TARBP2/PTBP1/TARDBP/TRA2B/ERI1/U2AF1"	14	"Pre mRNA binding"
"4"	"4"	"GOBP_NUCLEAR_ENVELOPE_ORGANIZATION"	"GOBP_NUCLEAR_ENVELOPE_ORGANIZATION"	"17/1699"	"56/17939"	9.89260060129885e-06	0.000143840890317276	0.000117153874741679	"PLK1/LMNB1/LMNB2/BANF1/LMNA/VRK1/EMD/REEP4/NUP93/TARDBP/RCC1/VPS4A/ZMPSTE24/CHMP1A/NUP155/PRKCA/TOR1B"	17	"Nuclear envelope organization"
"4"	"4"	"GOBP_MITOCHONDRIAL_TRANSPORT"	"GOBP_MITOCHONDRIAL_TRANSPORT"	"36/1699"	"179/17939"	1.07159936424796e-05	0.000155366000324027	0.000126540713846587	"SLC25A5/TOMM5/HSPD1/HSP90AA1/TOMM6/VDAC1/TOMM40/MTCH2/TIMM17A/TOMM22/ATP5IF1/TIMM50/HSPA4/PPIF/SLC25A39/ABCB8/TIMM23/SLC25A22/MRPL18/GRPEL1/TIMM8A/TIMM22/MCUR1/TIMM10/LETM1/BAK1/SFXN1/AIFM1/SPG7/PNPT1/SLC25A24/SLC25A16/CPT1A/SLC25A13/AGK/SLC25A20"	36	"Mitochondrial transport"
"4"	"4"	"KEGG_MEDICUS_REFERENCE_MISMATCH_REPAIR"	"KEGG_MEDICUS_REFERENCE_MISMATCH_REPAIR"	"11/1699"	"26/17939"	1.07234653274827e-05	0.000155366000324027	0.000126540713846587	"RPA3/LIG1/POLD2/RFC5/RFC2/RPA1/PCNA/POLE3/RFC4/MSH2/MLH1"	11	"Mismatch repair"
"4"	"4"	"GOBP_POSITIVE_REGULATION_OF_CYTOKINESIS"	"GOBP_POSITIVE_REGULATION_OF_CYTOKINESIS"	"16/1699"	"51/17939"	1.12693135375785e-05	0.000162327067802577	0.000132210284061647	"BIRC5/KIF23/RACGAP1/CIT/KIF20B/ECT2/CDCA8/KIF14/AURKB/CDC42/INCENP/CDC25B/GIPC1/CENPV/POLDIP2/NUP62"	16	"Pos. reg. cytokinesis"
"4"	"4"	"GOBP_GMP_BIOSYNTHETIC_PROCESS"	"GOBP_GMP_BIOSYNTHETIC_PROCESS"	"8/1699"	"14/17939"	1.13437222578573e-05	0.000162327067802577	0.000132210284061647	"PAICS/HPRT1/PFAS/ADK/ATIC/IMPDH1/GART/PPAT"	8	"Gmp biosynthetic process"
"4"	"4"	"GOBP_REGULATION_OF_METAPHASE_PLATE_CONGRESSION"	"GOBP_REGULATION_OF_METAPHASE_PLATE_CONGRESSION"	"8/1699"	"14/17939"	1.13437222578573e-05	0.000162327067802577	0.000132210284061647	"BIRC5/SPAG5/CDCA8/AURKB/INCENP/HNRNPU/DYNC1H1/TTL"	8	"Regulation of metaphase plate congression"
"4"	"4"	"GOCC_PRERIBOSOME_SMALL_SUBUNIT_PRECURSOR"	"GOCC_PRERIBOSOME_SMALL_SUBUNIT_PRECURSOR"	"8/1699"	"14/17939"	1.13437222578573e-05	0.000162327067802577	0.000132210284061647	"TSR1/UTP20/RRP1B/NOC4L/LTV1/RRP1/FTSJ3/BYSL"	8	"Preribosome small subunit precursor"
"4"	"4"	"KEGG_MEDICUS_PATHOGEN_ESCHERICHIA_EAE_TIR_TCCP_TO_ACTIN_SIGNALING_PATHWAY"	"KEGG_MEDICUS_PATHOGEN_ESCHERICHIA_EAE_TIR_TCCP_TO_ACTIN_SIGNALING_PATHWAY"	"8/1699"	"14/17939"	1.13437222578573e-05	0.000162327067802577	0.000132210284061647	"ARPC2/ACTB/ARPC1A/ACTG1/ARPC4/ACTR3/ACTR2/ARPC5L"	8	"Medicspthgneschrchetrtccptactnsgnlngpthwy."
"4"	"4"	"KEGG_MEDICUS_PATHOGEN_ESCHERICHIA_ESPT_TO_RAC_SIGNALING_PATHWAY"	"KEGG_MEDICUS_PATHOGEN_ESCHERICHIA_ESPT_TO_RAC_SIGNALING_PATHWAY"	"8/1699"	"14/17939"	1.13437222578573e-05	0.000162327067802577	0.000132210284061647	"ARPC2/ACTB/ARPC1A/ACTG1/ARPC4/ACTR3/ACTR2/ARPC5L"	8	"Medicuspathogenescherchespttrcsgnlngpthwy."
"4"	"4"	"REACTOME_EARLY_PHASE_OF_HIV_LIFE_CYCLE"	"REACTOME_EARLY_PHASE_OF_HIV_LIFE_CYCLE"	"8/1699"	"14/17939"	1.13437222578573e-05	0.000162327067802577	0.000132210284061647	"LIG1/HMGA1/XRCC6/BANF1/PPIA/XRCC5/FEN1/KPNA1"	8	"Early phase of hiv life cycle"
"4"	"4"	"GOCC_OXIDOREDUCTASE_COMPLEX"	"GOCC_OXIDOREDUCTASE_COMPLEX"	"27/1699"	"118/17939"	1.1861590241864e-05	0.000168922733288091	0.000137582245862102	"RRM2/RRM1/NDUFB6/LDHA/NDUFB3/CYC1/NDUFS8/NDUFA7/NDUFS6/UQCRFS1/NDUFAB1/NDUFA12/UQCRC1/PDHA1/SDHB/GCSH/NDUFS7/NDUFA9/CYB5B/UQCC3/DLAT/BCS1L/MT-ND2/DLD/FOXRED1/ABHD11/OGDH"	27	"Oxidoreductase complex"
"4"	"4"	"GOCC_REPLICATION_FORK"	"GOCC_REPLICATION_FORK"	"20/1699"	"74/17939"	1.18669882760212e-05	0.000168922733288091	0.000137582245862102	"RPA3/UHRF1/DNMT1/TIMELESS/POLD2/MCM3/PARP1/RFC5/RFC2/RPA1/PCNA/CHEK1/RFC4/DONSON/HMCES/PRPF19/CARM1/PRIM2/TIPIN/MRE11"	20	"Replication fork"
"4"	"4"	"REACTOME_RHOC_GTPASE_CYCLE"	"REACTOME_RHOC_GTPASE_CYCLE"	"20/1699"	"74/17939"	1.18669882760212e-05	0.000168922733288091	0.000137582245862102	"ANLN/DIAPH3/RACGAP1/CIT/IQGAP3/C1QBP/CAV1/CAVIN1/RHOC/ARHGDIA/ARHGAP18/TMPO/DIAPH1/IQGAP1/FLOT1/LBR/TJP2/STK10/TFRC/VANGL1"	20	"Rhoc gtpase cycle"
"4"	"4"	"GOBP_CELL_CYCLE_DNA_REPLICATION"	"GOBP_CELL_CYCLE_DNA_REPLICATION"	"15/1699"	"46/17939"	1.24861681614687e-05	0.000177425830098632	0.000144507750400215	"TK1/LIG1/MCM2/CDT1/DBF4/MCM4/FEN1/MCM3/GMNN/BRCA2/MCM6/PCNA/DONSON/ZMPSTE24/TIPIN"	15	"Cell cycle dna replication"
"4"	"4"	"GOBP_NEGATIVE_REGULATION_OF_MRNA_PROCESSING"	"GOBP_NEGATIVE_REGULATION_OF_MRNA_PROCESSING"	"10/1699"	"22/17939"	1.25787938096118e-05	0.000177809454060043	0.00014482020003414	"C1QBP/HNRNPA2B1/SRSF7/U2AF2/PTBP1/RBM42/RBMX/RNPS1/BARD1/RBM10"	10	"Negative regulation of mRNA processing"
"4"	"4"	"GOMF_TELOMERASE_RNA_BINDING"	"GOMF_TELOMERASE_RNA_BINDING"	"10/1699"	"22/17939"	1.25787938096118e-05	0.000177809454060043	0.00014482020003414	"SNRPB/NHP2/HNRNPU/HNRNPC/SNRPD3/WRAP53/DKC1/GAR1/EXOSC10/PINX1"	10	"Telomerase RNA binding"
"4"	"4"	"WP_PROGERIAASSOCIATED_LIPODYSTROPHY"	"WP_PROGERIAASSOCIATED_LIPODYSTROPHY"	"10/1699"	"22/17939"	1.25787938096118e-05	0.000177809454060043	0.00014482020003414	"LMNB1/LMNB2/BANF1/LMNA/PARP1/RECQL/SMAD3/ICMT/PPARG/ZMPSTE24"	10	"Progeriaassociated lipodystrophy"
"4"	"4"	"GOBP_PYRIMIDINE_NUCLEOTIDE_BIOSYNTHETIC_PROCESS"	"GOBP_PYRIMIDINE_NUCLEOTIDE_BIOSYNTHETIC_PROCESS"	"12/1699"	"31/17939"	1.27381105754662e-05	0.000179748893676022	0.000146399812516642	"TYMS/DTYMK/NME1/DUT/AK5/SHMT1/CTPS1/CDA/PRPS1/DCK/UCK2/CAD"	12	"Pyrimidinenucleotidebiosyntheticprocess."
"4"	"4"	"GOBP_PSEUDOURIDINE_SYNTHESIS"	"GOBP_PSEUDOURIDINE_SYNTHESIS"	"9/1699"	"18/17939"	1.32090174765619e-05	0.000185851703438862	0.000151370358853995	"NHP2/DKC1/GAR1/PUS7L/RPUSD3/TRUB2/PUS1/PUS7/RPUSD2"	9	"Pseudouridine synthesis"
"4"	"4"	"GOBP_REGULATION_OF_DNA_RECOMBINATION"	"GOBP_REGULATION_OF_DNA_RECOMBINATION"	"29/1699"	"132/17939"	1.32163243833246e-05	0.000185851703438862	0.000151370358853995	"PLK1/TIMELESS/PARPBP/RAD51AP1/RUVBL2/FUS/C1QBP/ACTB/NSD2/KPNA2/ACTR2/RUVBL1/PARP1/WRAP53/MAD2L2/ACTL6A/CHEK1/RNF126/HMCES/EXOSC3/ERCC2/TFRC/EXOSC6/KPNA1/MSH2/KMT5A/MRE11/BRD8/MLH1"	29	"Regulation of dna recombination"
"4"	"4"	"GOBP_PYRIMIDINE_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS"	"GOBP_PYRIMIDINE_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS"	"14/1699"	"41/17939"	1.33305395587683e-05	0.00018713406827922	0.000152414804627022	"TK1/TYMS/DTYMK/NME1/DUT/AK5/SHMT1/CTPS1/CDA/PRPS1/DCK/UCK2/CAD/MTOR"	14	"Pyrimidincontainingcompoundbisynthtcprcss."
"4"	"4"	"GOBP_OXIDATIVE_PHOSPHORYLATION"	"GOBP_OXIDATIVE_PHOSPHORYLATION"	"30/1699"	"139/17939"	1.36730438915007e-05	0.000191611208189858	0.000156061294071956	"CCNB1/CYCS/NDUFB6/VCP/COX7A2/ATP5MF/COX8A/ATP5F1B/NDUFB3/COX5A/CYC1/NDUFS8/NDUFA7/UQCC2/NDUFS6/UQCRFS1/NDUFAB1/NDUFA12/UQCRC1/STOML2/PPIF/SDHB/NDUFS7/NDUFA9/UQCC3/COA6/MT-ND2/DLD/MSH2/C2orf69"	30	"Oxidative phosphorylation"
"4"	"4"	"GOBP_IMPORT_INTO_NUCLEUS"	"GOBP_IMPORT_INTO_NUCLEUS"	"34/1699"	"167/17939"	1.42058990903141e-05	0.000198735882626632	0.000161864117001513	"ECT2/RAN/HSP90AA1/HNRNPA1/LMNA/SEC13/CSE1L/KPNA2/KPNB1/NUTF2/ELAVL1/FERMT1/NUP93/TARDBP/IPO4/KPNA3/NUP188/KPNA4/NUP107/IPO9/SMAD3/NUP62/NUP88/IPO11/NUP50/KPNA1/NUP155/NUP98/RANBP6/POM121/MAVS/HEATR3/NUP85/PRKCD"	34	"Import into nucleus"
"4"	"4"	"GOCC_RESPIRASOME"	"GOCC_RESPIRASOME"	"24/1699"	"100/17939"	1.52779910847802e-05	0.000213366858311157	0.000173780585878427	"CYCS/NDUFB6/COX7A2/COX8A/NDUFB3/COX5A/CYC1/NDUFS8/HIGD1A/NDUFA7/NDUFS6/UQCRFS1/NDUFAB1/NDUFA12/UQCRC1/SDHB/NDUFS7/NDUFA9/UQCC3/BCS1L/COA6/MT-ND2/FOXRED1/C2orf69"	24	"Respirasome"
"4"	"4"	"GOBP_MITOCHONDRIAL_MEMBRANE_ORGANIZATION"	"GOBP_MITOCHONDRIAL_MEMBRANE_ORGANIZATION"	"26/1699"	"113/17939"	1.53944404301915e-05	0.000214624377043904	0.000174804795279361	"SLC25A5/TOMM5/MICOS10/HSP90AA1/TOMM6/TOMM40/MTCH2/TOMM22/ATP5IF1/TIMM50/HSPA4/PPIF/IMMT/TMEM126A/UQCC3/APOO/TIMM8A/TIMM22/BCS1L/TIMM10/LETM1/BAK1/DNAJC11/SPG7/AGK/MFN2"	26	"Mitochondrial membrane organization"
"4"	"4"	"GOBP_AMP_BIOSYNTHETIC_PROCESS"	"GOBP_AMP_BIOSYNTHETIC_PROCESS"	"7/1699"	"11/17939"	1.58142138005897e-05	0.000219348003022513	0.000178652039863317	"PAICS/HPRT1/PFAS/ADK/ATIC/GART/PPAT"	7	"Amp biosynthetic process"
"4"	"4"	"GOCC_CMG_COMPLEX"	"GOCC_CMG_COMPLEX"	"7/1699"	"11/17939"	1.58142138005897e-05	0.000219348003022513	0.000178652039863317	"MCM7/MCM5/GINS2/MCM2/MCM4/MCM3/MCM6"	7	"Cmg complex"
"4"	"4"	"REACTOME_CONDENSATION_OF_PROMETAPHASE_CHROMOSOMES"	"REACTOME_CONDENSATION_OF_PROMETAPHASE_CHROMOSOMES"	"7/1699"	"11/17939"	1.58142138005897e-05	0.000219348003022513	0.000178652039863317	"CCNB1/CCNB2/NCAPD2/SMC2/NCAPG/NCAPH/SMC4"	7	"Condensation of prometaphase chromosomes"
"4"	"4"	"REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES"	"REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES"	"59/1699"	"357/17939"	1.61253184629139e-05	0.000223282092788014	0.000181856232068978	"RPL39L/ODC1/SMS/PSME2/PSMD2/PSMC3/PSMB3/SRM/PSMB6/PSMA7/RPL22L1/PSMA2/PSMB7/PSMB2/PSMD1/RPL26L1/PSMD11/PSMA3/PSMA6/PSMD9/PSMD6/PSMD14/PSMD12/PSMD13/PSMC5/GOT2/PSMC4/GCSH/EEF1E1/SHMT1/PSMC2/PSMD3/PSMA4/ECHS1/PSMD7/PSME3/PSMC1/ADI1/ACAT1/PYCR3/GLUD1/ASL/AMD1/QDPR/PSMC6/SERINC2/PAPSS2/PXMP2/DLD/APIP/OGDH/GCAT/ENOPH1/CKB/AZIN1/SLC25A13/PSME4/GCDH/ALDH4A1"	59	"Metabolism of amino acids and derivatives"
"4"	"4"	"KEGG_MEDICUS_REFERENCE_PRE_IC_FORMATION"	"KEGG_MEDICUS_REFERENCE_PRE_IC_FORMATION"	"11/1699"	"27/17939"	1.65497455311559e-05	0.000228769271559924	0.00018632536635417	"MCM7/MCM5/GINS2/MCM2/CDT1/MCM4/MCM3/MCM6/POLE3/TOPBP1/ORC3"	11	"Pre ic formation"
"4"	"4"	"GOBP_RIBONUCLEOSIDE_MONOPHOSPHATE_METABOLIC_PROCESS"	"GOBP_RIBONUCLEOSIDE_MONOPHOSPHATE_METABOLIC_PROCESS"	"17/1699"	"58/17939"	1.66032905463557e-05	0.00022911977175005	0.000186610837719652	"PAICS/HPRT1/PNP/PFAS/ADK/ATIC/CDA/PRPS1/DCK/IMPDH1/TJP2/UCK2/CAD/MPP1/GART/PRTFDC1/PPAT"	17	"Ribonucleosidmonophosphatmetabolicprocess."
"4"	"4"	"REACTOME_INTERLEUKIN_12_SIGNALING"	"REACTOME_INTERLEUKIN_12_SIGNALING"	"15/1699"	"47/17939"	1.67434274873589e-05	0.000230661997656361	0.000187866932146298	"LMNB1/SNRPA1/MSN/PSME2/HNRNPDL/ARF1/HNRNPA2B1/CFL1/PPIA/ANXA2/CDC42/GSTO1/TCP1/CAPZA1/BOLA2"	15	"Interleukin 12 signaling"
"4"	"4"	"GOMF_TRANSLATION_REGULATOR_ACTIVITY_NUCLEIC_ACID_BINDING"	"GOMF_TRANSLATION_REGULATOR_ACTIVITY_NUCLEIC_ACID_BINDING"	"25/1699"	"107/17939"	1.68364747617109e-05	0.000231551382171212	0.000188591307821534	"TYMS/DHFR/GSPT1/EIF5A/EIF4A1/EIF1AX/EIF6/EIF4G1/EIF4E/EIF2S1/SHMT1/MCTS1/EIF3B/ETF1/MRPL58/GCN1/EIF2B1/MTRF1L/TSFM/GFM1/PURB/EIF2B2/EIF2B3/EFL1/EIF1AD"	25	"Translationregulatoractivitynuclcacdbndng."
"4"	"4"	"WP_G1_TO_S_CELL_CYCLE_CONTROL"	"WP_G1_TO_S_CELL_CYCLE_CONTROL"	"18/1699"	"64/17939"	1.77121028677962e-05	0.000243182385320013	0.000198064393555424	"CCNB1/RPA3/MCM7/MCM5/MCM2/CCND1/MCM4/TFDP1/MCM3/CDK2/RPA1/CCND3/MCM6/PCNA/PRIM2/CDKN2D/CDKN2C/ORC3"	18	"G1 to s cell cycle control"
"4"	"4"	"WP_METABOLIC_REPROGRAMMING_IN_PANCREATIC_CANCER"	"WP_METABOLIC_REPROGRAMMING_IN_PANCREATIC_CANCER"	"14/1699"	"42/17939"	1.82625190469842e-05	0.000250316618573166	0.000203875001839857	"PKM/LDHA/MDH1/GNPNAT1/UAP1/PDHA1/GOT2/HK1/GLUD1/CS/DLAT/CARM1/DLD/RPIA"	14	"Metabolicreprogramminginpancreaticcancer."
"4"	"4"	"GOBP_CELLULAR_METABOLIC_COMPOUND_SALVAGE"	"GOBP_CELLULAR_METABOLIC_COMPOUND_SALVAGE"	"12/1699"	"32/17939"	1.86301012128029e-05	0.000254069568217554	0.000206931661122072	"HPRT1/PNP/ADK/PDXK/CDA/ADI1/DCK/UCK2/APIP/ENOPH1/PGM2/PRTFDC1"	12	"Cell metabolic compound salvage"
"4"	"4"	"GOBP_RRNA_MODIFICATION"	"GOBP_RRNA_MODIFICATION"	"12/1699"	"32/17939"	1.86301012128029e-05	0.000254069568217554	0.000206931661122072	"NHP2/TRMT112/FBL/EMG1/DKC1/GAR1/NAT10/NOP2/TFB1M/FTSJ3/MRM3/RPUSD2"	12	"rRNA modification"
"4"	"4"	"GOCC_MITOCHONDRIAL_SMALL_RIBOSOMAL_SUBUNIT"	"GOCC_MITOCHONDRIAL_SMALL_RIBOSOMAL_SUBUNIT"	"12/1699"	"32/17939"	1.86301012128029e-05	0.000254069568217554	0.000206931661122072	"AURKAIP1/MRPS16/MRPS18C/MRPS34/MRPS10/MRPS12/MRPS7/MRPS23/MRPS11/CHCHD1/MRPS28/PTCD3"	12	"Mitochondrial small ribosomal subunit"
"4"	"4"	"REACTOME_RESOLUTION_OF_ABASIC_SITES_AP_SITES"	"REACTOME_RESOLUTION_OF_ABASIC_SITES_AP_SITES"	"13/1699"	"37/17939"	1.90455915809222e-05	0.000259300784538921	0.000211192322053108	"RPA3/LIG1/POLD2/FEN1/PARP1/RFC5/RFC2/RPA1/PCNA/POLE3/RFC4/PARP2/LIG3"	13	"Resolution of abasic sites ap sites"
"4"	"4"	"REACTOME_DEADENYLATION_DEPENDENT_MRNA_DECAY"	"REACTOME_DEADENYLATION_DEPENDENT_MRNA_DECAY"	"16/1699"	"53/17939"	1.94244270313249e-05	0.000264016292492657	0.00021503295476149	"LSM5/LSM4/LSM3/EIF4A1/LSM2/LSM7/EIF4G1/EIF4E/EXOSC8/DCPS/EXOSC2/EDC4/EXOSC3/EXOSC9/CNOT9/EXOSC6"	16	"Deadenylation dependent mRNA decay"
"4"	"4"	"GOBP_PROTEIN_LOCALIZATION_TO_CHROMOSOME_CENTROMERIC_REGION"	"GOBP_PROTEIN_LOCALIZATION_TO_CHROMOSOME_CENTROMERIC_REGION"	"10/1699"	"23/17939"	2.03669187416234e-05	0.000275444784578893	0.000224341101613223	"KNL1/CENPA/ZWILCH/BUB1B/AURKB/BUB3/SPDL1/IK/CHAMP1/ZW10"	10	"Proteinlocalizationtchromosomcentromrcrgn."
"4"	"4"	"GOMF_SINGLE_STRANDED_DNA_HELICASE_ACTIVITY"	"GOMF_SINGLE_STRANDED_DNA_HELICASE_ACTIVITY"	"10/1699"	"23/17939"	2.03669187416234e-05	0.000275444784578893	0.000224341101613223	"MCM7/MCM5/MCM2/MCM4/MCM3/RFC5/RFC2/DHX9/MCM6/RFC4"	10	"Single stranded dna helicase activity"
"4"	"4"	"KEGG_MISMATCH_REPAIR"	"KEGG_MISMATCH_REPAIR"	"10/1699"	"23/17939"	2.03669187416234e-05	0.000275444784578893	0.000224341101613223	"RPA3/LIG1/POLD2/RFC5/RFC2/RPA1/PCNA/RFC4/MSH2/MLH1"	10	"Mismatch repair"
"4"	"4"	"GOMF_ISOMERASE_ACTIVITY"	"GOMF_ISOMERASE_ACTIVITY"	"35/1699"	"177/17939"	2.06563227196948e-05	0.000277971177261058	0.000226398768881423	"TOP2A/PPIH/PTGES3/HSPD1/PGAM1/PPIA/FKBP1A/PDIA6/PIN1/GALE/PDIA4/FKBP3/ECI2/CRELD2/PPIF/EBP/DKC1/ECHS1/TOP1/PPIL1/RECQL/PUS7L/CWC27/FKBP4/RPUSD3/BPGM/TRUB2/ENOPH1/PUS1/PUS7/PGM2/RPIA/ITPK1/TOP2B/RPUSD2"	35	"Isomerase activity"
"4"	"4"	"KEGG_HUNTINGTONS_DISEASE"	"KEGG_HUNTINGTONS_DISEASE"	"35/1699"	"177/17939"	2.06563227196948e-05	0.000277971177261058	0.000226398768881423	"CYCS/ATP5MC1/NDUFB6/POLR2E/SLC25A5/COX7A2/COX8A/ATP5MC3/ATP5F1B/POLR2L/VDAC1/NDUFB3/COX5A/CYC1/NDUFS8/NDUFA7/NDUFS6/UQCRFS1/NDUFAB1/UQCRC1/VDAC3/POLR2F/SDHB/NDUFS7/CLTC/POLR2C/NDUFA9/PLCB3/POLR2D/PPARG/HTT/DNAL1/APAF1/RCOR1/HIP1"	35	"Huntingtons disease"
"4"	"4"	"REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX1"	"REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX1"	"35/1699"	"177/17939"	2.06563227196948e-05	0.000277971177261058	0.000226398768881423	"PSME2/PSMD2/PSMC3/PSMB3/PSMB6/PSMA7/CCND1/PSMA2/PSMB7/PSMB2/PSMD1/PSMD11/PSMA3/PSMA6/PSMD9/PSMD6/SMARCA4/PSMD14/PSMD12/PSMD13/PSMC5/PSMC4/PSMC2/PSMD3/PSMA4/PSMD7/PSME3/ACTL6A/PSMC1/CCND3/SMARCB1/WDR5/PSMC6/CBFB/PSME4"	35	"Transcriptional regulation by runx1"
"4"	"4"	"GOMF_EXONUCLEASE_ACTIVITY"	"GOMF_EXONUCLEASE_ACTIVITY"	"22/1699"	"89/17939"	2.08398545656978e-05	0.000279977418033045	0.00022803278880152	"ENPP1/NME1/FEN1/EXOSC8/DCPS/EXOSC2/DDX1/CPSF3/TDP1/MGME1/EXOSC3/EXOSC9/ERI1/EXOSC6/EXOSC10/USB1/PDE12/PNPT1/MRE11/APEX2/POLRMT/REXO1"	22	"Exonuclease activity"
"4"	"4"	"GOBP_POSITIVE_REGULATION_OF_MRNA_METABOLIC_PROCESS"	"GOBP_POSITIVE_REGULATION_OF_MRNA_METABOLIC_PROCESS"	"30/1699"	"142/17939"	2.11741694829313e-05	0.000283773197282381	0.000231124331448002	"DAZAP1/HNRNPD/NCL/YBX1/SYNCRIP/HNRNPU/WDR77/ELAVL1/EXOSC8/THRAP3/TARDBP/DCPS/SF3B4/TRA2B/RBMX/PRMT5/EXOSC2/DHX9/KHSRP/EXOSC3/PRPF19/EXOSC9/CNOT9/NCBP1/EXOSC10/PDE12/PNPT1/NUP98/METTL3/MLH1"	30	"Pos. reg. mRNA metabolic process"
"4"	"4"	"GOBP_RIBOSE_PHOSPHATE_METABOLIC_PROCESS"	"GOBP_RIBOSE_PHOSPHATE_METABOLIC_PROCESS"	"73/1699"	"474/17939"	2.11922158895675e-05	0.000283773197282381	0.000231124331448002	"ACOT7/MTHFD1/ENPP1/ATP5MC1/NME1/NDUFB6/VCP/ATP5MF/ATP5MC3/ATP5F1B/RAN/PGAM1/ENO1/PKM/LDHA/NDUFB3/NDUFS8/PAICS/EIF6/HPRT1/HACD1/NDUFA7/PNP/NDUFS6/ATP5IF1/PFKP/NDUFAB1/NDUFA12/ELOVL6/PFAS/ADK/STOML2/PARP1/ATIC/PDHA1/AK5/SDHB/NDUFS7/PPT1/CTPS1/HK1/NDUFA9/PPP2CA/CDA/UQCC3/PMVK/PRPS1/DCK/IMPDH1/TJP2/ACAT1/UCK2/ATP1B1/DLAT/PRKACA/ACOT9/PAPSS2/MT-ND2/CAD/ITPA/DLD/MPP1/HACD2/BPGM/OGDH/GART/RPIA/PRTFDC1/SLC25A13/PPAT/GCDH/EFL1/MTOR"	73	"Ribose phosphate metabolic process"
"4"	"4"	"GOBP_DNA_TEMPLATED_DNA_REPLICATION_MAINTENANCE_OF_FIDELITY"	"GOBP_DNA_TEMPLATED_DNA_REPLICATION_MAINTENANCE_OF_FIDELITY"	"17/1699"	"59/17939"	2.1283059956751e-05	0.00028452090679025	0.000231733317292256	"CENPX/TIMELESS/DYNLL1/BRCA1/NUCKS1/CENPS/PARP1/RECQL/BRCA2/PCNA/BARD1/DONSON/CARM1/TIPIN/ASF1A/MRE11/FAM111A"	17	"Dntemplateddnreplicationmaintenancoffdlty."
