Cluster	cluster	condition	time	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count	short_desc
t2.white.day3	t2	white	day3	GOMF_LONG_CHAIN_FATTY_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GOMF_LONG_CHAIN_FATTY_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	1/3	13/13324	0.00292441327263615	0.0261422348954431	0.00529195038369293	CD36	1	Longchainfattyacidtrnsmmbrntrnsprtractvty.
t2.white.day3	t2	white	day3	GOMF_LOW_DENSITY_LIPOPROTEIN_PARTICLE_BINDING	GOMF_LOW_DENSITY_LIPOPROTEIN_PARTICLE_BINDING	1/3	13/13324	0.00292441327263615	0.0261422348954431	0.00529195038369293	CD36	1	Low density lipoprotein particle binding
t2.white.day3	t2	white	day3	GOMF_LOW_DENSITY_LIPOPROTEIN_PARTICLE_RECEPTOR_ACTIVITY	GOMF_LOW_DENSITY_LIPOPROTEIN_PARTICLE_RECEPTOR_ACTIVITY	1/3	13/13324	0.00292441327263615	0.0261422348954431	0.00529195038369293	CD36	1	Lowdensitylipoproteinparticlreceptractvty.
t2.white.day3	t2	white	day3	REACTOME_IRAK4_DEFICIENCY_TLR2_4	REACTOME_IRAK4_DEFICIENCY_TLR2_4	1/3	13/13324	0.00292441327263615	0.0261422348954431	0.00529195038369293	CD36	1	Irak4 deficiency tlr2 4
t2.white.day3	t2	white	day3	REACTOME_REGULATION_OF_TLR_BY_ENDOGENOUS_LIGAND	REACTOME_REGULATION_OF_TLR_BY_ENDOGENOUS_LIGAND	1/3	13/13324	0.00292441327263615	0.0261422348954431	0.00529195038369293	CD36	1	Regulation of tlr by endogenous ligand
t2.white.day3	t2	white	day3	GOBP_IMMUNE_EFFECTOR_PROCESS	GOBP_IMMUNE_EFFECTOR_PROCESS	2/3	421/13324	0.00292558657755699	0.0261422348954431	0.00529195038369293	RBP4/CD36	2	Immune effector process
t2.white.day3	t2	white	day3	GOBP_POSITIVE_REGULATION_OF_MACROPHAGE_DERIVED_FOAM_CELL_DIFFERENTIATION	GOBP_POSITIVE_REGULATION_OF_MACROPHAGE_DERIVED_FOAM_CELL_DIFFERENTIATION	1/3	14/13324	0.00314913168298747	0.0261422348954431	0.00529195038369293	CD36	1	Pos.reg.macrophagderivedfoamcelldiffrnttn.
t2.white.day3	t2	white	day3	GOCC_PLATELET_ALPHA_GRANULE_MEMBRANE	GOCC_PLATELET_ALPHA_GRANULE_MEMBRANE	1/3	14/13324	0.00314913168298747	0.0261422348954431	0.00529195038369293	CD36	1	Platelet alpha granule membrane
t2.white.day3	t2	white	day3	GOMF_FATTY_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GOMF_FATTY_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	1/3	14/13324	0.00314913168298747	0.0261422348954431	0.00529195038369293	CD36	1	Fattyacidtransmembranetransporteractivity.
t2.white.day3	t2	white	day3	GOMF_LIPOPROTEIN_PARTICLE_RECEPTOR_ACTIVITY	GOMF_LIPOPROTEIN_PARTICLE_RECEPTOR_ACTIVITY	1/3	14/13324	0.00314913168298747	0.0261422348954431	0.00529195038369293	CD36	1	Lipoprotein particle receptor activity
t2.white.day3	t2	white	day3	GOBP_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION	GOBP_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION	2/3	443/13324	0.00323607753783844	0.0261422348954431	0.00529195038369293	RBP4/CD36	2	Regulationofestablishmentofproteinloclztn.
t2.white.day3	t2	white	day3	GOBP_NEGATIVE_REGULATION_OF_PROTEIN_IMPORT_INTO_NUCLEUS	GOBP_NEGATIVE_REGULATION_OF_PROTEIN_IMPORT_INTO_NUCLEUS	1/3	15/13324	0.0033738163264847	0.0261422348954431	0.00529195038369293	CD36	1	Negativregulationofproteinimportintnucles.
t2.white.day3	t2	white	day3	GOBP_PHAGOCYTOSIS_RECOGNITION	GOBP_PHAGOCYTOSIS_RECOGNITION	1/3	15/13324	0.0033738163264847	0.0261422348954431	0.00529195038369293	CD36	1	Phagocytosis recognition
t2.white.day3	t2	white	day3	GOMF_LAMIN_BINDING	GOMF_LAMIN_BINDING	1/3	15/13324	0.0033738163264847	0.0261422348954431	0.00529195038369293	SYNE1	1	Lamin binding
t2.white.day3	t2	white	day3	GOBP_FEMALE_GENITALIA_DEVELOPMENT	GOBP_FEMALE_GENITALIA_DEVELOPMENT	1/3	16/13324	0.0035984672056657	0.0261422348954431	0.00529195038369293	RBP4	1	Female genitalia development
t2.white.day3	t2	white	day3	GOBP_LIPOPROTEIN_LOCALIZATION	GOBP_LIPOPROTEIN_LOCALIZATION	1/3	16/13324	0.0035984672056657	0.0261422348954431	0.00529195038369293	CD36	1	Lipoprotein localization
t2.white.day3	t2	white	day3	GOBP_REGULATION_OF_CHOLESTEROL_STORAGE	GOBP_REGULATION_OF_CHOLESTEROL_STORAGE	1/3	16/13324	0.0035984672056657	0.0261422348954431	0.00529195038369293	CD36	1	Regulation of cholesterol storage
t2.white.day3	t2	white	day3	GOBP_EPITHELIAL_STRUCTURE_MAINTENANCE	GOBP_EPITHELIAL_STRUCTURE_MAINTENANCE	1/3	17/13324	0.00382308432306766	0.0261422348954431	0.00529195038369293	RBP4	1	Epithelial structure maintenance
t2.white.day3	t2	white	day3	GOBP_NITRIC_OXIDE_MEDIATED_SIGNAL_TRANSDUCTION	GOBP_NITRIC_OXIDE_MEDIATED_SIGNAL_TRANSDUCTION	1/3	17/13324	0.00382308432306766	0.0261422348954431	0.00529195038369293	CD36	1	Nitric oxide mediated signal transduction
t2.white.day3	t2	white	day3	GOBP_REGULATION_OF_POSTSYNAPTIC_NEUROTRANSMITTER_RECEPTOR_INTERNALIZATION	GOBP_REGULATION_OF_POSTSYNAPTIC_NEUROTRANSMITTER_RECEPTOR_INTERNALIZATION	1/3	17/13324	0.00382308432306766	0.0261422348954431	0.00529195038369293	SYNE1	1	Regltnofpstsynptcnrtrnsmttrrcptrintrnlztn.
t2.white.day3	t2	white	day3	GOBP_RESPONSE_TO_HYDROPEROXIDE	GOBP_RESPONSE_TO_HYDROPEROXIDE	1/3	17/13324	0.00382308432306766	0.0261422348954431	0.00529195038369293	CD36	1	Response to hydroperoxide
t2.white.day3	t2	white	day3	GOMF_PATTERN_RECOGNITION_RECEPTOR_ACTIVITY	GOMF_PATTERN_RECOGNITION_RECEPTOR_ACTIVITY	1/3	17/13324	0.00382308432306766	0.0261422348954431	0.00529195038369293	CD36	1	Pattern recognition receptor activity
t2.white.day3	t2	white	day3	GOBP_FATTY_ACID_TRANSMEMBRANE_TRANSPORT	GOBP_FATTY_ACID_TRANSMEMBRANE_TRANSPORT	1/3	18/13324	0.00404766768122711	0.0261422348954431	0.00529195038369293	CD36	1	Fatty acid transmembrane transport
t2.white.day3	t2	white	day3	GOBP_REGULATION_OF_LIPOPOLYSACCHARIDE_MEDIATED_SIGNALING_PATHWAY	GOBP_REGULATION_OF_LIPOPOLYSACCHARIDE_MEDIATED_SIGNALING_PATHWAY	1/3	18/13324	0.00404766768122711	0.0261422348954431	0.00529195038369293	CD36	1	Regulationoflipopolyscchrdmdtdsgnlngpthwy.
t2.white.day3	t2	white	day3	GOBP_SENSORY_PERCEPTION_OF_TASTE	GOBP_SENSORY_PERCEPTION_OF_TASTE	1/3	18/13324	0.00404766768122711	0.0261422348954431	0.00529195038369293	CD36	1	Sensory perception of taste
t2.white.day3	t2	white	day3	GOBP_LIPID_IMPORT_INTO_CELL	GOBP_LIPID_IMPORT_INTO_CELL	1/3	19/13324	0.00427221728268201	0.0261422348954431	0.00529195038369293	CD36	1	Lipid import into cell
t2.white.day3	t2	white	day3	GOBP_CELLULAR_RESPONSE_TO_OXYGEN_RADICAL	GOBP_CELLULAR_RESPONSE_TO_OXYGEN_RADICAL	1/3	20/13324	0.00449673312996868	0.0261422348954431	0.00529195038369293	CD36	1	Cell response to oxygen radical
t2.white.day3	t2	white	day3	GOBP_POSITIVE_REGULATION_OF_INFLAMMASOME_MEDIATED_SIGNALING_PATHWAY	GOBP_POSITIVE_REGULATION_OF_INFLAMMASOME_MEDIATED_SIGNALING_PATHWAY	1/3	20/13324	0.00449673312996868	0.0261422348954431	0.00529195038369293	CD36	1	Pos.reg.inflammasommediatedsignalingpthwy.
t2.white.day3	t2	white	day3	GOBP_POSITIVE_REGULATION_OF_LIPID_STORAGE	GOBP_POSITIVE_REGULATION_OF_LIPID_STORAGE	1/3	20/13324	0.00449673312996868	0.0261422348954431	0.00529195038369293	CD36	1	Pos. reg. lipid storage
t2.white.day3	t2	white	day3	WP_ROLES_OF_CERAMIDES_IN_DEVELOPMENT_OF_INSULIN_RESISTANCE	WP_ROLES_OF_CERAMIDES_IN_DEVELOPMENT_OF_INSULIN_RESISTANCE	1/3	20/13324	0.00449673312996868	0.0261422348954431	0.00529195038369293	CD36	1	Rolesofceramidesindevelopmntofinslnrsstnc.
t2.white.day3	t2	white	day3	GOBP_CHOLESTEROL_STORAGE	GOBP_CHOLESTEROL_STORAGE	1/3	21/13324	0.00472121522562519	0.0261422348954431	0.00529195038369293	CD36	1	Cholesterol storage
