p_val	avg_log2FC	pct.1	pct.2	p_val_adj	tss_id	simple_id	feature_name	best_gene_name	gene_names	proximity	sig	condition	sig_cond
4.88111417942913e-38	-0.152742799088285	0.962	0.966	3.66654653816178e-33	P:r1@GAS5	P:r1@GAS5	P:r1@GAS5	GAS5	GAS5	P	not_sig	white	not_sig
3.56351893048983e-10	0.15260237329736	0.508	0.463	2.67680851501605e-05	P:r1@AARS	P:r1@AARS	P:r1@AARS	AARS	AARS	P	not_sig	beige	not_sig
3.65964658019512e-13	0.152553024252009	0.519	0.463	2.74901672164517e-08	P:r1@ZDHHC9	P:r1@ZDHHC9	P:r1@ZDHHC9	ZDHHC9	ZDHHC9	P	not_sig	beige	not_sig
8.99891196074108e-11	0.152542751863419	0.425	0.38	6.75971269754988e-06	P:r1@ACP2	P:r1@ACP2	P:r1@ACP2	ACP2	ACP2	P	not_sig	beige	not_sig
3.45231417909418e-16	-0.152430429143017	0.761	0.765	2.59327484191018e-11	P:r1@RPS28P7	P:r1@RPS28P7	P:r1@RPS28P7	RPS28P7	RPS28P7	P	not_sig	white	not_sig
1.20900454199924e-08	0.152293881202464	0.36	0.319	0.000908167941813571	P:r1@ACADS	P:r1@ACADS	P:r1@ACADS	ACADS	ACADS	P	not_sig	beige	not_sig
1.47557022383785e-12	0.152098054434222	0.485	0.431	1.10840408504027e-07	P:r1@ADDG0X154490024.R,r1@SLC10A3	P:r1@ADDG0X154490024.R,r1@SLC10A3	P:r1@..024.R,r1@SLC10A3	..024.R	ADDG0X154490024.R,SLC10A3	P	not_sig	beige	not_sig
2.55383417435752e-13	0.152087679146262	0.551	0.498	1.91836361675214e-08	P:r1@SLC44A1	P:r1@SLC44A1	P:r1@SLC44A1	SLC44A1	SLC44A1	P	not_sig	beige	not_sig
5.30354732130542e-09	0.152077108309465	0.354	0.313	0.000398386564134499	P:r1@RASA3	P:r1@RASA3	P:r1@RASA3	RASA3	RASA3	P	not_sig	beige	not_sig
2.29103087040309e-13	0.151891386103597	0.673	0.629	1.72095365892069e-08	P:r1@NRP1	P:r1@NRP1	P:r1@NRP1	NRP1	NRP1	P	not_sig	beige	not_sig
1.13483819417417e-09	0.151827609425951	0.392	0.348	8.52456406317808e-05	P:r1@SLC39A13	P:r1@SLC39A13	P:r1@SLC39A13	SLC39A13	SLC39A13	P	not_sig	beige	not_sig
4.27200802672959e-11	0.151769116776862	0.309	0.264	3.20900426943847e-06	P:r1@NECAB3	P:r1@NECAB3	P:r1@NECAB3	NECAB3	NECAB3	P	not_sig	beige	not_sig
9.63114132845099e-13	0.151667338521488	0.546	0.493	7.23462443169253e-08	P:r1@THAP4	P:r1@THAP4	P:r1@THAP4	THAP4	THAP4	P	not_sig	beige	not_sig
8.2148383510996e-09	0.151544492632522	0.496	0.454	0.000617074012419548	P:r1@SP3	P:r1@SP3	P:r1@SP3	SP3	SP3	P	not_sig	beige	not_sig
4.60340071890305e-08	0.151507444421354	0.291	0.254	0.00345793651801841	P:r1@DDR2	P:r1@DDR2	P:r1@DDR2	DDR2	DDR2	P	not_sig	beige	not_sig
1.06026205685606e-10	-0.151423508731395	0.626	0.637	7.9643704924857e-06	P:r1@MTIF3	P:r1@MTIF3	P:r1@MTIF3	MTIF3	MTIF3	P	not_sig	white	not_sig
1.28392103293836e-09	-0.151372706446734	0.242	0.277	9.64442962312304e-05	P:r1@FABP3	P:r1@FABP3	P:r1@FABP3	FABP3	FABP3	P	not_sig	white	not_sig
1.16258408057152e-12	0.151293219071535	0.487	0.432	8.73298283802909e-08	P:r1@THAP11	P:r1@THAP11	P:r1@THAP11	THAP11	THAP11	P	not_sig	beige	not_sig
1.91717164875995e-09	0.151291242862129	0.402	0.355	0.000144012182739901	P:r1@SZRD1	P:r1@SZRD1	P:r1@SZRD1	SZRD1	SZRD1	P	not_sig	beige	not_sig
1.56563426391493e-09	0.151257967717557	0.324	0.282	0.000117605749002498	P:r1@NBR1	P:r1@NBR1	P:r1@NBR1	NBR1	NBR1	P	not_sig	beige	not_sig
7.32704722445568e-19	0.151180000127385	0.744	0.684	5.50385806359437e-14	P:r1@BSCL2	P:r1@BSCL2	P:r1@BSCL2	BSCL2	BSCL2	P	not_sig	beige	not_sig
5.18577795314008e-33	0.151173799351353	0.927	0.894	3.89540082506023e-28	P:r1@MAP2K2	P:r1@MAP2K2	P:r1@MAP2K2	MAP2K2	MAP2K2	P	not_sig	beige	not_sig
5.92099515664955e-17	0.151046614899398	0.519	0.452	4.44767393182044e-12	P:r1@PRRC2B	P:r1@PRRC2B	P:r1@PRRC2B	PRRC2B	PRRC2B	P	not_sig	beige	not_sig
4.48134463776469e-08	0.150811392523805	0.282	0.245	0.00336625165154971	P:r1@OTUD5	P:r1@OTUD5	P:r1@OTUD5	OTUD5	OTUD5	P	not_sig	beige	not_sig
1.67951919092817e-13	0.150759125799747	0.542	0.485	1.26160443064951e-08	P:r1@NR1H2	P:r1@NR1H2	P:r1@NR1H2	NR1H2	NR1H2	P	not_sig	beige	not_sig
5.10663862541726e-08	0.150652546210945	0.394	0.354	0.00383595373625468	P:r1@SEC24D	P:r1@SEC24D	P:r1@SEC24D	SEC24D	SEC24D	P	not_sig	beige	not_sig
9.80768324898194e-13	0.150641662029215	0.433	0.379	7.36723742613776e-08	P:r1@KLHDC3	P:r1@KLHDC3	P:r1@KLHDC3	KLHDC3	KLHDC3	P	not_sig	beige	not_sig
2.36699966761631e-10	0.150573015991219	0.36	0.313	1.77801914032334e-05	P:r1@MFSD14A	P:r1@MFSD14A	P:r1@MFSD14A	MFSD14A	MFSD14A	P	not_sig	beige	not_sig
6.03537727794066e-20	0.150450164196754	0.822	0.771	4.53359434987068e-15	P:r1@CKAP4,r1@AC079174.1	P:r1@CKAP4,r1@AC079174.1	P:r1@CKAP4,r1@AC079174.1	CKAP4	CKAP4,AC079174.1	P	not_sig	beige	not_sig
5.68585802385014e-13	0.150012846214017	0.583	0.53	4.27104597177551e-08	P:r1@TGFB1	P:r1@TGFB1	P:r1@TGFB1	TGFB1	TGFB1	P	not_sig	beige	not_sig
2.40970056518248e-15	0.14945275832213	0.63	0.57	1.81009477354812e-10	P:r1@DNPEP	P:r1@DNPEP	P:r1@DNPEP	DNPEP	DNPEP	P	not_sig	beige	not_sig
1.10952115547246e-21	0.149391627374862	0.961	0.944	8.33439006356247e-17	P:r1@CDKN1A	P:r1@CDKN1A	P:r1@CDKN1A	CDKN1A	CDKN1A	P	not_sig	beige	not_sig
1.29026733481971e-07	0.149251064070123	0.412	0.375	0.00969210113896522	P:r2@TYMP	P:r2@TYMP	P:r2@TYMP	TYMP	TYMP	P	not_sig	beige	not_sig
3.41007062317932e-16	0.149081677196281	0.763	0.715	2.56154275001361e-11	P:r1@ANXA11	P:r1@ANXA11	P:r1@ANXA11	ANXA11	ANXA11	P	not_sig	beige	not_sig
4.18881590998393e-11	0.149016221454757	0.497	0.448	3.14651284710263e-06	P:r1@HYAL2	P:r1@HYAL2	P:r1@HYAL2	HYAL2	HYAL2	P	not_sig	beige	not_sig
1.75990441373423e-08	0.148973535623229	0.233	0.199	0.00132198739846474	P:r1@INTS5	P:r1@INTS5	P:r1@INTS5	INTS5	INTS5	P	not_sig	beige	not_sig
1.71217182696922e-15	-0.148933882995302	0.861	0.872	1.28613211126447e-10	P:r1@CCDC80	P:r1@CCDC80	P:r1@CCDC80	CCDC80	CCDC80	P	not_sig	white	not_sig
8.13417511978692e-08	0.148897216496387	0.428	0.387	0.00611014832473034	P:r1@PCBP3	P:r1@PCBP3	P:r1@PCBP3	PCBP3	PCBP3	P	not_sig	beige	not_sig
4.354202960632e-10	0.148852783726157	0.331	0.287	3.27074663793794e-05	P:r1@GCDH	P:r1@GCDH	P:r1@GCDH	GCDH	GCDH	P	not_sig	beige	not_sig
1.34391055332304e-13	0.148729992267733	0.578	0.514	1.00950529033967e-08	P:r1@FAF2	P:r1@FAF2	P:r1@FAF2	FAF2	FAF2	P	not_sig	beige	not_sig
5.1266551051399e-13	0.148690442577176	0.466	0.407	3.85098951532794e-08	P:r1@MTA1	P:r1@MTA1	P:r1@MTA1	MTA1	MTA1	P	not_sig	beige	not_sig
5.55657486552988e-09	-0.148666600071662	0.638	0.652	0.000417393234174008	P:r1@SLC66A1L	P:r1@SLC66A1L	P:r1@SLC66A1L	SLC66A1L	SLC66A1L	P	not_sig	white	not_sig
7.03218898207147e-08	0.148648919464089	0.279	0.243	0.00528236939766262	P:r1@THOC5	P:r1@THOC5	P:r1@THOC5	THOC5	THOC5	P	not_sig	beige	not_sig
3.91285360008639e-09	0.148562492939041	0.534	0.494	0.000293921823877689	P:r1@CXCL12	P:r1@CXCL12	P:r1@CXCL12	CXCL12	CXCL12	P	not_sig	beige	not_sig
1.06671247333715e-10	0.148502987007341	0.508	0.458	8.01282408596669e-06	P:r1@RABL6	P:r1@RABL6	P:r1@RABL6	RABL6	RABL6	P	not_sig	beige	not_sig
1.32338621956475e-13	0.148358828316715	0.574	0.519	9.94088026550451e-09	P:r1@FASTK	P:r1@FASTK	P:r1@FASTK	FASTK	FASTK	P	not_sig	beige	not_sig
9.65399419021925e-08	0.148305976037972	0.371	0.333	0.00725179081586699	P:r1@RFXANK	P:r1@RFXANK	P:r1@RFXANK	RFXANK	RFXANK	P	not_sig	beige	not_sig
6.04172486459259e-09	0.148275197969582	0.325	0.285	0.000453836246653602	P:r1@NECAP2	P:r1@NECAP2	P:r1@NECAP2	NECAP2	NECAP2	P	not_sig	beige	not_sig
1.06817334875167e-10	0.148254999797423	0.422	0.373	8.02379774381793e-06	P:r1@B3GALT6	P:r1@B3GALT6	P:r1@B3GALT6	B3GALT6	B3GALT6	P	not_sig	beige	not_sig
2.11795830467858e-12	0.14823560745732	0.527	0.472	1.59094673972541e-07	P:r1@PDCD7	P:r1@PDCD7	P:r1@PDCD7	PDCD7	PDCD7	P	not_sig	beige	not_sig
1.25166575901217e-25	0.148208506898419	0.84	0.783	9.40213768197172e-21	P:r1@PPP2R1A	P:r1@PPP2R1A	P:r1@PPP2R1A	PPP2R1A	PPP2R1A	P	not_sig	beige	not_sig
4.05418299238023e-29	0.148187327058268	0.975	0.965	3.04538063838626e-24	P:r1@SQSTM1	P:r1@SQSTM1	P:r1@SQSTM1	SQSTM1	SQSTM1	P	not_sig	beige	not_sig
9.21268844073431e-08	0.147986900804655	0.308	0.273	0.00692029517602639	P:r1@PDZD8	P:r1@PDZD8	P:r1@PDZD8	PDZD8	PDZD8	P	not_sig	beige	not_sig
4.40294462415172e-08	0.147252714432394	0.32	0.282	0.00330735991332405	P:r1@ARHGAP21	P:r1@ARHGAP21	P:r1@ARHGAP21	ARHGAP21	ARHGAP21	P	not_sig	beige	not_sig
6.88485583199961e-14	0.146693222210775	0.579	0.519	5.17169715532315e-09	P:r1@PLOD3	P:r1@PLOD3	P:r1@PLOD3	PLOD3	PLOD3	P	not_sig	beige	not_sig
1.82380047995056e-13	0.14665480033397	0.559	0.502	1.36998420652447e-08	P:r1@WLS	P:r1@WLS	P:r1@WLS	WLS	WLS	P	not_sig	beige	not_sig
2.68052516041452e-12	0.14665198185905	0.555	0.499	2.01353008474858e-07	P:r1@BCKDK	P:r1@BCKDK	P:r1@BCKDK	BCKDK	BCKDK	P	not_sig	beige	not_sig
4.27945864806042e-11	0.146300469442538	0.484	0.429	3.21460095266355e-06	P:r1@NOP56,r1@MIR1292	P:r1@NOP56,r1@MIR1292	P:r1@NOP56,r1@MIR1292	NOP56	NOP56,MIR1292	P	not_sig	beige	not_sig
5.08240767511342e-10	0.146253760909877	0.375	0.328	3.81775217331495e-05	P:r1@ASMTL	P:r1@ASMTL	P:r1@ASMTL	ASMTL	ASMTL	P	not_sig	beige	not_sig
2.46502546699698e-18	0.146203490193144	0.918	0.895	1.85165318004412e-13	P:r1@PKM	P:r1@PKM	P:r1@PKM	PKM	PKM	P	not_sig	beige	not_sig
4.22242322917236e-13	0.146202384432737	0.609	0.552	3.1717576570574e-08	P:r1@MFSD10	P:r1@MFSD10	P:r1@MFSD10	MFSD10	MFSD10	P	not_sig	beige	not_sig
1.0483139462253e-41	0.146197963062693	0.97	0.955	7.87461986986056e-37	P:r1@LMNA	P:r1@LMNA	P:r1@LMNA	LMNA	LMNA	P	not_sig	beige	not_sig
4.75931380205838e-09	0.146195319460562	0.314	0.274	0.000357505374869219	P:r1@MCOLN1	P:r1@MCOLN1	P:r1@MCOLN1	MCOLN1	MCOLN1	P	not_sig	beige	not_sig
1.71602552827093e-17	0.145859085864913	0.771	0.718	1.28902689607127e-12	P:r1@PSMD2	P:r1@PSMD2	P:r1@PSMD2	PSMD2	PSMD2	P	not_sig	beige	not_sig
4.21444147939646e-09	0.145800308379745	0.232	0.196	0.000316576200607824	P:r1@MCM3AP	P:r1@MCM3AP	P:r1@MCM3AP	MCM3AP	MCM3AP	P	not_sig	beige	not_sig
1.80551887457439e-08	0.14531836260916	0.291	0.253	0.00135625161301404	P:r1@RPA1	P:r1@RPA1	P:r1@RPA1	RPA1	RPA1	P	not_sig	beige	not_sig
1.08300951710884e-09	0.145292924229369	0.318	0.275	8.13524258966648e-05	P:r1@NELFB	P:r1@NELFB	P:r1@NELFB	NELFB	NELFB	P	not_sig	beige	not_sig
6.99622931297603e-09	0.145085342456561	0.45	0.404	0.00052553575730282	P:r1@PNKP,r1@AKT1S1	P:r1@PNKP,r1@AKT1S1	P:r1@PNKP,r1@AKT1S1	PNKP	PNKP,AKT1S1	P	not_sig	beige	not_sig
2.95525195152993e-09	0.145063357164174	0.328	0.287	0.000221989660843074	P:r1@ADPRHL2	P:r1@ADPRHL2	P:r1@ADPRHL2	ADPRHL2	ADPRHL2	P	not_sig	beige	not_sig
3.22137893883052e-08	0.144920632458966	0.28	0.242	0.00241980321748132	P:r1@EEFSEC	P:r1@EEFSEC	P:r1@EEFSEC	EEFSEC	EEFSEC	P	not_sig	beige	not_sig
2.31856282105462e-109	-0.144861648668984	0.999	0.999	1.7416348342916e-104	P:r1@RPS29	P:r1@RPS29	P:r1@RPS29	RPS29	RPS29	P	not_sig	white	not_sig
1.03352452166937e-07	0.144794021321705	0.259	0.225	0.00776352614942383	P:r1@DECR2	P:r1@DECR2	P:r1@DECR2	DECR2	DECR2	P	not_sig	beige	not_sig
1.05488896421634e-11	0.144687767404686	0.578	0.525	7.9240094325039e-07	P:r1@FBXW5	P:r1@FBXW5	P:r1@FBXW5	FBXW5	FBXW5	P	not_sig	beige	not_sig
3.24202943728301e-13	0.144681874558197	0.597	0.54	2.43531525240388e-08	P:r1@CDK16	P:r1@CDK16	P:r1@CDK16	CDK16	CDK16	P	not_sig	beige	not_sig
5.96175949848981e-08	0.144566165363598	0.308	0.272	0.00447829488248059	P:r1@ATP6V1B2	P:r1@ATP6V1B2	P:r1@ATP6V1B2	ATP6V1B2	ATP6V1B2	P	not_sig	beige	not_sig
1.30884623378326e-13	0.144397716347827	0.511	0.454	9.83166025430973e-09	P:r1@RERE	P:r1@RERE	P:r1@RERE	RERE	RERE	P	not_sig	beige	not_sig
1.371944767606e-08	0.144283113226854	0.218	0.184	0.0010305637510826	P:r1@YLPM1	P:r1@YLPM1	P:r1@YLPM1	YLPM1	YLPM1	P	not_sig	beige	not_sig
2.3164831521536e-18	0.144230063993213	0.797	0.752	1.74007264940322e-13	P:r1@AHCY	P:r1@AHCY	P:r1@AHCY	AHCY	AHCY	P	not_sig	beige	not_sig
1.13207320775847e-12	0.144219464936332	0.52	0.464	8.50379431471933e-08	P:r1@MFSD5	P:r1@MFSD5	P:r1@MFSD5	MFSD5	MFSD5	P	not_sig	beige	not_sig
5.66091687043806e-25	0.143415659262548	0.9	0.866	4.25231092556696e-20	P:r1@CERCAM	P:r1@CERCAM	P:r1@CERCAM	CERCAM	CERCAM	P	not_sig	beige	not_sig
2.10076814003381e-10	0.143295037606238	0.542	0.496	1.5780340037492e-05	P:r1@ZPR1	P:r1@ZPR1	P:r1@ZPR1	ZPR1	ZPR1	P	not_sig	beige	not_sig
7.65914028553641e-08	0.143267013749663	0.259	0.224	0.00575331640828639	P:r1@WAC	P:r1@WAC	P:r1@WAC	WAC	WAC	P	not_sig	beige	not_sig
6.91122204921638e-13	0.143238927777271	0.573	0.518	5.19150266670987e-08	P:r1@WDR18	P:r1@WDR18	P:r1@WDR18	WDR18	WDR18	P	not_sig	beige	not_sig
4.91395586765414e-09	0.14316192240166	0.375	0.334	0.000369121622910576	P:r1@CDKN1B	P:r1@CDKN1B	P:r1@CDKN1B	CDKN1B	CDKN1B	P	not_sig	beige	not_sig
1.36576508361832e-10	0.143136037824671	0.412	0.364	1.02592175786157e-05	P:r1@STXBP1	P:r1@STXBP1	P:r1@STXBP1	STXBP1	STXBP1	P	not_sig	beige	not_sig
1.1220713153669e-08	0.143124990840575	0.42	0.377	0.000842866309964158	P:r1@RNF126	P:r1@RNF126	P:r1@RNF126	RNF126	RNF126	P	not_sig	beige	not_sig
5.06902525574907e-23	0.143009387486133	0.794	0.736	3.80769970136103e-18	P:r1@PRKCSH	P:r1@PRKCSH	P:r1@PRKCSH	PRKCSH	PRKCSH	P	not_sig	beige	not_sig
3.20026060513706e-08	0.142901981305619	0.268	0.233	0.00240393975876081	P:r1@PLPPR2	P:r1@PLPPR2	P:r1@PLPPR2	PLPPR2	PLPPR2	P	not_sig	beige	not_sig
6.37452821786166e-08	0.142874156158645	0.316	0.277	0.00478835436141114	P:r1@DHX30	P:r1@DHX30	P:r1@DHX30	DHX30	DHX30	P	not_sig	beige	not_sig
8.17323890433909e-18	0.142873965335097	0.799	0.752	6.13949186777239e-13	P:r1@STAT3	P:r1@STAT3	P:r1@STAT3	STAT3	STAT3	P	not_sig	beige	not_sig
2.77194889231381e-13	0.142506875480039	0.451	0.394	2.08220484943936e-08	P:r1@TOM1	P:r1@TOM1	P:r1@TOM1	TOM1	TOM1	P	not_sig	beige	not_sig
1.42526691245325e-10	0.142481596469219	0.464	0.417	1.07061774662751e-05	P:r1@GNS	P:r1@GNS	P:r1@GNS	GNS	GNS	P	not_sig	beige	not_sig
8.29625715256293e-09	0.14181257601329	0.3	0.261	0.00062318994852907	P:r1@FBXW2	P:r1@FBXW2	P:r1@FBXW2	FBXW2	FBXW2	P	not_sig	beige	not_sig
8.60492361658884e-08	0.141805559157358	0.393	0.356	0.00646376047307304	P:r1@RFTN1	P:r1@RFTN1	P:r1@RFTN1	RFTN1	RFTN1	P	not_sig	beige	not_sig
4.27707653548204e-19	0.141766097631831	0.94	0.923	3.21281158115804e-14	P:r1@RHOB	P:r1@RHOB	P:r1@RHOB	RHOB	RHOB	P	not_sig	beige	not_sig
1.90609692796678e-08	0.14126361569864	0.258	0.221	0.00143180282938081	P:r1@NSUN5	P:r1@NSUN5	P:r1@NSUN5	NSUN5	NSUN5	P	not_sig	beige	not_sig
4.38376718733853e-10	0.141170732654804	0.442	0.394	3.29295439811308e-05	P:r1@NIT1	P:r1@NIT1	P:r1@NIT1	NIT1	NIT1	P	not_sig	beige	not_sig
1.03805798282504e-09	0.141158725997404	0.413	0.367	7.79758014958685e-05	P:r1@TP53I13	P:r1@TP53I13	P:r1@TP53I13	TP53I13	TP53I13	P	not_sig	beige	not_sig
4.310255344931e-08	0.141047309532481	0.38	0.342	0.00323773450745182	P:r1@P3H4	P:r1@P3H4	P:r1@P3H4	P3H4	P3H4	P	not_sig	beige	not_sig
8.24301027047633e-09	0.14046081761257	0.406	0.364	0.000619190202487371	P:r1@TBC1D20	P:r1@TBC1D20	P:r1@TBC1D20	TBC1D20	TBC1D20	P	not_sig	beige	not_sig
8.04987179758452e-08	0.140378459046683	0.345	0.307	0.00604682219819156	P:r1@RRP1	P:r1@RRP1	P:r1@RRP1	RRP1	RRP1	P	not_sig	beige	not_sig
1.05758000157945e-08	0.140369865753086	0.391	0.347	0.000794422369786435	P:r1@TMEM222	P:r1@TMEM222	P:r1@TMEM222	TMEM222	TMEM222	P	not_sig	beige	not_sig
1.28265394364533e-10	0.140328561480154	0.539	0.489	9.63491162848062e-06	P:r1@VPS4A	P:r1@VPS4A	P:r1@VPS4A	VPS4A	VPS4A	P	not_sig	beige	not_sig
4.61262701829309e-09	0.14030014149367	0.287	0.247	0.000346486703733122	P:r1@USP4	P:r1@USP4	P:r1@USP4	USP4	USP4	P	not_sig	beige	not_sig
1.35261597971395e-12	0.140064348782744	0.587	0.527	1.01604454548173e-07	P:r1@SNX9	P:r1@SNX9	P:r1@SNX9	SNX9	SNX9	P	not_sig	beige	not_sig
9.22335225826629e-09	0.13986176924719	0.293	0.254	0.000692830551584189	P:r1@SART1	P:r1@SART1	P:r1@SART1	SART1	SART1	P	not_sig	beige	not_sig
7.96620295546633e-12	0.139761084734679	0.687	0.644	5.98397267405764e-07	P:r1@LOXL2	P:r1@LOXL2	P:r1@LOXL2	LOXL2	LOXL2	P	not_sig	beige	not_sig
2.08707863506006e-14	0.139691256871637	0.478	0.416	1.56775085829807e-09	P:r1@GPS1	P:r1@GPS1	P:r1@GPS1	GPS1	GPS1	P	not_sig	beige	not_sig
1.07569524288845e-07	0.139582471363174	0.314	0.277	0.0080802999560052	P:r1@SGTA	P:r1@SGTA	P:r1@SGTA	SGTA	SGTA	P	not_sig	beige	not_sig
1.4959803639002e-35	0.139564627804398	0.972	0.966	1.12373556995091e-30	P:r1@RBPMS	P:r1@RBPMS	P:r1@RBPMS	RBPMS	RBPMS	P	not_sig	beige	not_sig
1.23723756016708e-19	0.139520988323112	0.791	0.744	9.29375738070704e-15	P:r1@SNRPB	P:r1@SNRPB	P:r1@SNRPB	SNRPB	SNRPB	P	not_sig	beige	not_sig
5.04843028644125e-14	0.139464638930011	0.682	0.621	3.79222937826608e-09	P:r1@CDIPT	P:r1@CDIPT	P:r1@CDIPT	CDIPT	CDIPT	P	not_sig	beige	not_sig
3.02144011296408e-09	0.139406121087285	0.608	0.567	0.000226961516965523	P:r1@TNFRSF21	P:r1@TNFRSF21	P:r1@TNFRSF21	TNFRSF21	TNFRSF21	P	not_sig	beige	not_sig
2.91491116389403e-08	0.139243751209787	0.305	0.267	0.00218959381898228	P:r1@BMS1	P:r1@BMS1	P:r1@BMS1	BMS1	BMS1	P	not_sig	beige	not_sig
7.0850960328249e-09	0.139024411468092	0.386	0.342	0.000532211158697708	P:r1@HSPBP1	P:r1@HSPBP1	P:r1@HSPBP1	HSPBP1	HSPBP1	P	not_sig	beige	not_sig
8.89649941603552e-16	0.138806009957715	0.672	0.607	6.68278346634341e-11	P:r1@ERGIC1	P:r1@ERGIC1	P:r1@ERGIC1	ERGIC1	ERGIC1	P	not_sig	beige	not_sig
1.55029333323971e-08	0.138708283109072	0.473	0.431	0.00116453384312967	P:r1@FAM3A	P:r1@FAM3A	P:r1@FAM3A	FAM3A	FAM3A	P	not_sig	beige	not_sig
4.30060720648989e-08	0.138571073084151	0.36	0.321	0.00323048711529901	D:r1@ADDG05168795574.F	D:r1@ADDG05168795574.F	D:r1@..574.F	..574.F	ADDG05168795574.F	D	not_sig	beige	not_sig
6.72168467956337e-09	0.138491966296709	0.349	0.307	0.000504912788074762	P:r1@CCDC86	P:r1@CCDC86	P:r1@CCDC86	CCDC86	CCDC86	P	not_sig	beige	not_sig
1.29040342175073e-07	0.13849084504009	0.376	0.338	0.00969312338316495	P:r1@RNF24	P:r1@RNF24	P:r1@RNF24	RNF24	RNF24	P	not_sig	beige	not_sig
7.67725193017343e-12	0.138250876813778	0.632	0.578	5.76692133238837e-07	P:r1@SLC35B2	P:r1@SLC35B2	P:r1@SLC35B2	SLC35B2	SLC35B2	P	not_sig	beige	not_sig
2.15164030483105e-10	0.138192602360566	0.377	0.329	1.61624764777994e-05	P:r1@UCKL1	P:r1@UCKL1	P:r1@UCKL1	UCKL1	UCKL1	P	not_sig	beige	not_sig
3.59241231794104e-09	0.138112319432917	0.399	0.357	0.000269851236086777	P:r1@PRICKLE2	P:r1@PRICKLE2	P:r1@PRICKLE2	PRICKLE2	PRICKLE2	P	not_sig	beige	not_sig
2.09439526397465e-14	0.138089927678001	0.638	0.578	1.57324689043984e-09	P:r1@INTS11	P:r1@INTS11	P:r1@INTS11	INTS11	INTS11	P	not_sig	beige	not_sig
3.86141095670516e-09	0.137952035061461	0.514	0.469	0.000290057606834822	P:r1@RRP9	P:r1@RRP9	P:r1@RRP9	RRP9	RRP9	P	not_sig	beige	not_sig
1.78360407933251e-08	0.137860830653344	0.38	0.34	0.0013397898762722	P:r1@R3HDM4	P:r1@R3HDM4	P:r1@R3HDM4	R3HDM4	R3HDM4	P	not_sig	beige	not_sig
4.96309117032182e-12	0.137728880229751	0.646	0.59	3.72812519441065e-07	P:r1@CDC34	P:r1@CDC34	P:r1@CDC34	CDC34	CDC34	P	not_sig	beige	not_sig
1.22825917151828e-09	0.137642385199236	0.35	0.306	9.22631441869387e-05	P:r1@MPI	P:r1@MPI	P:r1@MPI	MPI	MPI	P	not_sig	beige	not_sig
9.32917142171761e-14	0.137582964222124	0.757	0.71	7.00779369685162e-09	P:r1@HSPA1A	P:r1@HSPA1A	P:r1@HSPA1A	HSPA1A	HSPA1A	P	not_sig	beige	not_sig
1.96388729574786e-10	0.137097342032211	0.397	0.35	1.47521321994692e-05	P:r1@DCBLD2	P:r1@DCBLD2	P:r1@DCBLD2	DCBLD2	DCBLD2	P	not_sig	beige	not_sig
2.40028277628333e-10	0.137077218823479	0.388	0.34	1.80302041306075e-05	P:r1@PRPF19	P:r1@PRPF19	P:r1@PRPF19	PRPF19	PRPF19	P	not_sig	beige	not_sig
2.74743604527679e-15	0.136852241854161	0.669	0.609	2.06379153413057e-10	P:r1@SDHA,r1@AC021087.5	P:r1@SDHA,r1@AC021087.5	P:r1@SDHA,r1@AC021087.5	SDHA	SDHA,AC021087.5	P	not_sig	beige	not_sig
2.83580414826561e-24	0.136837468012952	0.934	0.914	2.13017100205268e-19	P:r1@CEBPB	P:r1@CEBPB	P:r1@CEBPB	CEBPB	CEBPB	P	not_sig	beige	not_sig
4.15130568979949e-18	0.13665876048863	0.904	0.882	3.11833629500668e-13	P:r1@FADS3	P:r1@FADS3	P:r1@FADS3	FADS3	FADS3	P	not_sig	beige	not_sig
4.03444932819874e-30	0.136625185215718	0.925	0.897	3.03055730186304e-25	P:r1@CCT7	P:r1@CCT7	P:r1@CCT7	CCT7	CCT7	P	not_sig	beige	not_sig
4.88185659160662e-14	0.13661999956343	0.618	0.559	3.66710421591714e-09	P:r1@RBM42	P:r1@RBM42	P:r1@RBM42	RBM42	RBM42	P	not_sig	beige	not_sig
1.9847035820284e-21	0.136553452164684	0.871	0.828	1.49084978971227e-16	P:r1@XRCC6	P:r1@XRCC6	P:r1@XRCC6	XRCC6	XRCC6	P	not_sig	beige	not_sig
1.38550131530084e-08	0.136538396949346	0.334	0.292	0.00104074702301453	P:r1@WDR82	P:r1@WDR82	P:r1@WDR82	WDR82	WDR82	P	not_sig	beige	not_sig
1.01844860696194e-09	0.136535947477315	0.649	0.601	7.65028040091602e-05	P:r1@PGM1	P:r1@PGM1	P:r1@PGM1	PGM1	PGM1	P	not_sig	beige	not_sig
5.91672474407467e-10	0.136439291903798	0.469	0.42	4.44446612600657e-05	P:r1@CDC42EP1	P:r1@CDC42EP1	P:r1@CDC42EP1	CDC42EP1	CDC42EP1	P	not_sig	beige	not_sig
2.77959745957977e-08	0.13641969400683	0.383	0.339	0.00208795022371254	P:r1@CSTF2T	P:r1@CSTF2T	P:r1@CSTF2T	CSTF2T	CSTF2T	P	not_sig	beige	not_sig
4.97957929235114e-12	0.136318919375946	0.508	0.455	3.74051057703541e-07	P:r1@XPNPEP1	P:r1@XPNPEP1	P:r1@XPNPEP1	XPNPEP1	XPNPEP1	P	not_sig	beige	not_sig
