"cluster"	"Cluster"	"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"	"short_desc"	"time"
"11"	"11"	"KEGG_MEDICUS_REFERENCE_PROMOTION_OF_MICROTUBULE_GROWTH"	"KEGG_MEDICUS_REFERENCE_PROMOTION_OF_MICROTUBULE_GROWTH"	"8/858"	"22/17939"	4.65543051237761e-06	0.000136071550346821	0.000104935355708642	"TUBB4B/TUBB/TUBB6/CLIP1/TUBA1C/TUBA1B/TUBB3/TUBA1A"	8	"Medicusreferencpromotionofmicrotubulgrwth."	"day0"
"11"	"11"	"REACTOME_COPI_INDEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC"	"REACTOME_COPI_INDEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC"	"12/858"	"52/17939"	4.6663518940102e-06	0.000136071550346821	0.000104935355708642	"PAFAH1B1/TUBB4B/RAB3GAP1/DCTN1/DCTN2/DYNC1I2/TUBB6/TUBA1C/TUBA1B/CAPZB/TUBB3/TUBA1A"	12	"Copiindependentgolgitoerretrogradetraffic."	"day0"
"11"	"11"	"GOCC_RUFFLE_MEMBRANE"	"GOCC_RUFFLE_MEMBRANE"	"17/858"	"100/17939"	4.84352983197104e-06	0.000140474069334328	0.000108330480514604	"SH3BGRL3/CFL1/RAC1/FAP/ITGA5/ITGAV/MYO1C/EPS8/ITGB1/RHOA/TLN1/MACF1/PLEKHO1/EZR/CORO1C/PSD3/TPM1"	17	"Ruffle membrane"	"day0"
"11"	"11"	"GOBP_REGULATION_OF_FIBROBLAST_MIGRATION"	"GOBP_REGULATION_OF_FIBROBLAST_MIGRATION"	"10/858"	"36/17939"	4.85496448603572e-06	0.000140474069334328	0.000108330480514604	"RAC1/ITGB1BP1/SDC4/GNA12/DDR2/ITGB1/CORO1C/FGF2/THBS1/ACTA2"	10	"Regulation of fibroblast migration"	"day0"
"11"	"11"	"GOBP_POSITIVE_REGULATION_OF_PROTEIN_POLYMERIZATION"	"GOBP_POSITIVE_REGULATION_OF_PROTEIN_POLYMERIZATION"	"16/858"	"90/17939"	5.03766282002359e-06	0.000143301744758431	0.000110511120962225	"ARL2/PFN1/RAC1/PINK1/DCTN1/CTTN/CDC42EP5/CLIP1/CDC42EP1/SNX9/CDC42EP2/MAP1B/FCHSD2/VASP/CDC42EP3/LMOD1"	16	"Positiveregulationofproteinpolymerization."	"day0"
"11"	"11"	"GOCC_PLATELET_ALPHA_GRANULE"	"GOCC_PLATELET_ALPHA_GRANULE"	"16/858"	"90/17939"	5.03766282002359e-06	0.000143301744758431	0.000110511120962225	"ISLR/SPARC/QSOX1/FN1/TMSB4X/ALDOA/CD109/MAGED2/SRGN/VEGFC/SERPINE1/ACTN1/THBS2/THBS1/ACTN4/CD36"	16	"Platelet alpha granule"	"day0"
"11"	"11"	"REACTOME_COLLAGEN_CHAIN_TRIMERIZATION"	"REACTOME_COLLAGEN_CHAIN_TRIMERIZATION"	"11/858"	"44/17939"	5.04867499952677e-06	0.000143301744758431	0.000110511120962225	"COL1A1/COL6A2/COL1A2/COL6A1/COL3A1/COL5A2/COL8A1/COL12A1/COL4A1/COL4A2/COL5A3"	11	"Collagen chain trimerization"	"day0"
"11"	"11"	"REACTOME_ELASTIC_FIBRE_FORMATION"	"REACTOME_ELASTIC_FIBRE_FORMATION"	"11/858"	"44/17939"	5.04867499952677e-06	0.000143301744758431	0.000110511120962225	"LTBP3/FN1/ITGA5/EFEMP2/ITGAV/ITGB5/LTBP2/ITGB1/LOXL1/LOXL2/EFEMP1"	11	"Elastic fibre formation"	"day0"
"11"	"11"	"REACTOME_SIGNALING_BY_MODERATE_KINASE_ACTIVITY_BRAF_MUTANTS"	"REACTOME_SIGNALING_BY_MODERATE_KINASE_ACTIVITY_BRAF_MUTANTS"	"11/858"	"44/17939"	5.04867499952677e-06	0.000143301744758431	0.000110511120962225	"YWHAB/RAP1B/CAMK2D/FN1/KRAS/TLN1/IQGAP1/MAPK3/ACTG1/ACTB/VCL"	11	"Signalingbymoderatkinasactivitybrafmutnts."	"day0"
"11"	"11"	"KEGG_MEDICUS_PATHOGEN_SHIGELLA_IPGD_TO_ARNO_ARF_ACTB_G_SIGNALING_PATHWAY"	"KEGG_MEDICUS_PATHOGEN_SHIGELLA_IPGD_TO_ARNO_ARF_ACTB_G_SIGNALING_PATHWAY"	"9/858"	"29/17939"	5.2930189798944e-06	0.000149668131382241	0.000115420736846262	"WASF2/ACTR2/ARPC4/ARPC3/ABI1/ARPC5/ACTR3/ACTG1/ACTB"	9	"Mdcspthgnshgllipgdtarnarfactbgsgnlngpthwy."	"day0"
"11"	"11"	"GOBP_RESPONSE_TO_OXYGEN_LEVELS"	"GOBP_RESPONSE_TO_OXYGEN_LEVELS"	"36/858"	"336/17939"	5.38959806717453e-06	0.000151823960647011	0.000117083264466246	"COL1A1/MALAT1/ENO1/PLOD1/COMT/MAP1LC3A/COL6A1/BAD/STC2/PINK1/PRKAA1/CITED2/FAS/AGTRAP/VASN/CRYAB/HIF1A/DDR2/CAV1/CPT1A/LMNA/VEGFC/PML/EPAS1/PLAT/ERCC2/ADM/SMAD3/CXCL12/CAPN2/THBS1/DDAH1/ADA/LOXL2/POSTN/INHBA"	36	"Response to oxygen levels"	"day0"
"11"	"11"	"REACTOME_SIGNALING_BY_ALK_IN_CANCER"	"REACTOME_SIGNALING_BY_ALK_IN_CANCER"	"16/858"	"91/17939"	5.84492720243013e-06	0.000164031509647146	0.000126497454966721	"RRBP1/CLTC/JUNB/PRKAR1A/FN1/SEC31A/GCC2/DCTN1/PPFIBP1/MSN/MAPK3/STAT1/LMO7/TPM4/VCL/MYH9"	16	"Signaling by alk in cancer"	"day0"
"11"	"11"	"REACTOME_ONCOGENIC_MAPK_SIGNALING"	"REACTOME_ONCOGENIC_MAPK_SIGNALING"	"15/858"	"81/17939"	5.87717029357498e-06	0.000164318637608754	0.000126718881669866	"YWHAB/RAP1B/CAMK2D/FN1/KRAS/AGTRAP/MPRIP/SPRED2/TLN1/LMNA/IQGAP1/MAPK3/ACTG1/ACTB/VCL"	15	"Oncogenic mapk signaling"	"day0"
"11"	"11"	"GOBP_GASTRULATION"	"GOBP_GASTRULATION"	"25/858"	"194/17939"	6.321102693642e-06	0.000174814815418875	0.000134813300740413	"ITGA7/COL6A1/PRKAR1A/FN1/UGDH/ITGA5/MKKS/COL5A2/ITGAV/ITGB5/PRICKLE1/ITGB1/COL8A1/POFUT2/ARFRP1/LRP5/COL12A1/SMAD3/COL4A2/EXT1/MYADM/KLF4/PHLDB2/MYH9/INHBA"	25	"Gastrulation"	"day0"
"11"	"11"	"REACTOME_LEISHMANIA_INFECTION"	"REACTOME_LEISHMANIA_INFECTION"	"27/858"	"219/17939"	6.32796916805907e-06	0.000174814815418875	0.000134813300740413	"WASF2/GNB2/GNAS/CDC42/GNB1/RAC1/TXNIP/GNG11/ACTR2/ARPC4/PRKAR1A/ARPC3/ABI1/ABI2/GNAI2/GNG12/MYO1C/GNB4/GSDMD/ARPC5/GNAI1/GGT5/ACTR3/MAPK3/ACTG1/ACTB/MYH9"	27	"Leishmania infection"	"day0"
"11"	"11"	"GOBP_REGULATION_OF_COLLAGEN_METABOLIC_PROCESS"	"GOBP_REGULATION_OF_COLLAGEN_METABOLIC_PROCESS"	"10/858"	"37/17939"	6.36967579289136e-06	0.000174814815418875	0.000134813300740413	"FAP/VIM/DDR2/ITGB1/LARP6/VSIR/CREB3L1/ENG/F2R/INHBA"	10	"Regulation of collagen metabolic process"	"day0"
"11"	"11"	"KEGG_MEDICUS_REFERENCE_TIGHT_JUNCTION_ACTIN_SIGNALING_PATHWAY"	"KEGG_MEDICUS_REFERENCE_TIGHT_JUNCTION_ACTIN_SIGNALING_PATHWAY"	"10/858"	"37/17939"	6.36967579289136e-06	0.000174814815418875	0.000134813300740413	"TJP1/ACTR2/ARPC4/ARPC3/CTTN/ARPC5/ACTR3/ACTG1/CLDN11/ACTB"	10	"Medicusreferenctightjunctnactnsgnlngpthwy."	"day0"
"11"	"11"	"REACTOME_RHOV_GTPASE_CYCLE"	"REACTOME_RHOV_GTPASE_CYCLE"	"10/858"	"37/17939"	6.36967579289136e-06	0.000174814815418875	0.000134813300740413	"TXNL1/SPTAN1/CDC42/CLTC/DST/USP9X/IQGAP1/PEAK1/TPM4/SH3RF1"	10	"Rhov gtpase cycle"	"day0"
"11"	"11"	"GOMF_EXTRACELLULAR_MATRIX_STRUCTURAL_CONSTITUENT_CONFERRING_TENSILE_STRENGTH"	"GOMF_EXTRACELLULAR_MATRIX_STRUCTURAL_CONSTITUENT_CONFERRING_TENSILE_STRENGTH"	"11/858"	"45/17939"	6.39553980483843e-06	0.000174881701989446	0.000134864882177218	"COL1A1/COL6A2/COL1A2/COL6A1/COL3A1/COL5A2/COL8A1/COL12A1/COL4A1/COL4A2/COL5A3"	11	"Extrclllrmtrxstrctrlcnsttntcnfrrngtnslstr."	"day0"
"11"	"11"	"REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS"	"REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS"	"19/858"	"124/17939"	6.67290531726464e-06	0.0001818001393919	0.000140200227353516	"QSOX1/IGFBP3/NUCB1/STC2/IGFBP4/MXRA8/FN1/LGALS1/IGFBP6/FAM20A/SHISA5/ADAM10/CCN1/LAMB2/PRSS23/TNC/IGFBP7/VWA1/EVA1A"	19	"Rgltnofinslnlkgrwthfctrigftrnspaubilgfbpi."	"day0"
"11"	"11"	"GOBP_REGULATION_OF_ENDOCYTOSIS"	"GOBP_REGULATION_OF_ENDOCYTOSIS"	"32/858"	"285/17939"	6.77352835490266e-06	0.000183664720671435	0.000141638150999694	"HNRNPK/VPS28/ANXA2/SNX17/CALR/B2M/CDC42/RAC1/CD151/AP2M1/ITGAV/PPP3CB/ANKRD13A/CAV1/SPHK1/PPP3CC/FLOT1/MTMR2/SYT11/CNN2/SNX9/SERPINE1/CLIP3/SFRP4/ACTG1/DAB2/SYNE1/ACTB/CCL2/AXL/GREM1/CD36"	32	"Regulation of endocytosis"	"day0"
"11"	"11"	"KEGG_MEDICUS_REFERENCE_ITGA_B_RHOGAP_RHOA_SIGNALING_PATHWAY"	"KEGG_MEDICUS_REFERENCE_ITGA_B_RHOGAP_RHOA_SIGNALING_PATHWAY"	"8/858"	"23/17939"	6.83975784951894e-06	0.000183664720671435	0.000141638150999694	"ITGA7/FN1/ITGA5/ITGAV/ITGB5/ITGA11/ITGB1/RHOA"	8	"Medicusreferencitgbrhogaprhsignalingpthwy."	"day0"
"11"	"11"	"KEGG_MEDICUS_REFERENCE_ITGA_B_RHOGEF_RHOA_SIGNALING_PATHWAY"	"KEGG_MEDICUS_REFERENCE_ITGA_B_RHOGEF_RHOA_SIGNALING_PATHWAY"	"8/858"	"23/17939"	6.83975784951894e-06	0.000183664720671435	0.000141638150999694	"ITGA7/FN1/ITGA5/ITGAV/ITGB5/ITGA11/ITGB1/RHOA"	8	"Medicusreferencitgbrhogefrhsignalingpthwy."	"day0"
"11"	"11"	"REACTOME_POST_CHAPERONIN_TUBULIN_FOLDING_PATHWAY"	"REACTOME_POST_CHAPERONIN_TUBULIN_FOLDING_PATHWAY"	"8/858"	"23/17939"	6.83975784951894e-06	0.000183664720671435	0.000141638150999694	"TBCB/ARL2/TUBB4B/TUBB6/TUBA1C/TUBA1B/TUBB3/TUBA1A"	8	"Post chaperonin tubulin folding pathway"	"day0"
"11"	"11"	"GOMF_EXTRACELLULAR_MATRIX_BINDING"	"GOMF_EXTRACELLULAR_MATRIX_BINDING"	"13/858"	"63/17939"	7.09818214939388e-06	0.000188665166440657	0.000145494383651983	"SPARC/TGFBI/CD248/LGALS1/BGN/ITGAV/LTBP2/ITGB1/CCN1/ADAM9/THBS1/VWA1/TINAGL1"	13	"Extracellular matrix binding"	"day0"
"11"	"11"	"KEGG_MEDICUS_PATHOGEN_ESCHERICHIA_EAE_TIR_TO_ACTIN_SIGNALING_PATHWAY"	"KEGG_MEDICUS_PATHOGEN_ESCHERICHIA_EAE_TIR_TO_ACTIN_SIGNALING_PATHWAY"	"7/858"	"17/17939"	7.12706991778503e-06	0.000188665166440657	0.000145494383651983	"ACTR2/ARPC4/ARPC3/ARPC5/ACTR3/ACTG1/ACTB"	7	"Medicuspathogeneschrchetrtactnsgnlngpthwy."	"day0"
"11"	"11"	"KEGG_MEDICUS_PATHOGEN_ESCHERICHIA_ESPG_TO_MICROTUBULE_RHOA_SIGNALING_PATHWAY"	"KEGG_MEDICUS_PATHOGEN_ESCHERICHIA_ESPG_TO_MICROTUBULE_RHOA_SIGNALING_PATHWAY"	"7/858"	"17/17939"	7.12706991778503e-06	0.000188665166440657	0.000145494383651983	"TUBB4B/TUBB/TUBB6/TUBA1C/TUBA1B/TUBB3/TUBA1A"	7	"Medcspthgneschrchespgtmcrtblrhsgnlngpthwy."	"day0"
"11"	"11"	"WP_MIR5093P_ALTERATION_OF_YAP1ECM_AXIS"	"WP_MIR5093P_ALTERATION_OF_YAP1ECM_AXIS"	"7/858"	"17/17939"	7.12706991778503e-06	0.000188665166440657	0.000145494383651983	"COL1A1/SPARC/COL3A1/FN1/YAP1/BCAR1/THBS2"	7	"Mir5093p alteration of yap1ecm axis"	"day0"
"11"	"11"	"KEGG_MEDICUS_PATHOGEN_SALMONELLA_SOPB_TO_ARNO_ARF_ACTB_G_SIGNALING_PATHWAY"	"KEGG_MEDICUS_PATHOGEN_SALMONELLA_SOPB_TO_ARNO_ARF_ACTB_G_SIGNALING_PATHWAY"	"9/858"	"30/17939"	7.24198834371729e-06	0.000190357193612146	0.000146799237404707	"WASF2/ACTR2/ARPC4/ARPC3/ABI1/ARPC5/ACTR3/ACTG1/ACTB"	9	"Mdcspthgnslmnllspbtarnarfactbgsgnlngpthwy."	"day0"
"11"	"11"	"REACTOME_MET_ACTIVATES_PTK2_SIGNALING"	"REACTOME_MET_ACTIVATES_PTK2_SIGNALING"	"9/858"	"30/17939"	7.24198834371729e-06	0.000190357193612146	0.000146799237404707	"COL1A1/COL1A2/COL3A1/FN1/COL5A2/LAMA4/ITGB1/LAMB2/COL5A3"	9	"Met activates ptk2 signaling"	"day0"
"11"	"11"	"REACTOME_RAC3_GTPASE_CYCLE"	"REACTOME_RAC3_GTPASE_CYCLE"	"16/858"	"93/17939"	7.81441098677877e-06	0.000204682729881767	0.000157846772619365	"WASF2/SLC1A5/CDC42/PGRMC2/FERMT2/ABI1/ABI2/TRIO/TAOK3/ITGB1/CAV1/ARHGAP17/ARHGAP1/SYDE1/CDC42EP1/SWAP70"	16	"Rac3 gtpase cycle"	"day0"
"11"	"11"	"KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM"	"KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM"	"15/858"	"83/17939"	8.03050034452393e-06	0.000209607290461088	0.0001616444842996	"ITGA7/PRKAA1/ATP2A2/ITGA5/ITGAV/ITGB5/ITGA11/ITGB1/PRKAG2/LMNA/ACTG1/TPM4/ACTB/TPM2/TPM1"	15	"Hypertrophic cardiomyopathy hcm"	"day0"
"11"	"11"	"GOBP_BASEMENT_MEMBRANE_ORGANIZATION"	"GOBP_BASEMENT_MEMBRANE_ORGANIZATION"	"10/858"	"38/17939"	8.27644559754868e-06	0.000215274098904881	0.000166014601037938	"COL6A1/COL3A1/PRICKLE1/ITGB1/CAV1/LAMB2/COL4A1/EXT1/NID2/PHLDB2"	10	"Basement membrane organization"	"day0"
"11"	"11"	"GOMF_VINCULIN_BINDING"	"GOMF_VINCULIN_BINDING"	"6/858"	"12/17939"	8.48122603999233e-06	0.00021907388369738	0.000168944910627274	"PXN/UTRN/CTNNA1/TLN1/SORBS3/ACTN1"	6	"Vinculin binding"	"day0"
"11"	"11"	"REACTOME_GAP_JUNCTION_DEGRADATION"	"REACTOME_GAP_JUNCTION_DEGRADATION"	"6/858"	"12/17939"	8.48122603999233e-06	0.00021907388369738	0.000168944910627274	"CLTC/AP2M1/CLTB/ACTG1/DAB2/ACTB"	6	"Gap junction degradation"	"day0"
"11"	"11"	"GOBP_MORPHOGENESIS_OF_AN_EPITHELIAL_SHEET"	"GOBP_MORPHOGENESIS_OF_AN_EPITHELIAL_SHEET"	"13/858"	"64/17939"	8.52188994931459e-06	0.000219365201626322	0.000169169568540114	"CD151/FERMT2/ITGA5/ITGAV/CD44/ITGB5/ARHGAP24/ITGB1/RHOA/RHOC/CCN1/PHLDB2/FLNA"	13	"Morphogenesis of an epithelial sheet"	"day0"
"11"	"11"	"GOBP_POSITIVE_REGULATION_OF_CELL_MATRIX_ADHESION"	"GOBP_POSITIVE_REGULATION_OF_CELL_MATRIX_ADHESION"	"12/858"	"55/17939"	8.69156524552007e-06	0.000222964036281125	0.000171944909848975	"THY1/LIMS1/RAC1/ITGB1BP1/FERMT2/S100A10/EFEMP2/SDC4/UTRN/RRAS/SMAD3/CD36"	12	"Positiveregulationofcellmatrixadhesion."	"day0"
"11"	"11"	"REACTOME_NEUTROPHIL_DEGRANULATION"	"REACTOME_NEUTROPHIL_DEGRANULATION"	"45/858"	"473/17939"	9.0751425603274e-06	0.000232006641139877	0.000178918365762187	"S100A11/DYNLT1/SRP14/PDAP1/CTSD/LAMP1/QSOX1/RAP1B/SPTAN1/ANXA2/B2M/TRAPPC1/CTSA/CD59/TUBB4B/RAC1/CTSB/ACTR2/ALDOA/CTSZ/ITGAV/CD44/ADAM10/VPS35L/DBNL/TUBB/MVP/CAPN1/CYB5R3/TIMP2/RHOA/COTL1/GSDMD/ARPC5/SLC44A2/PKM/CAP1/CNN2/VAT1/IQGAP1/GLIPR1/VCL/BST1/BST2/CD36"	45	"Neutrophil degranulation"	"day0"
"11"	"11"	"GOBP_REGULATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY"	"GOBP_REGULATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY"	"30/858"	"264/17939"	1.02909604949454e-05	0.000262191194862688	0.000202196022801712	"GLG1/HTRA1/CITED2/CD109/RBPJ/VASN/FST/FKBP8/SPRED2/SKIL/GIPC1/CCN1/SNX6/PEG10/ILK/NBL1/SFRP4/SMAD3/DAB2/ENG/SMURF2/DKK3/THBS1/TGFB1I1/NREP/SCUBE3/CRIM1/GREM1/INHBA/ASPN"	30	"Rgltnoftrnsmmbrnrcptrprtnsrnthrnnknssgnlp."	"day0"
"11"	"11"	"HALLMARK_COMPLEMENT"	"HALLMARK_COMPLEMENT"	"25/858"	"200/17939"	1.08442301362447e-05	0.000274779283864917	0.000211903677295059	"CTSD/LGMN/GNB2/PFN1/CD59/CTSB/FN1/GNAI2/IRF1/CPQ/S100A13/ANXA5/TIMP2/PIM1/GNB4/SERPINE1/CALM3/ADAM9/EHD1/PLAT/COL4A2/ERAP2/PSMB9/CSRP1/CD36"	25	"Complement"	"day0"
"11"	"11"	"GOBP_ENDODERM_DEVELOPMENT"	"GOBP_ENDODERM_DEVELOPMENT"	"15/858"	"85/17939"	1.0858658906919e-05	0.000274779283864917	0.000211903677295059	"ITGA7/COL6A1/FN1/ITGA5/COL5A2/ITGAV/ITGB5/TNRC6A/COL8A1/COL12A1/SMAD3/COL4A2/EXT1/MYH9/INHBA"	15	"Endoderm development"	"day0"
"11"	"11"	"REACTOME_CROSSLINKING_OF_COLLAGEN_FIBRILS"	"REACTOME_CROSSLINKING_OF_COLLAGEN_FIBRILS"	"7/858"	"18/17939"	1.11814030939254e-05	0.000281990453027543	0.000217464770699423	"COL1A1/COL1A2/BMP1/LOXL1/COL4A1/COL4A2/LOXL2"	7	"Crosslinking of collagen fibrils"	"day0"
"11"	"11"	"REACTOME_PROTEIN_FOLDING"	"REACTOME_PROTEIN_FOLDING"	"16/858"	"96/17939"	1.18839539681151e-05	0.000298392802409475	0.000230113898033266	"TBCB/ARL2/GNB2/GNB1/TUBB4B/GNG11/GNG12/TUBB6/SPHK1/GNB4/KIF13A/TUBA1C/TUBA1B/TUBB3/ACTB/TUBA1A"	16	"Protein folding"	"day0"
"11"	"11"	"GOBP_MUSCLE_SYSTEM_PROCESS"	"GOBP_MUSCLE_SYSTEM_PROCESS"	"42/858"	"434/17939"	1.19117287499027e-05	0.000298392802409475	0.000230113898033266	"ENO1/COL6A1/CAMK2D/ALDOA/ATP2A2/MKKS/SNTA1/CALM2/GSTM2/CTTN/CRYAB/TMOD3/UTRN/CAV1/SPHK1/RHOA/MAP2K3/MYL6/LMNA/FXYD1/DAPK3/APBB1/CALM3/FOXP1/SMAD3/TPM4/MYOF/PDLIM5/SMTN/FLNA/TPM2/ADA/TPM1/PRKG1/CALD1/MYL9/F2R/SNTB1/MYLK/LMOD1/CNN1/ACTA2"	42	"Muscle system process"	"day0"
"11"	"11"	"GOBP_MAINTENANCE_OF_PROTEIN_LOCATION_IN_CELL"	"GOBP_MAINTENANCE_OF_PROTEIN_LOCATION_IN_CELL"	"13/858"	"66/17939"	1.21419241517843e-05	0.0003021315459769	0.000232997133986346	"KDELR1/ARL2/TSPO/TMSB4X/PINK1/TMSB10/KDELR3/CAV1/SRGN/SP100/DBN1/PML/SYNE1"	13	"Maintenance of protein location in cell"	"day0"
"11"	"11"	"GOCC_PLATELET_ALPHA_GRANULE_LUMEN"	"GOCC_PLATELET_ALPHA_GRANULE_LUMEN"	"13/858"	"66/17939"	1.21419241517843e-05	0.0003021315459769	0.000232997133986346	"ISLR/SPARC/QSOX1/FN1/TMSB4X/ALDOA/MAGED2/SRGN/VEGFC/SERPINE1/ACTN1/THBS1/ACTN4"	13	"Platelet alpha granule lumen"	"day0"
"11"	"11"	"GOBP_MUSCLE_CELL_MIGRATION"	"GOBP_MUSCLE_CELL_MIGRATION"	"15/858"	"86/17939"	1.25795112707948e-05	0.000311980237994961	0.000240592226403136	"S100A11/IGFBP3/ITGB1BP1/CYP1B1/PARVA/GNA12/FAT1/DDR2/ANXA1/PLEKHO1/SERPINE1/PLAT/TPM1/PRKG1/POSTN"	15	"Muscle cell migration"	"day0"
"11"	"11"	"GOBP_ZYMOGEN_ACTIVATION"	"GOBP_ZYMOGEN_ACTIVATION"	"12/858"	"57/17939"	1.28307325442033e-05	0.00031715701471019	0.000244584441562383	"ENO1/LGMN/ANXA2/BAD/CTSZ/S100A10/IFI16/VSIR/SERPINE1/PLAT/THBS1/CLEC3B"	12	"Zymogen activation"	"day0"
"11"	"11"	"REACTOME_MAP2K_AND_MAPK_ACTIVATION"	"REACTOME_MAP2K_AND_MAPK_ACTIVATION"	"10/858"	"40/17939"	1.3604242519696e-05	0.000335167229074358	0.000258473518638934	"YWHAB/RAP1B/FN1/KRAS/TLN1/IQGAP1/MAPK3/ACTG1/ACTB/VCL"	10	"Map2k and mapk activation"	"day0"
"11"	"11"	"WP_HYPOTHESIZED_PATHWAYS_IN_PATHOGENESIS_OF_CARDIOVASCULAR_DISEASE"	"WP_HYPOTHESIZED_PATHWAYS_IN_PATHOGENESIS_OF_CARDIOVASCULAR_DISEASE"	"8/858"	"25/17939"	1.3852997566245e-05	0.000340173114579008	0.000262333946294299	"CCN2/LTBP2/SERPINE1/SMAD3/MAPK3/ENG/FLNA/POSTN"	8	"Hypothesizedpathwysinpthgnssofcrdvsclrdss."	"day0"
"11"	"11"	"GOCC_GLUTAMATERGIC_SYNAPSE"	"GOCC_GLUTAMATERGIC_SYNAPSE"	"41/858"	"423/17939"	1.45445982888622e-05	0.000355985004020841	0.000274527724044133	"HNRNPD/PPP1CA/PPP2R1A/RAP1B/SH3GL1/MAP1LC3A/PFN1/CDC42/PAFAH1B1/AP2B1/CHD4/RAC1/AP2M1/PRKAR1A/DLGAP4/YWHAZ/ASAP1/ITGA5/PRKCI/ADAM10/TRIO/EEA1/PPP3CB/DBNL/STK38/EPS8/ITGB1/PPP3CC/RHOA/FLOT1/CTNND1/GIPC1/DBN1/SNX6/YWHAH/PLAT/MAPK3/FARP1/ACTN1/ACTB/FLNA"	41	"Glutamatergic synapse"	"day0"
"11"	"11"	"GOCC_CLATHRIN_COATED_PIT"	"GOCC_CLATHRIN_COATED_PIT"	"14/858"	"77/17939"	1.48979278710668e-05	0.000362257431783432	0.000279364880942446	"AP2B1/CLTC/AP2M1/DNM1L/CTTN/CLTB/FNBP1/SPHK1/LRP10/AP1S2/SNX9/DAB2/FCHSD2/SH3BP4"	14	"Clathrin coated pit"	"day0"
"11"	"11"	"REACTOME_INTERFERON_ALPHA_BETA_SIGNALING"	"REACTOME_INTERFERON_ALPHA_BETA_SIGNALING"	"14/858"	"77/17939"	1.48979278710668e-05	0.000362257431783432	0.000279364880942446	"JAK1/IFITM3/HLA-E/HLA-A/IRF1/PSMB8/IRF9/IFITM2/IFITM1/IFI35/STAT1/XAF1/GBP2/BST2"	14	"Interferon alpha beta signaling"	"day0"
"11"	"11"	"GOCC_LEADING_EDGE_MEMBRANE"	"GOCC_LEADING_EDGE_MEMBRANE"	"23/858"	"179/17939"	1.53957811356903e-05	0.000372235043114382	0.000287059393068362	"SH3BGRL3/THY1/CFL1/CDC42/RAC1/FAP/FERMT2/ITGA5/ITGAV/CD44/MYO1C/EPS8/ITGB1/RHOA/TLN1/MACF1/SGCE/PLEKHO1/EZR/CORO1C/VASP/PSD3/TPM1"	23	"Leading edge membrane"	"day0"
"11"	"11"	"GOBP_EPITHELIAL_CELL_DIFFERENTIATION_INVOLVED_IN_KIDNEY_DEVELOPMENT"	"GOBP_EPITHELIAL_CELL_DIFFERENTIATION_INVOLVED_IN_KIDNEY_DEVELOPMENT"	"11/858"	"49/17939"	1.54079877190012e-05	0.000372235043114382	0.000287059393068362	"ASXL1/YAP1/BASP1/LAMB2/IQGAP1/CD2AP/EXT1/STAT1/MYO1E/GREM1/ACTA2"	11	"Epithelialcelldffrnttninvlvdinkdnydvlpmnt."	"day0"
"11"	"11"	"GOBP_DEVELOPMENTAL_CELL_GROWTH"	"GOBP_DEVELOPMENTAL_CELL_GROWTH"	"26/858"	"217/17939"	1.55975677641979e-05	0.000375599494708831	0.000289653983369774	"PAFAH1B1/FN1/ALCAM/PPP3CB/CTTN/PRMT2/USP9X/PRICKLE1/RAPH1/ITGB1/SLIT3/LAMB2/MACF1/RARG/IQGAP1/MAP1B/FOXP1/CXCL12/CD2AP/EXT1/BDNF/CRABP2/PDLIM5/VCL/PRKG1/POSTN"	26	"Developmental cell growth"	"day0"
"11"	"11"	"GOBP_REGULATION_OF_PROTEIN_CATABOLIC_PROCESS"	"GOBP_REGULATION_OF_PROTEIN_CATABOLIC_PROCESS"	"36/858"	"353/17939"	1.61427404957859e-05	0.000387477677816855	0.000298814174213753	"PSMF1/NQO1/SUMO2/VPS28/ANXA2/PSME2/CTSA/SEC22B/CUL4A/NUPR1/BAG6/NUB1/PINK1/PSME1/TSPAN5/SH3D19/USP9X/GNA12/PRICKLE1/CAV1/TIMP2/TNFSF12/MAP1A/GIPC1/DDB1/SNX9/RAD23B/EZR/ADAM9/SMAD3/IER3/MSN/DAB2/SOCS5/SH3RF1/FLNA"	36	"Regulation of protein catabolic process"	"day0"
