"p_val"	"avg_log2FC"	"pct.1"	"pct.2"	"p_val_adj"	"cluster"	"gene"
4.02467477573682e-30	1.00284592645408	0.281	0.181	1.47307121466744e-25	"5"	"PRKCD"
5.14611475825524e-30	0.513215267558133	0.595	0.505	1.883529462669e-25	"5"	"WDR36"
8.6480740097774e-30	0.59103348272349	0.519	0.415	3.16528156831863e-25	"5"	"WDR12"
1.10078628926101e-29	0.596790287242675	0.537	0.443	4.02898789732422e-25	"5"	"BCKDHB"
1.45398963432636e-29	0.574306005528398	0.554	0.456	5.32174746059789e-25	"5"	"RRM2B"
2.28690524721871e-29	0.769699473639669	0.332	0.225	8.37030189534519e-25	"5"	"MTMR12"
2.36395496864793e-29	0.508117854565464	0.594	0.506	8.65231158074827e-25	"5"	"BCL2L13"
4.33335175079888e-29	0.925167504975113	0.276	0.179	1.5860500743099e-24	"5"	"TMCC1-AS1"
5.21835467064834e-29	0.521695829158618	0.615	0.526	1.909969993004e-24	"5"	"EXOSC8"
5.74941012059685e-29	0.890664357267967	0.304	0.204	2.10434159823965e-24	"5"	"GALE"
6.48181779206092e-29	0.673183966412629	0.465	0.372	2.37241013007222e-24	"5"	"PPP2R2D"
8.10491681712728e-29	0.688742897665084	0.423	0.32	2.96648060423676e-24	"5"	"DHDDS"
1.25376461472314e-28	0.633653884237103	0.419	0.306	4.58890386634815e-24	"5"	"LINC02609"
1.29446028599017e-28	0.517671697230232	0.59	0.496	4.73785409275262e-24	"5"	"FOXD1"
7.59540903544742e-28	0.723509186358809	0.396	0.294	2.77999566106411e-23	"5"	"LYRM7"
7.70815498875672e-28	0.658918968213073	0.524	0.442	2.82126180743485e-23	"5"	"HCCS"
1.00502143306621e-27	0.819300687251619	0.272	0.173	3.67847894716562e-23	"5"	"SLC1A3"
1.2275741287137e-27	0.559728624218846	0.53	0.428	4.493044068505e-23	"5"	"MINCR"
1.29525044550817e-27	0.901792562613749	0.277	0.181	4.74074615560445e-23	"5"	"CCDC36"
1.32364939807669e-27	0.768664582279791	0.285	0.186	4.8446891619005e-23	"5"	"HIST1H2BD"
1.36220492109123e-27	0.518065454451021	0.597	0.516	4.985806231686e-23	"5"	"TMEM33"
1.38115646074213e-27	0.515626552418417	0.566	0.479	5.05517076196227e-23	"5"	"KIAA0232"
1.54352112147518e-27	0.533019545630569	0.366	0.253	5.64944165671129e-23	"5"	"ADAMTS4"
1.99045438727348e-27	0.673773618062799	0.434	0.329	7.28526210285967e-23	"5"	"REPIN1"
2.09230340252561e-27	0.626983598695543	0.39	0.279	7.65803968358398e-23	"5"	"HIST2H2AC"
2.15332100808625e-27	0.581191803086361	0.383	0.273	7.88137022169649e-23	"5"	"FRMD4A"
5.1463347463499e-27	0.602474086401491	0.507	0.418	1.88360998051153e-22	"5"	"FXN"
6.77708711042038e-27	0.791867909067752	0.315	0.214	2.48048165328496e-22	"5"	"NSD2"
3.15799710016955e-26	0.597858910034823	0.495	0.404	1.15585851863306e-21	"5"	"STYX"
3.84824206302036e-26	0.56930007015916	0.559	0.48	1.40849507748608e-21	"5"	"RIOK1"
5.87805572880079e-26	0.703395808288849	0.444	0.358	2.15142717729838e-21	"5"	"GLI4"
1.83940827114086e-25	0.643142389057675	0.428	0.337	6.73241821320267e-21	"5"	"GCDH"
2.98645353913353e-25	0.626442216639481	0.458	0.364	1.09307185985826e-20	"5"	"HERC1"
4.1616317601673e-25	0.641913934947613	0.419	0.325	1.52319884053883e-20	"5"	"TIMM8A"
5.78875603285847e-25	0.83519148333254	0.303	0.21	2.11874259558653e-20	"5"	"METTL21A"
6.98752883482702e-25	0.523045568624077	0.552	0.471	2.55750542883504e-20	"5"	"ENDOG"
7.7305471190991e-25	0.521036856966482	0.669	0.633	2.82945755106146e-20	"5"	"PTPRA"
1.57729222791419e-24	0.719841383640323	0.376	0.283	5.77304728338873e-20	"5"	"FGFRL1"
2.29512550308639e-24	0.583022035131171	0.497	0.415	8.40038885384648e-20	"5"	"CIAPIN1"
3.04038748900358e-24	0.631518896559382	0.398	0.302	1.1128122248502e-19	"5"	"COG2"
4.58312792854603e-24	0.683765816566841	0.399	0.307	1.67747065312713e-19	"5"	"PDXP"
5.43813830836424e-24	0.524513848134835	0.525	0.438	1.9904130022444e-19	"5"	"LYRM1"
1.00173336763941e-23	0.762372614044748	0.346	0.256	3.66644429889701e-19	"5"	"ETV3"
1.36031442494666e-23	0.713491991732993	0.403	0.317	4.97888682674726e-19	"5"	"LIN7C"
1.72487118393188e-23	0.641917337918782	0.382	0.287	6.31320102030908e-19	"5"	"C2orf76"
2.34057192621051e-23	0.633315871121761	0.395	0.301	8.5667273071231e-19	"5"	"TCF7L1"
2.4538156625609e-23	0.548042139129591	0.547	0.469	8.98121070653915e-19	"5"	"ATF7IP"
2.90293747172993e-23	0.51587744257269	0.55	0.469	1.06250414402787e-18	"5"	"RNF168"
3.5593490862023e-23	0.552777289534052	0.627	0.557	1.30275735904091e-18	"5"	"ARHGEF2"
3.67147377370473e-23	0.70069691217416	0.404	0.315	1.34379611591367e-18	"5"	"MRS2"
5.33754661875559e-23	0.564595446062611	0.501	0.417	1.95359543793073e-18	"5"	"MPP1"
9.49278882311852e-23	0.709901934949144	0.307	0.216	3.47445563714961e-18	"5"	"AKNA"
1.07653460556367e-22	0.518492708592915	0.548	0.482	3.9402243098236e-18	"5"	"RPE"
1.34074848374833e-22	0.650400388143146	0.412	0.332	4.90727352536727e-18	"5"	"MRPL1"
2.03045950115386e-22	0.633602998650983	0.416	0.33	7.43168482017323e-18	"5"	"RRP15"
2.42053960432175e-22	0.580645854501248	0.421	0.333	8.85941700577803e-18	"5"	"TMEM161B-AS1"
5.19973323837041e-22	0.653231858890943	0.379	0.29	1.90315436257595e-17	"5"	"MPV17L2"
7.15117331114971e-22	0.635041090232225	0.437	0.351	2.6174009436139e-17	"5"	"FBXO8"
1.57001732484088e-21	0.501079621444454	0.572	0.523	5.7464204106501e-17	"5"	"SLC66A2"
3.82704468617029e-21	0.780683233542052	0.289	0.206	1.40073662558519e-16	"5"	"ACAD8"
