"Cluster"	"cluster"	"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"	"abbrev_ID"
"0"	"0"	"HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"	"HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"	"32/505"	"200/17939"	1.37007641304731e-15	8.63148140219804e-12	7.56859054281292e-12	"WNT5A/TFPI2/GAS1/FSTL3/ELN/DKK1/ITGA5/SNAI2/LAMA2/TGFB1/CRLF1/ANPEP/SAT1/FBN1/DCN/FSTL1/COL6A3/NNMT/IGFBP4/SPOCK1/RHOB/FBLN1/FBLN5/TGFBR3/COMP/ABI3BP/ITGAV/SLC6A8/FOXC2/IGFBP2/ID2/TNFAIP3"	32	"hallmarkepithelialmesenchymaltransition."
"0"	"0"	"HALLMARK_UV_RESPONSE_DN"	"HALLMARK_UV_RESPONSE_DN"	"20/505"	"144/17939"	4.01830510693969e-09	1.265766108686e-05	1.10989816848524e-05	"TFPI/ID1/SNAI2/PIK3R3/LPAR1/TGFBR2/DUSP1/MT1E/MIOS/FYN/PTEN/FBLN5/MYC/KCNMA1/TGFBR3/LTBP1/ATP2B4/SLC22A18/AMPH/PRKCE"	20	"hallmark uv response dn"
"0"	"0"	"HALLMARK_HYPOXIA"	"HALLMARK_HYPOXIA"	"23/505"	"200/17939"	1.13632490603698e-08	2.38628230267765e-05	2.09243266908142e-05	"HAS1/IRS2/FOXO3/TIPARP/TMEM45A/NFIL3/P4HA2/AKAP12/DUSP1/BTG1/MT1E/PNRC1/DCN/MT2A/SAP30/DDIT4/ERRFI1/GLRX/RORA/FOSL2/CHST3/TNFAIP3/PGM2"	23	"hallmark hypoxia"
"0"	"0"	"HALLMARK_P53_PATHWAY"	"HALLMARK_P53_PATHWAY"	"22/505"	"196/17939"	3.68724975222803e-08	5.65369728652155e-05	4.95749429568339e-05	"ZBTB16/ALOX15B/SESN1/PITPNC1/FOXO3/SOCS1/IP6K2/TGFB1/SAT1/BTG1/ZFP36L1/DCXR/SLC19A2/DDIT4/SLC7A11/MXD4/BAIAP2/GM2A/TSPYL2/HEXIM1/PVT1/SLC35D1"	22	"hallmark p53 pathway"
"0"	"0"	"GOBP_FAT_CELL_DIFFERENTIATION"	"GOBP_FAT_CELL_DIFFERENTIATION"	"24/505"	"234/17939"	5.11642428662955e-08	5.65369728652155e-05	4.95749429568339e-05	"ZBTB16/LMO3/TMEM64/PID1/RGS2/WNT5A/FOXO1/SOCS1/SNAI2/JDP2/TGFB1/ZFP36L1/CEBPD/FBXO9/ARL4A/RORA/NAPEPLD/RARRES2/FOSL2/ZFP36L2/ID2/ZNF516/DUSP10/SMAD6"	24	"gobp fat cell differentiation"
"0"	"0"	"GOBP_EXTERNAL_ENCAPSULATING_STRUCTURE_ORGANIZATION"	"GOBP_EXTERNAL_ENCAPSULATING_STRUCTURE_ORGANIZATION"	"29/505"	"327/17939"	5.384473606211e-08	5.65369728652155e-05	4.95749429568339e-05	"CRISPLD2/HAS1/SH3PXD2B/ELN/COL18A1/ADAMTS1/RGCC/LAMA2/TGFB1/NID1/LAMB1/SULF2/PHLDB1/ADAMTS2/FBLN1/FBLN5/TGFBR3/WASHC1/COMP/ANTXR1/ABI3BP/MMP17/FOXC2/ADAMTS15/ADAMTS5/MMP23B/FOXF2/VTN/ADAMTS4"	29	"gobpexternalencapsulatingstructurorgnztn."
"0"	"0"	"REACTOME_METALLOTHIONEINS_BIND_METALS"	"REACTOME_METALLOTHIONEINS_BIND_METALS"	"6/505"	"11/17939"	1.97991940877247e-07	0.000178192746789522	0.000156249880559969	"MT1M/MT1G/MT1X/MT1E/MT2A/MT1F"	6	"reactome metallothioneins bind metals"
"0"	"0"	"GOBP_MESENCHYMAL_CELL_PROLIFERATION"	"GOBP_MESENCHYMAL_CELL_PROLIFERATION"	"10/505"	"45/17939"	3.76409796499448e-07	0.000296422714743315	0.000259920870003829	"WNT5A/IRS2/SIX2/HAND2/ZEB1/TGFBR2/MYC/OSR1/SHOX2/TBX2"	10	"gobp mesenchymal cell proliferation"
"0"	"0"	"GOBP_RENAL_SYSTEM_DEVELOPMENT"	"GOBP_RENAL_SYSTEM_DEVELOPMENT"	"27/505"	"328/17939"	6.87115202746666e-07	0.000480980641922666	0.000421752115089415	"ZBTB16/EDNRB/WNT5A/SIX2/TIPARP/OSR2/ADAMTS1/TGFB1/CRLF1/NID1/FBN1/SULF2/ID3/DLG5/GREB1L/KLF15/MYC/TMEM59L/OSR1/ANGPT1/MMP17/FOXC2/IRX2/TBX18/HOXA11/HS3ST3B1/SMAD6"	27	"gobp renal system development"
"0"	"0"	"GOCC_ENDOPLASMIC_RETICULUM_LUMEN"	"GOCC_ENDOPLASMIC_RETICULUM_LUMEN"	"26/505"	"311/17939"	8.25020633165397e-07	0.000486523786426915	0.000426612670203584	"WNT5A/FSTL3/CTSC/COL18A1/P4HA2/FKBP7/RCN2/LAMB1/FBN1/FSTL1/COL6A3/IGFBP4/P4HA3/TMEM132A/LTBP1/ARSK/UGGT2/POGLUT2/MINPP1/IGFBP7/POGLUT1/ADAMTS5/H6PD/VTN/APOL1/PENK"	26	"gocc endoplasmic reticulum lumen"
"0"	"0"	"HALLMARK_IL2_STAT5_SIGNALING"	"HALLMARK_IL2_STAT5_SIGNALING"	"20/505"	"198/17939"	8.49485976300962e-07	0.000486523786426915	0.000426612670203584	"HIPK2/TNFRSF21/IL18R1/SOCS1/MAPKAPK2/NFIL3/EMP1/PLPP1/RHOB/PTGER2/ARL4A/MYC/RORA/GABARAPL1/SMPDL3A/GALM/ITGAV/NCS1/ALCAM/PENK"	20	"hallmark il2 stat5 signaling"
"0"	"0"	"REACTOME_RESPONSE_TO_METAL_IONS"	"REACTOME_RESPONSE_TO_METAL_IONS"	"6/505"	"14/17939"	1.19728837288413e-06	0.000628576395764166	0.000551172752710166	"MT1M/MT1G/MT1X/MT1E/MT2A/MT1F"	6	"reactome response to metal ions"
"0"	"0"	"GOBP_DETOXIFICATION_OF_INORGANIC_COMPOUND"	"GOBP_DETOXIFICATION_OF_INORGANIC_COMPOUND"	"7/505"	"22/17939"	1.5878322612041e-06	0.000769487941968143	0.000674732283951347	"MT1M/MT1G/MT1X/MT1E/MT2A/MT1F/ABCB6"	7	"gobpdetoxificationofinorganiccompound."
"0"	"0"	"GOBP_DETOXIFICATION_OF_COPPER_ION"	"GOBP_DETOXIFICATION_OF_COPPER_ION"	"6/505"	"15/17939"	1.94806561113972e-06	0.000876629525012876	0.00076868032535799	"MT1M/MT1G/MT1X/MT1E/MT2A/MT1F"	6	"gobp detoxification of copper ion"
"0"	"0"	"HALLMARK_XENOBIOTIC_METABOLISM"	"HALLMARK_XENOBIOTIC_METABOLISM"	"19/505"	"196/17939"	2.95036590634661e-06	0.00113339551777	0.000993827849165739	"AOX1/HSD11B1/SMOX/GSR/IL1R1/PTGR1/MT2A/IGFBP4/DCXR/FBLN1/ALDH2/GABARAPL1/ATOH8/PROS1/PTGES/ID2/VTN/SLC35D1/PTGDS"	19	"hallmark xenobiotic metabolism"
"0"	"0"	"REACTOME_ELASTIC_FIBRE_FORMATION"	"REACTOME_ELASTIC_FIBRE_FORMATION"	"9/505"	"44/17939"	3.04786105820863e-06	0.00113339551777	0.000993827849165739	"ELN/ITGA5/TGFB1/FBN1/FBLN1/FBLN5/LTBP1/ITGAV/VTN"	9	"reactome elastic fibre formation"
"0"	"0"	"WP_NUCLEAR_RECEPTORS_METAPATHWAY"	"WP_NUCLEAR_RECEPTORS_METAPATHWAY"	"25/505"	"313/17939"	3.0583688574746e-06	0.00113339551777	0.000993827849165739	"FKBP5/RGS2/TSC22D3/IRS2/FOXO1/GSR/AKAP13/SNAI2/TGFB1/PTGR1/TGFBR2/FTH1/SLC19A2/TXNRD1/GCLM/SLC7A11/MYC/TGFBR3/GSTA4/SRGN/SLC2A13/SLC6A8/NCOA1/MAFG/TNFAIP3"	25	"wp nuclear receptors metapathway"
"0"	"0"	"GOBP_AMEBOIDAL_TYPE_CELL_MIGRATION"	"GOBP_AMEBOIDAL_TYPE_CELL_MIGRATION"	"30/505"	"423/17939"	3.70106040861115e-06	0.00128287115776579	0.00112489688152963	"EDNRB/HAS1/WNT5A/IRS2/HAND2/PTPRG/ID1/RGCC/SNAI2/PIK3R3/PDLIM1/TGFB1/AKAP12/GLUL/TGFBR2/DCN/FSTL1/NR2F2/RHOB/ROBO1/PTEN/ZFAND5/TGFBR3/ANGPT1/FOXC2/ATOH8/ATP2B4/MAP3K3/DUSP10/PRKCE"	30	"gobp ameboidal type cell migration"
"0"	"0"	"GOBP_RESPONSE_TO_STEROID_HORMONE"	"GOBP_RESPONSE_TO_STEROID_HORMONE"	"26/505"	"338/17939"	3.87783347186882e-06	0.00128287115776579	0.00112489688152963	"LMO3/FBXO32/PER1/NEDD4/FOXO3/NEFL/KLF9/TFPI/TGFB1/RBBP7/PLPP1/ZFP36L1/ATP1A1/DDIT4/GLB1/ERRFI1/PTGER2/JAK2/IGFBP7/FOSL2/ZFP36L2/NCOA1/TBX2/IGFBP2/PTGDS/AGL"	26	"gobp response to steroid hormone"
"0"	"0"	"GOBP_REGULATION_OF_FAT_CELL_DIFFERENTIATION"	"GOBP_REGULATION_OF_FAT_CELL_DIFFERENTIATION"	"15/505"	"131/17939"	4.28066089660318e-06	0.00128287115776579	0.00112489688152963	"ZBTB16/LMO3/TMEM64/WNT5A/FOXO1/SNAI2/JDP2/TGFB1/ZFP36L1/RORA/NAPEPLD/RARRES2/ZFP36L2/ID2/DUSP10"	15	"gobpregulationoffatcelldifferentiation."
"0"	"0"	"GOBP_CHONDROCYTE_DIFFERENTIATION"	"GOBP_CHONDROCYTE_DIFFERENTIATION"	"14/505"	"115/17939"	4.32567400347191e-06	0.00128287115776579	0.00112489688152963	"ZBTB16/SIX2/OSR2/SNAI2/TGFB1/TGFBR2/SULF2/PKDCC/COMP/OSR1/CHST11/FOSL2/SHOX2/HOXA11"	14	"gobp chondrocyte differentiation"
"0"	"0"	"GOCC_COLLAGEN_CONTAINING_EXTRACELLULAR_MATRIX"	"GOCC_COLLAGEN_CONTAINING_EXTRACELLULAR_MATRIX"	"30/505"	"428/17939"	4.67878485438071e-06	0.00128287115776579	0.00112489688152963	"ANGPTL1/WNT5A/NAV2/ELN/CTSC/COL18A1/ADAMTS1/LAMA2/TGFB1/NID1/LAMB1/FBN1/DCN/COL6A3/ADAMTS2/FBLN1/FBLN5/LTBP1/SERPINA3/COMP/ABI3BP/GPC6/IGFBP7/ANGPT1/RARRES2/ADAMTS15/ADAMTS5/MMP23B/VTN/ADAMTS4"	30	"gocccollagencontainingextracellularmatrx."
"0"	"0"	"REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION"	"REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION"	"24/505"	"300/17939"	4.68349787755763e-06	0.00128287115776579	0.00112489688152963	"ELN/ITGA5/COL18A1/ADAMTS1/LAMA2/TGFB1/P4HA2/NID1/LAMB1/FBN1/DCN/COL6A3/P4HA3/ADAMTS2/FBLN1/FBLN5/LTBP1/COMP/ITGAV/MMP17/ICAM3/ADAMTS5/VTN/ADAMTS4"	24	"reactomeextracellularmatrixorganization."
"0"	"0"	"GOBP_CONNECTIVE_TISSUE_DEVELOPMENT"	"GOBP_CONNECTIVE_TISSUE_DEVELOPMENT"	"23/505"	"285/17939"	6.38982530321591e-06	0.00167732914209418	0.00147078084172268	"ZBTB16/WNT5A/SH3PXD2B/SIX2/HAND2/OSR2/SNAI2/TGFB1/ZEB1/TGFBR2/SULF2/PKDCC/ERRFI1/SPTLC2/COMP/OSR1/FOXC2/CHST11/FOSL2/SHOX2/NCOA1/ZNF516/HOXA11"	23	"gobp connective tissue development"
"0"	"0"	"REACTOME_MOLECULES_ASSOCIATED_WITH_ELASTIC_FIBRES"	"REACTOME_MOLECULES_ASSOCIATED_WITH_ELASTIC_FIBRES"	"8/505"	"37/17939"	7.01703279303322e-06	0.00172210374313175	0.00151004184527242	"ELN/TGFB1/FBN1/FBLN1/FBLN5/LTBP1/ITGAV/VTN"	8	"reactommoleculesassociatedwithelastcfbrs."
"0"	"0"	"GOBP_MESENCHYME_MORPHOGENESIS"	"GOBP_MESENCHYME_MORPHOGENESIS"	"10/505"	"61/17939"	7.10709481292469e-06	0.00172210374313175	0.00151004184527242	"WNT5A/SNAI2/TGFB1/TGFBR2/ROBO1/MYC/OSR1/FOXC2/ADAMTS5/TBX2"	10	"gobp mesenchyme morphogenesis"
"0"	"0"	"GOBP_MESONEPHROS_DEVELOPMENT"	"GOBP_MESONEPHROS_DEVELOPMENT"	"13/505"	"105/17939"	7.86513631443734e-06	0.00183519847336871	0.00160920995626383	"ZBTB16/SIX2/OSR2/TGFB1/CRLF1/GREB1L/MYC/TMEM59L/OSR1/FOXC2/HOXA11/HS3ST3B1/SMAD6"	13	"gobp mesonephros development"
"0"	"0"	"GOBP_TISSUE_MIGRATION"	"GOBP_TISSUE_MIGRATION"	"24/505"	"310/17939"	8.17890500277761e-06	0.00184025362562496	0.00161364261107432	"WNT5A/IRS2/PTPRG/ID1/RGCC/SNAI2/PIK3R3/TGFB1/GLUL/TGFBR2/DCN/FSTL1/NR2F2/RHOB/ROBO1/PTEN/TGFBR3/ANGPT1/FOXC2/ATOH8/ATP2B4/MAP3K3/DUSP10/PRKCE"	24	"gobp tissue migration"
"0"	"0"	"GOBP_ROOF_OF_MOUTH_DEVELOPMENT"	"GOBP_ROOF_OF_MOUTH_DEVELOPMENT"	"12/505"	"91/17939"	9.10450105994902e-06	0.00197719951976987	0.00173372482535544	"WNT5A/HAND2/TIPARP/OSR2/SNAI2/TGFBR2/PKDCC/TGFBR3/OSR1/NPRL3/TBX2/FOXF2"	12	"gobp roof of mouth development"
"0"	"0"	"GOBP_RESPONSE_TO_CORTICOSTEROID"	"GOBP_RESPONSE_TO_CORTICOSTEROID"	"16/505"	"157/17939"	9.41523580842797e-06	0.00197719951976987	0.00173372482535544	"FBXO32/FOXO3/NEFL/KLF9/TGFB1/ZFP36L1/DDIT4/GLB1/JAK2/IGFBP7/FOSL2/ZFP36L2/TBX2/IGFBP2/PTGDS/AGL"	16	"gobp response to corticosteroid"
"0"	"0"	"GOBP_EMBRYONIC_ORGAN_DEVELOPMENT"	"GOBP_EMBRYONIC_ORGAN_DEVELOPMENT"	"30/505"	"454/17939"	1.47844686355795e-05	0.00300458556142421	0.00263459733105335	"HIPK2/WNT5A/SIX2/HAND2/OSR2/COL18A1/TGFB1/ZEB1/TGFBR2/ZFP36L1/FBN1/PKDCC/NR2F2/ID3/TTC39C/OSR1/RARRES2/HS6ST1/FOXC2/CHST11/BMI1/SHOX2/NCOA1/TBX2/ID2/FOXF2/TBX18/IFT122/HOXA11/SPRY2"	30	"gobp embryonic organ development"
"0"	"0"	"GOBP_APPENDAGE_DEVELOPMENT"	"GOBP_APPENDAGE_DEVELOPMENT"	"17/505"	"183/17939"	1.70863520330947e-05	0.00336387555651552	0.00294964392992371	"ZBTB16/WNT5A/HAND2/DKK1/OSR2/PKDCC/ERRFI1/SLC7A11/COMP/OSR1/CHST11/ZNRF3/SHOX2/TBX2/CACNA1C/IFT122/HOXA11"	17	"gobp appendage development"
"0"	"0"	"GOMF_EXTRACELLULAR_MATRIX_STRUCTURAL_CONSTITUENT"	"GOMF_EXTRACELLULAR_MATRIX_STRUCTURAL_CONSTITUENT"	"16/505"	"166/17939"	1.90389843972339e-05	0.00363471520310828	0.00318713206113822	"TFPI2/ELN/COL18A1/LAMA2/NID1/LAMB1/FBN1/DCN/COL6A3/FBLN1/FBLN5/LTBP1/COMP/ABI3BP/IGFBP7/VTN"	16	"gomfextracellularmatrixstructuralcnsttnt."
"0"	"0"	"GOBP_CELLULAR_RESPONSE_TO_GLUCOCORTICOID_STIMULUS"	"GOBP_CELLULAR_RESPONSE_TO_GLUCOCORTICOID_STIMULUS"	"9/505"	"55/17939"	2.07688750821687e-05	0.0037746816690597	0.00330986289043029	"FBXO32/FOXO3/KLF9/TGFB1/ZFP36L1/DDIT4/JAK2/ZFP36L2/TBX2"	9	"gobpcellularresponstglucocorticoidstimls."
"0"	"0"	"GOBP_CARTILAGE_DEVELOPMENT"	"GOBP_CARTILAGE_DEVELOPMENT"	"18/505"	"205/17939"	2.09704537169983e-05	0.0037746816690597	0.00330986289043029	"ZBTB16/WNT5A/SIX2/HAND2/OSR2/SNAI2/TGFB1/ZEB1/TGFBR2/SULF2/PKDCC/ERRFI1/COMP/OSR1/CHST11/FOSL2/SHOX2/HOXA11"	18	"gobp cartilage development"
"0"	"0"	"GOBP_REGULATION_OF_EPITHELIAL_CELL_MIGRATION"	"GOBP_REGULATION_OF_EPITHELIAL_CELL_MIGRATION"	"19/505"	"226/17939"	2.29421483718082e-05	0.00401487596506643	0.00352047937588448	"WNT5A/IRS2/PTPRG/RGCC/TGFB1/GLUL/TGFBR2/DCN/NR2F2/RHOB/PTEN/TGFBR3/ANGPT1/FOXC2/ATOH8/ATP2B4/MAP3K3/DUSP10/PRKCE"	19	"gobpregulationofepithelialcellmigration."
"0"	"0"	"GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_GROWTH_FACTOR_STIMULUS"	"GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_GROWTH_FACTOR_STIMULUS"	"23/505"	"309/17939"	2.36155897301041e-05	0.00402103284593665	0.00352587809114044	"HIPK2/WNT5A/NEDD4/FSTL3/DKK1/ITGA5/ZEB1/RBBP7/FBN1/DCN/FSTL1/SULF2/SAP30/ROBO1/TGFBR3/LTBP1/FAM89B/CHST11/ATP2B4/VTN/GRB10/SPRY2/SMAD6"	23	"gobpregulatinofclllrrspnstgrwthfctrstmls."
"0"	"0"	"GOBP_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA"	"GOBP_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA"	"21/505"	"268/17939"	2.49633989664163e-05	0.00413866877601112	0.00362902819323414	"HIPK2/ZFHX3/WNT5A/ID1/TGFB1/ZEB1/RBBP7/TGFBR2/ZFP36L1/FBN1/FYN/SAP30/TGFBR3/LTBP1/FAM89B/CHST11/SMAD9/ZFP36L2/SPRY2/PENK/SMAD6"	21	"gobpresponsettransforminggrowthfactorbet."
"0"	"0"	"KEGG_TGF_BETA_SIGNALING_PATHWAY"	"KEGG_TGF_BETA_SIGNALING_PATHWAY"	"11/505"	"85/17939"	2.56748575451293e-05	0.00414747698805935	0.00363675175160158	"ID1/TGFB1/TGFBR2/DCN/ID3/MYC/LTBP1/COMP/SMAD9/ID2/SMAD6"	11	"kegg tgf beta signaling pathway"
"0"	"0"	"GOCC_SEH1_ASSOCIATED_COMPLEX"	"GOCC_SEH1_ASSOCIATED_COMPLEX"	"5/505"	"14/17939"	2.81126523643473e-05	0.00442774274738469	0.00388250525284459	"SESN1/MIOS/SESN3/CASTOR1/NPRL3"	5	"gocc seh1 associated complex"
"0"	"0"	"GOBP_CELLULAR_RESPONSE_TO_ZINC_ION"	"GOBP_CELLULAR_RESPONSE_TO_ZINC_ION"	"6/505"	"23/17939"	3.24285155897117e-05	0.00492013164845968	0.0043142608005207	"MT1M/MT1G/MT1X/MT1E/MT2A/MT1F"	6	"gobp cellular response to zinc ion"
"0"	"0"	"GOMF_DNA_BINDING_TRANSCRIPTION_REPRESSOR_ACTIVITY"	"GOMF_DNA_BINDING_TRANSCRIPTION_REPRESSOR_ACTIVITY"	"21/505"	"273/17939"	3.28134067844401e-05	0.00492013164845968	0.0043142608005207	"ZBTB16/ZFHX3/FOXO1/FOXO3/NFIL3/SNAI2/JDP2/ZEB1/TCFL5/NR2F1/MYC/GLIS3/IRX2/ZBTB25/ETV6/TBX2/GTF2IRD1/SAMD11/ZBED6/TBX18/ZNF746"	21	"gomfdnbindingtranscriptionrepressractvty."
"0"	"0"	"GOBP_MESENCHYME_DEVELOPMENT"	"GOBP_MESENCHYME_DEVELOPMENT"	"23/505"	"316/17939"	3.35818509339311e-05	0.00492013164845968	0.0043142608005207	"EDNRB/WNT5A/SIX2/HAND2/DKK1/RGCC/SNAI2/TGFB1/TGFBR2/ZFP36L1/PHLDB1/DLG5/ROBO1/PTEN/MYC/TGFBR3/OSR1/POGLUT1/FOXC2/ADAMTS5/TBX2/FOXF2/SPRY2"	23	"gobp mesenchyme development"
"0"	"0"	"GOBP_GASTRULATION"	"GOBP_GASTRULATION"	"17/505"	"194/17939"	3.62846748021001e-05	0.00519530571030069	0.00455554960194787	"WNT5A/SIX2/DKK1/ITGA5/TGFBR2/DUSP1/LAMB1/PHLDB1/TXNRD1/OSR1/ITGAV/POGLUT1/FOXC2/ATOH8/VTN/EYA2/HOXA11"	17	"gobp gastrulation"
"0"	"0"	"GOBP_EXTRACELLULAR_MATRIX_ASSEMBLY"	"GOBP_EXTRACELLULAR_MATRIX_ASSEMBLY"	"8/505"	"46/17939"	3.79698061888442e-05	0.00531577286643818	0.00466118228956852	"HAS1/ELN/RGCC/TGFB1/PHLDB1/FBLN5/TGFBR3/ANTXR1"	8	"gobp extracellular matrix assembly"
"0"	"0"	"GOBP_REGULATION_OF_OSSIFICATION"	"GOBP_REGULATION_OF_OSSIFICATION"	"13/505"	"122/17939"	4.00837152209635e-05	0.00547340742617186	0.00479940554261486	"ZBTB16/WNT5A/SIX2/DKK1/OSR2/TGFB1/PKDCC/COMP/SRGN/OSR1/TENT5A/S1PR1/SMAD6"	13	"gobp regulation of ossification"
"0"	"0"	"GOBP_HEART_VALVE_DEVELOPMENT"	"GOBP_HEART_VALVE_DEVELOPMENT"	"10/505"	"74/17939"	4.08333569889012e-05	0.00547340742617186	0.00479940554261486	"ELN/DKK1/SNAI2/TGFB1/TGFBR2/ROBO1/MATR3/ADAMTS5/SHOX2/SMAD6"	10	"gobp heart valve development"
"0"	"0"	"GOBP_CELLULAR_RESPONSE_TO_COPPER_ION"	"GOBP_CELLULAR_RESPONSE_TO_COPPER_ION"	"6/505"	"24/17939"	4.22151837516288e-05	0.00554074286740128	0.00485844921773131	"MT1M/MT1G/MT1X/MT1E/MT2A/MT1F"	6	"gobp cellular response to copper ion"
"0"	"0"	"GOBP_ENDOTHELIAL_CELL_MIGRATION"	"GOBP_ENDOTHELIAL_CELL_MIGRATION"	"18/505"	"217/17939"	4.47226549193994e-05	0.00575005563249421	0.00504198696062316	"WNT5A/ID1/RGCC/SNAI2/PIK3R3/TGFB1/GLUL/DCN/FSTL1/NR2F2/RHOB/ROBO1/TGFBR3/ANGPT1/FOXC2/ATOH8/ATP2B4/MAP3K3"	18	"gobp endothelial cell migration"
"0"	"0"	"GOBP_NEPHRON_DEVELOPMENT"	"GOBP_NEPHRON_DEVELOPMENT"	"15/505"	"160/17939"	4.76564805009901e-05	0.00600471654312476	0.00526528862461466	"EDNRB/SIX2/TGFB1/NID1/SULF2/GREB1L/KLF15/MYC/TMEM59L/OSR1/ANGPT1/FOXC2/IRX2/HOXA11/HS3ST3B1"	15	"gobp nephron development"
"0"	"0"	"GOBP_METANEPHROS_DEVELOPMENT"	"GOBP_METANEPHROS_DEVELOPMENT"	"11/505"	"92/17939"	5.41989376492103e-05	0.00669516288607892	0.00587071258582158	"SIX2/OSR2/FBN1/ID3/DLG5/GREB1L/MYC/OSR1/FOXC2/IRX2/HOXA11"	11	"gobp metanephros development"
"0"	"0"	"GOBP_FORMATION_OF_PRIMARY_GERM_LAYER"	"GOBP_FORMATION_OF_PRIMARY_GERM_LAYER"	"13/505"	"126/17939"	5.6268942665312e-05	0.0068171988229128	0.00597772087262262	"WNT5A/SIX2/DKK1/ITGA5/DUSP1/LAMB1/TXNRD1/ITGAV/FOXC2/ATOH8/VTN/EYA2/HOXA11"	13	"gobp formation of primary germ layer"
"0"	"0"	"GOBP_NEGATIVE_REGULATION_OF_GROWTH"	"GOBP_NEGATIVE_REGULATION_OF_GROWTH"	"18/505"	"222/17939"	6.02247889740918e-05	0.00712926699448412	0.00625136059934047	"ALOX15B/RGS2/WNT5A/MT1M/MT1G/IP6K2/TGFB1/MT1X/RBBP7/BTG1/MT1E/MT2A/MT1F/PTEN/VGLL4/JADE1/TSPYL2/DUSP10"	18	"gobp negative regulation of growth"
"0"	"0"	"GOBP_EMBRYONIC_SKELETAL_SYSTEM_DEVELOPMENT"	"GOBP_EMBRYONIC_SKELETAL_SYSTEM_DEVELOPMENT"	"13/505"	"127/17939"	6.11080028098639e-05	0.00712926699448412	0.00625136059934047	"WNT5A/SIX2/HAND2/OSR2/ZEB1/TGFBR2/SULF2/OSR1/FOXC2/CHST11/BMI1/SHOX2/HOXA11"	13	"gobpembryonicskeletalsystemdevelopment."
"0"	"0"	"GOBP_NEGATIVE_REGULATION_OF_MYELOID_CELL_DIFFERENTIATION"	"GOBP_NEGATIVE_REGULATION_OF_MYELOID_CELL_DIFFERENTIATION"	"10/505"	"78/17939"	6.46905084883212e-05	0.00741000369957134	0.00649752705352554	"ZBTB16/LRRC17/FSTL3/UBASH3B/PIK3R1/ZFP36L1/FBN1/MYC/GPR137B/KLF13"	10	"gobpnegativregulationofmyelodclldffrnttn."
"0"	"0"	"GOBP_CELLULAR_RESPONSE_TO_CADMIUM_ION"	"GOBP_CELLULAR_RESPONSE_TO_CADMIUM_ION"	"7/505"	"37/17939"	6.64759610713009e-05	0.00747854562052135	0.00655762864101856	"MT1M/MT1G/MT1X/MT1E/MT2A/MT1F/ABCB6"	7	"gobp cellular response to cadmium ion"
"0"	"0"	"REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING"	"REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING"	"12/505"	"111/17939"	6.84567019137817e-05	0.0075662670536285	0.00663454795278904	"FOXO1/FOXO3/SOCS1/PIK3R1/TGFB1/ZEB1/CEBPD/RHOU/MYC/RORA/JAK2/S1PR1"	12	"reactominterleukin4andinterleukn13sgnlng."
"0"	"0"	"GOBP_APPENDAGE_MORPHOGENESIS"	"GOBP_APPENDAGE_MORPHOGENESIS"	"14/505"	"147/17939"	7.1301195067776e-05	0.0077447849814998	0.00679108297124661	"ZBTB16/WNT5A/HAND2/DKK1/OSR2/PKDCC/ERRFI1/OSR1/CHST11/SHOX2/TBX2/CACNA1C/IFT122/HOXA11"	14	"gobp appendage morphogenesis"
"0"	"0"	"WP_ADIPOGENESIS"	"WP_ADIPOGENESIS"	"13/505"	"130/17939"	7.78575502150708e-05	0.00819146531529811	0.00718275855884453	"IRS2/FOXO1/SOCS1/TGFB1/CEBPD/ID3/SPOCK1/KLF15/NR2F1/RORA/LIFR/FOXC2/NCOA1"	13	"wp adipogenesis"
"0"	"0"	"GOBP_NEGATIVE_REGULATION_OF_PHOSPHORYLATION"	"GOBP_NEGATIVE_REGULATION_OF_PHOSPHORYLATION"	"21/505"	"290/17939"	7.86904628466157e-05	0.00819146531529811	0.00718275855884453	"PID1/RGS2/IRS2/PDE4D/DKK1/UBASH3B/SOCS1/TGFB1/DUSP1/NR2F2/ERRFI1/FBLN1/PTEN/IRAK3/ANGPT1/HEXIM1/PRKAG2/ZBED3/GRB10/DUSP10/SPRY2"	21	"gobpnegativeregulationofphosphorylation."
"0"	"0"	"GOBP_SMAD_PROTEIN_SIGNAL_TRANSDUCTION"	"GOBP_SMAD_PROTEIN_SIGNAL_TRANSDUCTION"	"10/505"	"80/17939"	8.05061131485631e-05	0.00819146531529811	0.00718275855884453	"HIPK2/DKK1/TGFB1/TGFBR2/TGFBR3/JAK2/FAM89B/ATOH8/SMAD9/SMAD6"	10	"gobp smad protein signal transduction"
