orig.ident	nCount_RNA	nFeature_RNA	sample	condition	time	rep	percent.mt	RNA_snn_res.0.5	seurat_clusters	cond.time	time.rep	initial_clusters	rpca_clusters	harmony_clusters	fastmnn_clusters	raw_pseudotime	monocle_pseudotime	pscondition	velocity_pseudotime
beige_day3	7528	2379	beige_day3	beige	day3	rep1	3.40063761955367	2	3	beige.day3	day3.rep1	2	2	3	3	3.03641079365529	0.955247624104265	beige	NA
beige_day3	30519	5107	beige_day3	beige	day3	rep1	1.96926504800288	1	1	beige.day3	day3.rep1	1	0	1	1	12.9704623125413	0.808833835604454	beige	NA
beige_day3	51055	6504	beige_day3	beige	day3	rep1	1.79610224267946	1	4	beige.day3	day3.rep1	1	0	1	4	16.6421890306562	0.754717806699919	beige	NA
beige_day3	12557	3091	beige_day3	beige	day3	rep1	2.24575933742136	1	1	beige.day3	day3.rep1	1	1	1	1	17.1615485859312	0.747063185628464	beige	NA
beige_day3	25129	4676	beige_day3	beige	day3	rep1	2.31206972024354	2	1	beige.day3	day3.rep1	2	0	3	1	8.37292779318794	0.87659495456558	beige	NA
beige_day3	20956	4283	beige_day3	beige	day3	rep1	2.04237449895018	1	4	beige.day3	day3.rep1	1	1	4	4	20.767951312129	0.69390993944338	beige	NA
beige_day3	25343	4195	beige_day3	beige	day3	rep1	1.55072406581699	1	1	beige.day3	day3.rep1	1	0	1	1	15.0662411762341	0.777945036335825	beige	0.926385700702667
beige_day3	19097	4147	beige_day3	beige	day3	rep1	3.30942032780018	2	3	beige.day3	day3.rep1	2	5	3	3	0.0341667278428428	0.999496431032736	beige	NA
beige_day3	19564	3990	beige_day3	beige	day3	rep1	2.13657738703742	1	1	beige.day3	day3.rep1	1	0	1	1	11.0641692436503	0.836929883795531	beige	NA
beige_day3	32797	5057	beige_day3	beige	day3	rep1	2.43619843278349	4	6	beige.day3	day3.rep1	4	5	6	6	3.3933456933255e-08	0.999999999499869	beige	0.139170840382576
beige_day3	24586	4858	beige_day3	beige	day3	rep1	2.00927357032457	2	3	beige.day3	day3.rep1	2	7	1	3	10.2477179669818	0.848963214236317	beige	NA
beige_day3	19386	3965	beige_day3	beige	day3	rep1	1.78479314969566	1	1	beige.day3	day3.rep1	1	0	1	1	10.8629282692759	0.839895889498596	beige	0.710225284099579
beige_day3	26710	4660	beige_day3	beige	day3	rep1	1.68101834518907	5	5	beige.day3	day3.rep1	5	6	5	5	16.6700337006709	0.754307415872105	beige	0.921553552150726
beige_day3	18044	4186	beige_day3	beige	day3	rep1	2.50498780758147	1	3	beige.day3	day3.rep1	1	7	3	3	7.11201124070309	0.895179070933453	beige	NA
beige_day3	23861	4614	beige_day3	beige	day3	rep1	2.05356020284146	2	3	beige.day3	day3.rep1	2	2	3	3	4.63868241430256	0.931632419598963	beige	NA
beige_day3	37512	5475	beige_day3	beige	day3	rep1	0.962358711878865	1	1	beige.day3	day3.rep1	1	0	1	1	14.148884565556	0.791465567865119	beige	NA
beige_day3	22983	4496	beige_day3	beige	day3	rep1	2.71505025453596	1	4	beige.day3	day3.rep1	1	0	1	4	16.7687502699207	0.752852474062706	beige	0.983255684375763
beige_day3	24764	4418	beige_day3	beige	day3	rep1	2.45921498950089	4	3	beige.day3	day3.rep1	4	2	6	3	4.24168211665688e-08	0.999999999374836	beige	NA
beige_day3	19703	4260	beige_day3	beige	day3	rep1	3.24823630919149	2	1	beige.day3	day3.rep1	2	8	3	1	8.66362998679002	0.872310417746985	beige	NA
beige_day3	21859	4146	beige_day3	beige	day3	rep1	2.31941076901963	1	1	beige.day3	day3.rep1	1	0	1	1	11.0628223490432	0.836949735106124	beige	NA
beige_day3	20497	4519	beige_day3	beige	day3	rep1	2.10762550617163	1	4	beige.day3	day3.rep1	1	7	4	4	19.1761973175933	0.717370129100803	beige	NA
beige_day3	32563	5127	beige_day3	beige	day3	rep1	1.40650431471302	1	1	beige.day3	day3.rep1	1	7	1	1	10.2477179754651	0.848963214111285	beige	NA
beige_day3	23815	4049	beige_day3	beige	day3	rep1	1.205122821751	5	5	beige.day3	day3.rep1	5	5	5	5	5.44823270520357	0.919700799871946	beige	0.562795400619507
beige_day3	28842	4982	beige_day3	beige	day3	rep1	3.00950003467166	4	6	beige.day3	day3.rep1	4	5	6	6	5.09001853998825e-08	0.999999999249804	beige	0.0510354042053223
beige_day3	30138	4885	beige_day3	beige	day3	rep1	0.776428429225562	5	5	beige.day3	day3.rep1	5	5	5	5	14.2516097591583	0.78995154463491	beige	0.783999741077423
beige_day3	33520	5105	beige_day3	beige	day3	rep1	2.40453460620525	1	1	beige.day3	day3.rep1	1	0	1	1	12.9704623210247	0.808833835479422	beige	NA
beige_day3	17089	3597	beige_day3	beige	day3	rep1	2.24120779448768	1	1	beige.day3	day3.rep1	1	1	1	1	13.3934535586801	0.802599546328654	beige	NA
beige_day3	18769	3668	beige_day3	beige	day3	rep1	1.619692045394	1	4	beige.day3	day3.rep1	1	0	1	4	16.7012755970304	0.753846954760423	beige	NA
beige_day3	17457	3581	beige_day3	beige	day3	rep1	1.35762158446468	1	1	beige.day3	day3.rep1	1	1	1	1	13.3999620054176	0.802503621081813	beige	0.852440655231476
beige_day3	24623	4465	beige_day3	beige	day3	rep1	1.97376436664907	1	4	beige.day3	day3.rep1	1	4	1	4	18.6015440164065	0.725839701333312	beige	0.945599675178528
beige_day3	31205	4843	beige_day3	beige	day3	rep1	1.24659509693959	2	3	beige.day3	day3.rep1	2	2	3	3	1.54360921419728	0.977249395920268	beige	NA
beige_day3	23732	4005	beige_day3	beige	day3	rep1	2.72206303724928	4	6	beige.day3	day3.rep1	4	2	6	6	0.287104395136041	0.995768489613035	beige	NA
beige_day3	18492	3210	beige_day3	beige	day3	rep1	1.81159420289855	5	5	beige.day3	day3.rep1	5	5	5	5	15.2474578894021	0.775274159759036	beige	NA
beige_day3	29631	4842	beige_day3	beige	day3	rep1	2.48725996422665	1	1	beige.day3	day3.rep1	1	0	1	1	10.7756367606024	0.841182442166906	beige	NA
beige_day3	21286	4240	beige_day3	beige	day3	rep1	1.02884525039932	1	1	beige.day3	day3.rep1	1	0	1	1	10.7778397443925	0.841149973319518	beige	NA
beige_day3	23006	4252	beige_day3	beige	day3	rep1	3.60775449882639	1	4	beige.day3	day3.rep1	1	0	1	4	17.1044496655193	0.747904742493845	beige	NA
beige_day3	29268	4896	beige_day3	beige	day3	rep1	3.71395380620473	4	6	beige.day3	day3.rep1	4	2	6	6	5.93835496331963e-08	0.999999999124771	beige	NA
beige_day3	6519	2136	beige_day3	beige	day3	rep1	1.76407424451603	5	5	beige.day3	day3.rep1	5	5	5	5	14.1123903026415	0.792003441388492	beige	0.728219032287598
beige_day3	38095	5291	beige_day3	beige	day3	rep1	2.49376558603491	4	3	beige.day3	day3.rep1	4	2	6	3	1.54360922268064	0.977249395795235	beige	NA
beige_day3	21241	3871	beige_day3	beige	day3	rep1	1.20050845063792	5	5	beige.day3	day3.rep1	5	5	5	5	16.6835405411784	0.754108344256098	beige	NA
beige_day3	35012	4629	beige_day3	beige	day3	rep1	2.29064320804296	4	6	beige.day3	day3.rep1	4	2	6	6	0.197033720679816	0.997096003231703	beige	0.291981190443039
beige_day3	13893	3605	beige_day3	beige	day3	rep1	2.13056935147196	1	4	beige.day3	day3.rep1	1	1	4	4	19.1549783616802	0.717682866327637	beige	0.960037469863892
beige_day3	34558	4862	beige_day3	beige	day3	rep1	1.06198275363158	2	3	beige.day3	day3.rep1	2	2	3	3	3.03641080213865	0.955247623979232	beige	0.398138493299484
beige_day3	20741	3944	beige_day3	beige	day3	rep1	1.4801600694277	1	1	beige.day3	day3.rep1	1	0	1	1	14.9311227682683	0.779936489467382	beige	NA
beige_day3	21061	4124	beige_day3	beige	day3	rep1	2.35506386211481	1	1	beige.day3	day3.rep1	1	0	1	1	10.8994158823327	0.839358113984668	beige	NA
beige_day3	37151	5499	beige_day3	beige	day3	rep1	2.76708567737073	4	6	beige.day3	day3.rep1	4	2	6	6	1.61976330099134	0.976126993007814	beige	0.208645671606064
beige_day3	28422	5349	beige_day3	beige	day3	rep1	0.833861093519105	5	5	beige.day3	day3.rep1	5	5	5	5	16.6700337091543	0.754307415747073	beige	0.723678588867188
beige_day3	37017	5184	beige_day3	beige	day3	rep1	1.2075532863279	1	4	beige.day3	day3.rep1	1	0	1	4	17.0109695205603	0.749282506857853	beige	0.986599743366241
beige_day3	20544	3859	beige_day3	beige	day3	rep1	1.8058800623053	2	1	beige.day3	day3.rep1	2	0	3	1	5.51581170004092	0.918704781617125	beige	NA
beige_day3	15872	3582	beige_day3	beige	day3	rep1	3.15650201612903	1	1	beige.day3	day3.rep1	1	0	1	1	12.0042949913554	0.823073767574871	beige	NA
beige_day3	21264	3956	beige_day3	beige	day3	rep1	2.39841986455982	5	5	beige.day3	day3.rep1	5	5	5	5	17.3627080250799	0.744098381638646	beige	0.937308073043823
beige_day3	19368	3833	beige_day3	beige	day3	rep1	1.93102023957043	1	1	beige.day3	day3.rep1	1	8	1	1	18.6015440248899	0.725839701208279	beige	NA
beige_day3	6959	2215	beige_day3	beige	day3	rep1	3.10389423767783	2	3	beige.day3	day3.rep1	2	6	3	3	3.27938340602486	0.951666553419148	beige	NA
beige_day3	21017	4417	beige_day3	beige	day3	rep1	2.5883808345625	2	3	beige.day3	day3.rep1	2	2	3	3	4.63868242278592	0.93163241947393	beige	NA
beige_day3	18081	3771	beige_day3	beige	day3	rep1	2.88700846192135	2	3	beige.day3	day3.rep1	2	2	3	3	8.59200630876529	0.873366048878548	beige	NA
beige_day3	33190	4876	beige_day3	beige	day3	rep1	2.64537511298584	4	6	beige.day3	day3.rep1	4	2	6	6	6.786691386651e-08	0.999999998999738	beige	NA
beige_day3	23859	4038	beige_day3	beige	day3	rep1	1.70166394232784	2	3	beige.day3	day3.rep1	2	5	3	3	0.568005803555512	0.99162840242671	beige	0.484724998474121
beige_day3	41427	5690	beige_day3	beige	day3	rep1	0.99693436647597	5	4	beige.day3	day3.rep1	5	8	5	4	15.9817640853994	0.764451530958446	beige	NA
beige_day3	9488	2525	beige_day3	beige	day3	rep1	3.05649241146712	5	5	beige.day3	day3.rep1	5	6	5	5	13.9133222435991	0.794937421410468	beige	0.717697501182556
beige_day3	25260	4274	beige_day3	beige	day3	rep1	2.41884402216944	4	6	beige.day3	day3.rep1	4	2	6	6	7.63502780998238e-08	0.999999998874705	beige	NA
beige_day3	24556	4704	beige_day3	beige	day3	rep1	2.13797035347777	2	3	beige.day3	day3.rep1	2	0	3	3	8.5435025043718	0.87408092596011	beige	0.612144112586975
beige_day3	12740	2593	beige_day3	beige	day3	rep1	1.19309262166405	1	1	beige.day3	day3.rep1	1	1	1	1	13.4947410956109	0.80110671211276	beige	NA
beige_day3	21221	3900	beige_day3	beige	day3	rep1	3.00645586918618	4	6	beige.day3	day3.rep1	4	2	6	6	8.48336423331375e-08	0.999999998749673	beige	0.207188591361046
beige_day3	14481	3474	beige_day3	beige	day3	rep1	2.08549133347145	1	1	beige.day3	day3.rep1	1	1	1	1	12.1229117437115	0.821325525373893	beige	NA
beige_day3	39354	5245	beige_day3	beige	day3	rep1	1.25273161559181	2	1	beige.day3	day3.rep1	2	0	3	1	7.15297287196959	0.89457535475527	beige	NA
beige_day3	9917	2676	beige_day3	beige	day3	rep1	2.51083997176565	1	1	beige.day3	day3.rep1	1	0	1	1	15.1394688949379	0.776865763926352	beige	0.955530941486359
beige_day3	23780	3991	beige_day3	beige	day3	rep1	1.99747687132044	2	3	beige.day3	day3.rep1	2	6	7	3	3.2194533999631	0.952549836459873	beige	NA
beige_day3	17992	3937	beige_day3	beige	day3	rep1	2.96798577145398	2	3	beige.day3	day3.rep1	2	6	7	3	3.62673248849783	0.946547122037086	beige	NA
beige_day3	19423	3878	beige_day3	beige	day3	rep1	1.39525305050713	5	5	beige.day3	day3.rep1	5	5	5	5	17.3627080335632	0.744098381513613	beige	0.966270208358765
beige_day3	22750	4619	beige_day3	beige	day3	rep1	1.34065934065934	5	5	beige.day3	day3.rep1	5	1	5	5	13.3234069931263	0.803631933065791	beige	NA
beige_day3	29658	4721	beige_day3	beige	day3	rep1	2.07026771865938	2	1	beige.day3	day3.rep1	2	1	3	1	6.99905389051397	0.896843901596818	beige	NA
beige_day3	56218	6532	beige_day3	beige	day3	rep1	1.39634992351204	5	5	beige.day3	day3.rep1	5	5	5	5	15.5915466582108	0.770202780762688	beige	0.777657330036163
beige_day3	21519	4155	beige_day3	beige	day3	rep1	2.55588084948185	4	3	beige.day3	day3.rep1	4	2	6	3	9.33170065664513e-08	0.99999999862464	beige	0.212337329983711
beige_day3	29685	4422	beige_day3	beige	day3	rep1	1.70119589018023	5	5	beige.day3	day3.rep1	5	6	5	5	16.6874603752082	0.754050571478345	beige	0.927022457122803
beige_day3	25024	4337	beige_day3	beige	day3	rep1	1.45859974424552	2	3	beige.day3	day3.rep1	2	2	3	3	5.44823271368693	0.919700799746914	beige	NA
beige_day3	15988	3593	beige_day3	beige	day3	rep1	2.08906680010007	1	1	beige.day3	day3.rep1	1	0	1	1	14.9311227767517	0.779936489342349	beige	NA
beige_day3	21102	4413	beige_day3	beige	day3	rep1	3.18453227182258	1	1	beige.day3	day3.rep1	1	0	1	1	11.0053383812846	0.837796967021675	beige	NA
beige_day3	8239	2519	beige_day3	beige	day3	rep1	3.10717320063114	5	5	beige.day3	day3.rep1	5	5	5	5	13.9133222520824	0.794937421285436	beige	0.716888308525085
beige_day3	19101	3812	beige_day3	beige	day3	rep1	2.18313177320559	1	1	beige.day3	day3.rep1	1	1	1	1	9.96558658013149	0.853121429555105	beige	NA
beige_day3	27519	4230	beige_day3	beige	day3	rep1	1.47897816054362	1	1	beige.day3	day3.rep1	1	1	1	1	18.6015440333733	0.725839701083246	beige	NA
beige_day3	23431	4486	beige_day3	beige	day3	rep1	1.73274721522769	5	5	beige.day3	day3.rep1	5	5	5	5	16.9289297361737	0.750491656580594	beige	0.93856006860733
beige_day3	29948	4551	beige_day3	beige	day3	rep1	1.00173634299452	2	1	beige.day3	day3.rep1	2	0	3	1	10.3217887195529	0.847871516706829	beige	NA
beige_day3	21582	4040	beige_day3	beige	day3	rep1	2.47428412566027	5	5	beige.day3	day3.rep1	5	5	5	5	14.2728667506982	0.789638246817041	beige	0.858548641204834
beige_day3	16326	3427	beige_day3	beige	day3	rep1	3.9262526032096	4	3	beige.day3	day3.rep1	4	2	6	3	1.01800370799765e-07	0.999999998499607	beige	NA
beige_day3	39173	5705	beige_day3	beige	day3	rep1	3.82406249202257	4	6	beige.day3	day3.rep1	4	2	6	6	1.10283735033079e-07	0.999999998374575	beige	NA
beige_day3	15612	3520	beige_day3	beige	day3	rep1	1.09531129900077	1	1	beige.day3	day3.rep1	1	0	1	1	10.9108744052547	0.839189231656201	beige	NA
beige_day3	17854	3727	beige_day3	beige	day3	rep1	1.40024644337403	1	1	beige.day3	day3.rep1	1	0	1	1	13.3990714148262	0.802516747120292	beige	NA
beige_day3	30363	4423	beige_day3	beige	day3	rep1	1.79165431610842	2	1	beige.day3	day3.rep1	2	0	3	1	6.5601920088008	0.903312101465484	beige	NA
beige_day3	35853	5090	beige_day3	beige	day3	rep1	2.55487685828243	4	6	beige.day3	day3.rep1	4	6	6	6	1.18767099266393e-07	0.999999998249542	beige	0.0179224722087383
beige_day3	25369	4683	beige_day3	beige	day3	rep1	2.09704757775237	1	1	beige.day3	day3.rep1	1	1	1	1	13.5197168699806	0.800738604725836	beige	NA
beige_day3	22621	4363	beige_day3	beige	day3	rep1	1.9450952654613	1	4	beige.day3	day3.rep1	1	0	1	4	13.8369726969791	0.79606270512272	beige	NA
beige_day3	27491	4646	beige_day3	beige	day3	rep1	2.24800843912553	5	5	beige.day3	day3.rep1	5	5	5	5	16.6700337176377	0.75430741562204	beige	0.896957874298096
beige_day3	25042	4249	beige_day3	beige	day3	rep1	2.11245108218193	2	3	beige.day3	day3.rep1	2	1	3	3	6.49514418718851	0.904270813827486	beige	NA
beige_day3	16425	3666	beige_day3	beige	day3	rep1	1.46118721461187	1	1	beige.day3	day3.rep1	1	0	1	1	13.3185633690442	0.803703321194852	beige	0.927624583244324
beige_day3	15818	3453	beige_day3	beige	day3	rep1	2.25060058161588	1	1	beige.day3	day3.rep1	1	0	1	1	14.9311227852351	0.779936489217317	beige	NA
beige_day3	42825	5568	beige_day3	beige	day3	rep1	2.26036193812026	4	6	beige.day3	day3.rep1	4	6	6	6	1.27250463499706e-07	0.999999998124509	beige	NA
beige_day3	17734	3682	beige_day3	beige	day3	rep1	1.71422126987707	1	4	beige.day3	day3.rep1	1	0	1	4	16.7364205602992	0.75332896799449	beige	NA
beige_day3	12233	2990	beige_day3	beige	day3	rep1	1.27523910733262	1	1	beige.day3	day3.rep1	1	0	1	1	10.9385410938539	0.838781464021278	beige	0.757046222686768
beige_day3	25342	4694	beige_day3	beige	day3	rep1	1.49159498066451	2	3	beige.day3	day3.rep1	2	2	3	3	1.80768126934108	0.973357349461979	beige	0.32833543419838
beige_day3	45827	6235	beige_day3	beige	day3	rep1	1.86789447269077	4	3	beige.day3	day3.rep1	4	2	6	3	1.3573382773302e-07	0.999999997999476	beige	NA
beige_day3	28335	4536	beige_day3	beige	day3	rep1	1.32345156167284	1	4	beige.day3	day3.rep1	1	8	1	4	18.6015440418566	0.725839700958214	beige	NA
beige_day3	27311	4733	beige_day3	beige	day3	rep1	2.21156310644063	4	3	beige.day3	day3.rep1	4	2	6	3	1.54360923116401	0.977249395670202	beige	0.256680876016617
beige_day3	30116	4796	beige_day3	beige	day3	rep1	1.88936113693718	4	3	beige.day3	day3.rep1	4	2	6	3	1.54360923964737	0.97724939554517	beige	0.192320004105568
beige_day3	54905	6494	beige_day3	beige	day3	rep1	1.52991530825972	2	3	beige.day3	day3.rep1	2	0	3	3	6.0807386229862	0.910378562364415	beige	NA
beige_day3	21482	3761	beige_day3	beige	day3	rep1	2.04822642212085	1	4	beige.day3	day3.rep1	1	0	1	4	17.0462313854592	0.748762797128184	beige	NA
beige_day3	30205	4986	beige_day3	beige	day3	rep1	2.61215030624069	4	6	beige.day3	day3.rep1	4	2	6	6	1.44217191966334e-07	0.999999997874444	beige	NA
beige_day3	16766	3502	beige_day3	beige	day3	rep1	1.56865084098771	5	5	beige.day3	day3.rep1	5	5	5	5	15.5915466666942	0.770202780637655	beige	NA
beige_day3	22148	3864	beige_day3	beige	day3	rep1	2.79031966769008	1	4	beige.day3	day3.rep1	1	0	1	4	18.3136433780258	0.730082947213072	beige	0.98678982257843
beige_day3	17735	4027	beige_day3	beige	day3	rep1	2.27234282492247	1	1	beige.day3	day3.rep1	1	1	1	1	18.60154405034	0.725839700833181	beige	0.940338253974915
beige_day3	27512	3864	beige_day3	beige	day3	rep1	0.73785984297761	1	1	beige.day3	day3.rep1	1	0	1	1	9.70313940850577	0.856989527541684	beige	NA
beige_day3	15006	3489	beige_day3	beige	day3	rep1	2.23244035719046	1	1	beige.day3	day3.rep1	1	0	1	1	13.4371802116731	0.801955077663383	beige	0.880847156047821
beige_day3	41313	5738	beige_day3	beige	day3	rep1	2.0647253891027	2	1	beige.day3	day3.rep1	2	1	3	1	8.3729278016713	0.876594954440547	beige	NA
beige_day3	18354	4126	beige_day3	beige	day3	rep1	3.3507682249101	2	3	beige.day3	day3.rep1	2	2	3	3	5.71575643829283	0.91575788059065	beige	NA
beige_day3	25936	4199	beige_day3	beige	day3	rep1	1.66949413942011	2	1	beige.day3	day3.rep1	2	1	3	1	8.97273229616396	0.867754689395522	beige	NA
beige_day3	27202	4512	beige_day3	beige	day3	rep1	2.5953973972502	2	1	beige.day3	day3.rep1	2	2	3	1	6.83576370450999	0.899250566663154	beige	NA
beige_day3	9544	2304	beige_day3	beige	day3	rep1	1.36211232187762	1	4	beige.day3	day3.rep1	1	1	4	4	19.5483251158333	0.711885494695311	beige	NA
beige_day3	19651	3690	beige_day3	beige	day3	rep1	1.39433107729887	1	1	beige.day3	day3.rep1	1	1	1	1	18.361081740345	0.729383773232127	beige	NA
beige_day3	32600	5246	beige_day3	beige	day3	rep1	1.45705521472393	10	2	beige.day3	day3.rep1	10	7	4	2	21.2569845334211	0.686702285396537	beige	0.853038370609283
beige_day3	24901	4192	beige_day3	beige	day3	rep1	2.04007871169833	4	6	beige.day3	day3.rep1	4	2	6	6	1.67030346351475	0.975382102904075	beige	0.202242478728294
beige_day3	20889	4175	beige_day3	beige	day3	rep1	2.16860548614103	2	1	beige.day3	day3.rep1	2	0	3	1	8.41824900304365	0.87592698440036	beige	NA
beige_day3	22659	3888	beige_day3	beige	day3	rep1	2.15366962354914	5	5	beige.day3	day3.rep1	5	5	5	5	15.5915466751776	0.770202780512623	beige	0.80593478679657
beige_day3	15968	3542	beige_day3	beige	day3	rep1	2.64278557114228	1	1	beige.day3	day3.rep1	1	1	1	1	16.2709198372021	0.760189786492207	beige	NA
beige_day3	32793	5135	beige_day3	beige	day3	rep1	1.02765834171927	1	1	beige.day3	day3.rep1	1	0	1	1	13.3955490401561	0.802568661912458	beige	NA
beige_day3	21329	4136	beige_day3	beige	day3	rep1	1.50968165408599	2	5	beige.day3	day3.rep1	2	6	5	5	13.9133222605658	0.794937421160403	beige	NA
beige_day3	8516	2632	beige_day3	beige	day3	rep1	2.88868013151714	1	1	beige.day3	day3.rep1	1	0	1	1	13.3854932048571	0.802716870620643	beige	NA
beige_day3	26012	4124	beige_day3	beige	day3	rep1	0.649700138397663	2	1	beige.day3	day3.rep1	2	0	3	1	5.82449990539702	0.914155156569835	beige	0.64016318321228
beige_day3	22824	3856	beige_day3	beige	day3	rep1	2.01542236242552	1	1	beige.day3	day3.rep1	1	1	1	1	12.9704623295081	0.808833835354389	beige	NA
beige_day3	20142	3613	beige_day3	beige	day3	rep1	2.21924337205839	4	6	beige.day3	day3.rep1	4	2	6	6	1.52700556199648e-07	0.999999997749411	beige	NA
beige_day3	29183	4613	beige_day3	beige	day3	rep1	2.05599150190179	4	6	beige.day3	day3.rep1	4	6	6	6	1.61183920432961e-07	0.999999997624378	beige	NA
beige_day3	36593	4989	beige_day3	beige	day3	rep1	2.73276309676714	4	6	beige.day3	day3.rep1	4	2	6	6	1.69667284666275e-07	0.999999997499346	beige	NA
beige_day3	21945	4036	beige_day3	beige	day3	rep1	2.19640009113693	1	1	beige.day3	day3.rep1	1	0	1	1	13.2927671266139	0.804083521113899	beige	0.862277090549469
beige_day3	14820	3170	beige_day3	beige	day3	rep1	1.56545209176788	1	4	beige.day3	day3.rep1	1	0	1	4	16.1164134571257	0.762466990753869	beige	0.989744961261749
beige_day3	46427	5755	beige_day3	beige	day3	rep1	2.05053094104724	5	5	beige.day3	day3.rep1	5	5	5	5	13.9133222690492	0.79493742103537	beige	NA
beige_day3	40351	5549	beige_day3	beige	day3	rep1	2.75581769968526	4	6	beige.day3	day3.rep1	4	6	6	6	1.78150648899589e-07	0.999999997374313	beige	0.205142632126808
beige_day3	34010	5330	beige_day3	beige	day3	rep1	1.86709791237871	1	4	beige.day3	day3.rep1	1	1	1	4	18.5272011207557	0.726935409864679	beige	NA
beige_day3	29906	5028	beige_day3	beige	day3	rep1	1.939410151809	1	1	beige.day3	day3.rep1	1	0	3	1	8.41824901152701	0.875926984275327	beige	0.790443778038025
beige_day3	31549	5022	beige_day3	beige	day3	rep1	3.38521030777521	4	6	beige.day3	day3.rep1	4	2	6	6	1.86634013132903e-07	0.99999999724928	beige	0.110106557607651
beige_day3	41371	5625	beige_day3	beige	day3	rep1	2.15368253124169	1	4	beige.day3	day3.rep1	1	5	5	4	14.9383297660261	0.77983026857217	beige	NA
beige_day3	20936	3301	beige_day3	beige	day3	rep1	1.18933893771494	1	4	beige.day3	day3.rep1	1	0	1	4	17.3650936227897	0.744063221321844	beige	0.993543207645416
beige_day3	20084	3861	beige_day3	beige	day3	rep1	3.26628161720773	1	1	beige.day3	day3.rep1	1	1	1	1	12.1949296792039	0.820264083448075	beige	NA
beige_day3	15952	3694	beige_day3	beige	day3	rep1	2.5827482447342	2	3	beige.day3	day3.rep1	2	2	3	3	8.59200631724865	0.873366048753516	beige	NA
beige_day3	22021	3917	beige_day3	beige	day3	rep1	2.8154943008946	1	4	beige.day3	day3.rep1	1	8	1	4	18.7924019986134	0.723026726165305	beige	NA
beige_day3	7023	2180	beige_day3	beige	day3	rep1	3.20375907731739	2	3	beige.day3	day3.rep1	2	2	3	3	3.91015686418802	0.942369849902036	beige	0.570223033428192
beige_day3	25726	4549	beige_day3	beige	day3	rep1	1.82305838451372	4	6	beige.day3	day3.rep1	4	2	6	6	1.95117377366216e-07	0.999999997124247	beige	NA
beige_day3	15511	3048	beige_day3	beige	day3	rep1	1.18625491586616	1	1	beige.day3	day3.rep1	1	0	1	1	16.4536669366722	0.757496354198253	beige	0.983991503715515
beige_day3	15148	3239	beige_day3	beige	day3	rep1	2.93108001056245	1	4	beige.day3	day3.rep1	1	0	1	4	16.641828568541	0.754723119398751	beige	NA
beige_day3	22136	4091	beige_day3	beige	day3	rep1	1.88832670762559	4	6	beige.day3	day3.rep1	4	2	6	6	0.325391828900256	0.99520418730207	beige	0.445513010025024
beige_day3	34291	5046	beige_day3	beige	day3	rep1	3.12035227902365	4	6	beige.day3	day3.rep1	4	2	6	6	1.54622734011595	0.977210808468432	beige	0.205640494823456
beige_day3	30601	4852	beige_day3	beige	day3	rep1	0.630698343191399	4	6	beige.day3	day3.rep1	4	2	6	6	2.0360074159953e-07	0.999999996999215	beige	NA
beige_day3	51260	6071	beige_day3	beige	day3	rep1	1.18025751072961	2	1	beige.day3	day3.rep1	2	6	7	1	10.4083699662165	0.84659543229022	beige	0.923040866851807
beige_day3	44926	5765	beige_day3	beige	day3	rep1	1.51137425989405	2	1	beige.day3	day3.rep1	2	4	3	1	2.18826658231974	0.967748063319799	beige	NA
beige_day3	36063	5277	beige_day3	beige	day3	rep1	1.84954108088623	1	1	beige.day3	day3.rep1	1	0	1	1	13.2020039564463	0.805421241134298	beige	NA
beige_day3	23398	4032	beige_day3	beige	day3	rep1	1.94461065048295	4	3	beige.day3	day3.rep1	4	2	3	3	1.54360924813073	0.977249395420137	beige	NA
beige_day3	56850	6471	beige_day3	beige	day3	rep1	1.94019349164468	2	1	beige.day3	day3.rep1	2	0	1	1	10.3925384923885	0.846828765694651	beige	NA
beige_day3	24282	4568	beige_day3	beige	day3	rep1	1.73379458034758	1	1	beige.day3	day3.rep1	1	3	1	1	10.2956810444574	0.848256306700357	beige	NA
beige_day3	20374	4026	beige_day3	beige	day3	rep1	1.43319917541965	2	3	beige.day3	day3.rep1	2	7	3	3	6.61165146306631	0.902553662309132	beige	NA
beige_day3	12409	2903	beige_day3	beige	day3	rep1	2.53042146828914	2	1	beige.day3	day3.rep1	2	1	1	1	10.4028539394788	0.846676730677951	beige	0.763796448707581
beige_day3	22586	3587	beige_day3	beige	day3	rep1	1.54520499424422	1	4	beige.day3	day3.rep1	1	0	1	4	16.1877655662379	0.761415362161777	beige	NA
beige_day3	15224	2977	beige_day3	beige	day3	rep1	2.28586442459275	1	4	beige.day3	day3.rep1	1	1	4	4	19.2407957900107	0.716418039506748	beige	NA
beige_day3	21584	3863	beige_day3	beige	day3	rep1	2.48795404002965	4	3	beige.day3	day3.rep1	4	2	6	3	2.12084105832844e-07	0.999999996874182	beige	NA
beige_day3	36838	4828	beige_day3	beige	day3	rep1	1.96264726640969	2	3	beige.day3	day3.rep1	2	5	3	3	0.221576141740398	0.996734282856123	beige	NA
beige_day3	32258	4295	beige_day3	beige	day3	rep1	0.877301754603509	2	3	beige.day3	day3.rep1	2	6	7	3	3.21945340844646	0.95254983633484	beige	NA
