Geneid	gene_name	description	gene_biotype	logFC.s1	P.Value.s1	adj.P.Val.s1	AveExpr.s1	logFC.s2	P.Value.s2	adj.P.Val.s2	AveExpr.s2	logFC.s3	P.Value.s3	adj.P.Val.s3	AveExpr.s3	logFC.s4	P.Value.s4	adj.P.Val.s4	AveExpr.s4	logFC.s5	P.Value.s5	adj.P.Val.s5	AveExpr.s5	logFC.s6	P.Value.s6	adj.P.Val.s6	AveExpr.s6
ENSG00000267197	AC011461.1	novel transcript, sense intronic with KEAP1	lncRNA	0.523778951934996	0.184258507446755	0.302838557011178	-1.31273387495388	-0.310992610374077	0.453879138500672	0.589240304805969	-1.31273387495388	0.506343839762219	0.209259296677804	0.685247283669811	-1.31273387495388	0.300843295580942	0.447586586119267	0.864568568612679	-1.31273387495388	0.38074595764947	0.333425725953442	0.74116948140863	-1.31273387495388	-1.40071943455355	0.00166983416536234	0.0127198966092827	-1.31273387495388
ENSG00000267199	AP001029.2	novel transcript, antisense SPIRE1	lncRNA	1.14615618863823	0.00149729594990599	0.00688365827489989	-0.504499743896119	0.505481745826208	0.157287186138294	0.274735383834017	-0.504499743896119	-0.287526493108991	0.397487424132969	0.835158255847552	-0.504499743896119	0.35271097931968	0.296412416034562	0.764458752820253	-0.504499743896119	-0.419279195978411	0.212098186037797	0.633926513560456	-0.504499743896119	-1.29754322469672	0.000727952722933941	0.00693436399204109	-0.504499743896119
ENSG00000267201	LINC01775	long intergenic non-protein coding RNA 1775 	lncRNA	0.358413465749334	0.389262765205721	0.527536189868727	-1.97052408831524	-0.693865977005289	0.121837529599062	0.227020284957047	-1.97052408831524	0.363697493773861	0.393134504474104	0.833526689370727	-1.97052408831524	-0.702255616131718	0.10202983879373	0.478639199598327	-1.97052408831524	1.0826873059901	0.0136106421001515	0.150507054499463	-1.97052408831524	-0.408676672376285	0.349543600380809	0.542689501115601	-1.97052408831524
ENSG00000267213	AC007773.1	novel transcript, antisense to DPY19L3	lncRNA	-0.0453279159378475	0.85469385814373	0.905533276936347	-1.18749002083055	0.383151011918031	0.153179258809678	0.269305031963555	-1.18749002083055	-1.02812487194198	0.000310825088345521	0.0108584369837688	-1.18749002083055	-0.195906183428319	0.437746033444375	0.858335806105619	-1.18749002083055	0.382866196147093	0.131378046258066	0.525774184238186	-1.18749002083055	0.503341763243026	0.060492120480072	0.171019722279341	-1.18749002083055
ENSG00000267216	ZNF8-ERVK3-1	ZNF8-ERVK3-1 readthrough 	lncRNA	0.420438382145068	0.199475958064827	0.321321060294315	-1.24675808972412	-0.264309021085519	0.444102798239193	0.580260885013937	-1.24675808972412	0.553079409516904	0.102368575012719	0.511304987086481	-1.24675808972412	-0.00226475368295123	0.994486541112108	0.999325078888741	-1.24675808972412	-0.0469665912022406	0.884995236021403	0.968291393435108	-1.24675808972412	-0.659977425691261	0.0592548120448123	0.168615276562369	-1.24675808972412
ENSG00000267219	AC010504.1	novel transcript, antisense to KIAA0355	lncRNA	-0.364523409702983	0.213417635389143	0.338919890333537	-2.16309007158253	0.0857500344239189	0.780139618068718	0.852911721667017	-2.16309007158253	0.338312186324192	0.258016417671481	0.734011303983949	-2.16309007158253	-0.046007323543089	0.875324922836981	0.982428749152294	-2.16309007158253	-0.343605372069578	0.242478839460091	0.66876270014282	-2.16309007158253	0.33007388456754	0.280947293670754	0.47066033493994	-2.16309007158253
ENSG00000267248	AC025048.2	novel transcript	lncRNA	-0.0407786310155286	0.776127177771988	0.848524997441881	0.678149470305804	-0.180758089419823	0.240641049199347	0.376055384701069	0.678149470305804	-0.144448489489602	0.328688801935643	0.792054496565664	0.678149470305804	-1.02656511600499	7.60183382287575e-08	1.05612862057661e-05	0.678149470305804	0.685029988690086	4.41715399208092e-05	0.00256521602093162	0.678149470305804	0.707520337239859	5.0516384299976e-05	0.000935770683940376	0.678149470305804
ENSG00000267249	AP005482.3	novel transcript, sense intronic CEP76	lncRNA	-0.162782248097053	0.733662207127254	0.817337350291472	-1.31252607005008	0.634160557375949	0.21844502165805	0.350325161264576	-1.31252607005008	0.183818646309892	0.707555432619225	0.934228360768658	-1.31252607005008	0.0109760064308934	0.98194382544435	0.996053407821826	-1.31252607005008	-0.559948114217434	0.249285605040584	0.674306921167887	-1.31252607005008	-0.106224847802247	0.832397471562861	0.907572033437781	-1.31252607005008
ENSG00000267254	ZNF790-AS1	ZNF790 antisense RNA 1 	lncRNA	0.0807702573477922	0.628143145346173	0.735725898060781	1.80804996623991	-0.107312957885619	0.547359032015998	0.672842916686675	1.80804996623991	-0.0661732777422737	0.698651449543102	0.932090654775189	1.80804996623991	0.0277258200101956	0.869759966200771	0.981400445588146	1.80804996623991	-0.0737690616143849	0.659882749738976	0.897681802511028	1.80804996623991	0.13875921988429	0.431028918963257	0.619711296401479	1.80804996623991
ENSG00000267260	AC020928.1	uncharacterized LOC728485 	lncRNA	0.236770878350518	0.651228086213615	0.754447111295965	-3.09361971168325	0.749464120330276	0.182796584964725	0.306991228890306	-3.09361971168325	0.104057911494566	0.845674552025856	0.971646792197078	-3.09361971168325	-1.20886666541622	0.0287781814041063	0.224713676757269	-3.09361971168325	-0.610094640087378	0.250996520651988	0.67589804077763	-3.09361971168325	0.728668395328234	0.189522093701148	0.364843160769178	-3.09361971168325
ENSG00000267270	PARD6G-AS1	PARD6G antisense RNA 1 	lncRNA	-0.219785102323644	0.450737905961234	0.584615965498445	-1.0473001401548	-0.201502485265531	0.515740932477211	0.644796495303872	-1.0473001401548	0.407328910459849	0.177125829627011	0.644194443997874	-1.0473001401548	-0.78840819473482	0.011382212393388	0.12229276504282	-1.0473001401548	0.17064934338971	0.559486787797879	0.861652907332692	-1.0473001401548	0.631717528474436	0.0453719064718123	0.140198545340442	-1.0473001401548
ENSG00000267272	LINC01140	long intergenic non-protein coding RNA 1140 	lncRNA	-0.664386965231766	1.31559616474375e-05	0.000155402108119273	3.85208612093614	0.521741451704899	0.000457833984245969	0.00335843581442743	3.85208612093614	0.212647243155712	0.108646217767802	0.526110591056642	3.85208612093614	0.0829564250197508	0.521137545421583	0.895471089646342	3.85208612093614	-0.131045348887697	0.312044783197458	0.726269889971128	3.85208612093614	-0.021912805760901	0.868209160871495	0.927775916853372	3.85208612093614
ENSG00000267274	AC008770.3	novel transcript, sense overlapping with ZNF700	lncRNA	-0.0343147519537131	0.91827079902548	0.948846553075073	-2.16467752170567	-0.0171831355045955	0.961387902092192	0.976087857647258	-2.16467752170567	0.496673637009896	0.153823851616541	0.609390783954014	-2.16467752170567	0.413673788270287	0.22842472258408	0.698690832597934	-2.16467752170567	-1.02104328025112	0.0046750576508099	0.0752208931395093	-2.16467752170567	0.162193742429245	0.644075154495292	0.787478547723983	-2.16467752170567
ENSG00000267277	AC024575.1	novel transcript, antisense to SWSAP1	lncRNA	-0.283540891410836	0.332187439946858	0.469528670596354	-1.58667511994262	-0.0454767774881977	0.882930994404617	0.924120114159816	-1.58667511994262	-0.2670868135216	0.3718931569498	0.820302314117749	-1.58667511994262	0.272146427595971	0.358680899890903	0.810409848233651	-1.58667511994262	0.00486086011418662	0.986696889689249	0.995529938566747	-1.58667511994262	0.319097194710477	0.299424666555406	0.489935577338031	-1.58667511994262
ENSG00000267279	AC090409.1	novel transcript	lncRNA	0.377510885965358	0.246458478529904	0.376398324093405	-1.39064581713447	0.197240373177399	0.565513468361627	0.687423526186523	-1.39064581713447	0.324635405205462	0.328613908933869	0.791979691653938	-1.39064581713447	-0.141035925723002	0.66637537037811	0.935783063340097	-1.39064581713447	-0.541559864794132	0.102079888070741	0.464048542271749	-1.39064581713447	-0.216790873831085	0.522456010802775	0.695927281592221	-1.39064581713447
ENSG00000267280	TBX2-AS1	TBX2 antisense RNA 1 	lncRNA	0.904715163712445	0.00548858956957934	0.0196062927642746	-0.606998795793617	0.274452518691126	0.399779535168477	0.538877392691833	-0.606998795793617	0.192928339058783	0.536945643169925	0.88838899508028	-0.606998795793617	0.139126794895107	0.652630603987215	0.934630720279949	-0.606998795793617	-0.332525300281405	0.281697926415223	0.703894057690279	-0.606998795793617	-1.17869751607606	0.000847859181528873	0.00773002760100605	-0.606998795793617
ENSG00000267281	ATF7-NPFF	ATF7-NPFF readthrough 	protein_coding	1.37133978536038	0.01481501914718	0.0429010839854445	-1.70566509419812	-0.64649725655996	0.259424211267794	0.397071330735813	-1.70566509419812	0.104766650694452	0.847948012028053	0.971646792197078	-1.70566509419812	0.516495612030316	0.343912107033162	0.800025317507204	-1.70566509419812	-0.14955292697304	0.780573923361999	0.935405860692234	-1.70566509419812	-1.19655186455214	0.039454401030518	0.127270215576386	-1.70566509419812
ENSG00000267283	AC005306.1	novel transcript, antisense to BTBD2	lncRNA	0.972035131736483	0.0535474170359624	0.116717342395187	-1.66569615031122	-0.897571938251767	0.0910911835183782	0.183638363921949	-1.66569615031122	0.514007981582048	0.307182530495777	0.772744937612674	-1.66569615031122	0.435664445950356	0.381337358628262	0.824231781479247	-1.66569615031122	-0.664487360898744	0.181613363656963	0.598780387186641	-1.66569615031122	-0.359648260118375	0.483624697212666	0.665453729724056	-1.66569615031122
ENSG00000267288	AC138150.2	novel transcript, antisense to HEXIM2	lncRNA	2.08269258610214	0.00147871328605747	0.00681649838169575	-2.13792697664352	-2.32289301080329	0.000917854374421773	0.00578414789128808	-2.13792697664352	0.320805735034042	0.600973525711702	0.908821795430783	-2.13792697664352	0.51950219078727	0.394808065068029	0.833639656216753	-2.13792697664352	0.07669602532898	0.89850607448055	0.971709469805107	-2.13792697664352	-0.676803526449142	0.284991628698815	0.474530635745302	-2.13792697664352
ENSG00000267296	CEBPA-DT	CEBPA divergent transcript 	lncRNA	-0.801042323228371	0.000276393887875675	0.00178858832279561	1.0558404912882	-0.104621368776719	0.616291322354495	0.729795277540292	1.0558404912882	-0.242901708312278	0.231095650202344	0.707440118379446	1.0558404912882	-0.337350947098017	0.0970345573842818	0.465853572811673	1.0558404912882	0.286291926398452	0.152282093862434	0.560016117857062	1.0558404912882	1.19962442101693	2.15663381761018e-06	8.37655126448549e-05	1.0558404912882
ENSG00000267309	AC092295.2	novel transcript, antisense to ZNF566	lncRNA	0.0514603845015533	0.761338900712278	0.83778357922162	0.904027776748025	-0.577684125708012	0.00301124576117041	0.0146870401546041	0.904027776748025	0.147066713894989	0.399167880089344	0.835675331203621	0.904027776748025	-0.0588817373817537	0.732076549727768	0.956316690628759	0.904027776748025	0.0956376164482346	0.575117834702253	0.866101658291678	0.904027776748025	0.342401148244988	0.0616291605619373	0.17312826030403	0.904027776748025
ENSG00000267317	AC027307.2	novel transcript, antisense to APC2	lncRNA	-0.0373689603029166	0.842191625276373	0.896705944945857	2.03348742542424	-0.0572730041699572	0.775285006798784	0.849661559938885	2.03348742542424	-0.0324499853243401	0.866147087368392	0.975137376464155	2.03348742542424	0.0290689348640993	0.878813760015731	0.983298492148183	2.03348742542424	-0.00992711856005346	0.95804101235741	0.988522242591203	2.03348742542424	0.107950133493167	0.585895146001497	0.74487382383998	2.03348742542424
ENSG00000267321	SNHG30	small nucleolar RNA host gene 30 	lncRNA	-0.244508852801613	0.176385625911669	0.292588242982243	1.53612652777283	0.31562162793095	0.104192331394913	0.202411282921752	1.53612652777283	-0.0972111882267195	0.595101240906726	0.906824612712275	1.53612652777283	-0.0472088734845497	0.794075705438742	0.966689223235988	1.53612652777283	-0.221765940956403	0.221232232138188	0.644287922759979	1.53612652777283	0.295073227538335	0.122664648708971	0.272268184875595	1.53612652777283
ENSG00000267322	SNHG22	small nucleolar RNA host gene 22 	lncRNA	-0.0238938207592072	0.956362950460356	0.973119506944478	-0.40302880740838	-0.345902452050773	0.457877350363245	0.592854170543449	-0.40302880740838	0.145800512009466	0.744252918103942	0.946616334779951	-0.40302880740838	-0.153830796713033	0.728474753603533	0.955947914253372	-0.40302880740838	0.140893107953648	0.748376159513332	0.926903662557964	-0.40302880740838	0.236933449559899	0.605572181289324	0.758740143341414	-0.40302880740838
ENSG00000267325	LINC01415	long intergenic non-protein coding RNA 1415 	lncRNA	0.727717163780085	0.0681938083925227	0.140663359225371	-1.61709911694136	-0.636688081810413	0.129373034563639	0.237061969167095	-1.61709911694136	-0.41131561907276	0.304002309529011	0.770359531395553	-1.61709911694136	-0.168016805534608	0.669498034151179	0.937217036975592	-1.61709911694136	0.147612533384027	0.705003742092747	0.913157815973687	-1.61709911694136	0.34069080925367	0.404427086132945	0.596270633798563	-1.61709911694136
ENSG00000267327	AC009271.1	novel transcript	lncRNA	-0.436208425899675	0.425827379444424	0.561295307265052	-2.96450426362533	1.57547176719458	0.0101462730689981	0.0365407453438035	-2.96450426362533	0.532163687910798	0.343274888114074	0.805322459289305	-2.96450426362533	0.516036288033979	0.353787171578759	0.806652824441961	-2.96450426362533	-2.23095307975685	0.000295718254385232	0.010944605312401	-2.96450426362533	0.0434897625171726	0.939241809866217	0.966595927256303	-2.96450426362533
ENSG00000267336	EIF4A2P1	eukaryotic translation initiation factor 4A2 pseudogene 1 	processed_pseudogene	-0.329621254744569	0.271892328134464	0.404634751024766	-2.43141493223527	-0.45592531468353	0.15512832003667	0.272175304855478	-2.43141493223527	0.266980500367344	0.382498331763781	0.826632715607381	-2.43141493223527	-0.257483446758166	0.395375971959161	0.833667103298019	-2.43141493223527	0.547851685315282	0.0741732452169233	0.402975520848427	-2.43141493223527	0.22819783050364	0.46526043405906	0.649889303908792	-2.43141493223527
ENSG00000267348	GEMIN7-AS1	GEMIN7 antisense RNA 1 	lncRNA	-0.0671915574611357	0.718587820487569	0.806262945010001	-0.758347280944166	-0.233952212691922	0.243370770962807	0.379022117302686	-0.758347280944166	-0.183284435175149	0.340016987821443	0.80171927593085	-0.758347280944166	-0.389136283233654	0.0465905527723584	0.301104927527776	-0.758347280944166	0.118207226475203	0.529243259583925	0.847579543316864	-0.758347280944166	0.755357262086657	0.000526414554258638	0.00542672452822262	-0.758347280944166
ENSG00000267365	KCNJ2-AS1	KCNJ2 antisense RNA 1 	lncRNA	-0.148919496227266	0.62483215223026	0.732960743882599	-2.39729033517122	0.0577074321807184	0.85816444504368	0.907719358239175	-2.39729033517122	-0.490566229976834	0.122439842801601	0.552340116367866	-2.39729033517122	-0.346990923467968	0.265509938540708	0.738106837993102	-2.39729033517122	0.530736875083795	0.0902116192574553	0.440451519560399	-2.39729033517122	0.398032342407555	0.217740700484853	0.399493578977745	-2.39729033517122
ENSG00000267370	AC008752.3	zinc finger protein 420 (ZNF420) pseudogene	unprocessed_pseudogene	0.660629318480955	0.0240391691074455	0.0626329245888018	-0.862599492648315	0.23204013999099	0.438709401199124	0.575210925231026	-0.862599492648315	-0.166828416129156	0.561725799970039	0.895595036157233	-0.862599492648315	0.470342080505586	0.105595889343138	0.487432530047825	-0.862599492648315	-0.677925864773861	0.0214947892611685	0.199740747813364	-0.862599492648315	-0.518257258074513	0.0859242789162641	0.215532922840381	-0.862599492648315
ENSG00000267383	AC011447.3	novel transcript, antisense to ZNF486 and ZNF90	lncRNA	-0.698367830904906	0.00187859309239734	0.0082532886990485	-0.810057103751183	0.633675217997913	0.0068136013782259	0.0272679934615861	-0.810057103751183	-0.225342846655075	0.290120771547615	0.761980781436706	-0.810057103751183	0.726064588312576	0.0015040096774947	0.0287533835992812	-0.810057103751183	-0.300706919856879	0.153843038249728	0.561501272133914	-0.810057103751183	-0.135322208893631	0.53317614027698	0.704915148564681	-0.810057103751183
ENSG00000267385	AC011498.4	novel protein	protein_coding	-0.057811964542965	0.872728659304116	0.919034010593647	0.354526679513601	0.146272348227585	0.704162401069134	0.797159152921501	0.354526679513601	0.2482730755512	0.503773600812432	0.878100161595306	0.354526679513601	0.381049637380223	0.302898725023439	0.768275981004822	0.354526679513601	-0.394117107038017	0.282132097832609	0.704004948736496	0.354526679513601	-0.323665989578027	0.396665552935292	0.58896551722824	0.354526679513601
ENSG00000267390	AC036176.1	novel transcript, antisense to KDSR	lncRNA	-0.260039963030594	0.29027660040475	0.424268485871181	-1.17689654408959	0.198047817886936	0.447221778136349	0.583141529102282	-1.17689654408959	-0.0454591746267799	0.855412174362552	0.971989009770637	-1.17689654408959	-0.242112812069823	0.331219772666694	0.791180017246216	-1.17689654408959	-0.271054176384406	0.273195924361169	0.695642406582132	-1.17689654408959	0.620618308224668	0.0206675364453344	0.0806354506828767	-1.17689654408959
ENSG00000267395	DM1-AS	DM1 locus antisense RNA 	lncRNA	0.212331474690003	0.529083743576617	0.653252768166344	-0.652160636208839	-0.168903932124838	0.637709308883359	0.746815788867091	-0.652160636208839	-0.184183882285455	0.593471281185435	0.905906424061034	-0.652160636208839	0.233168313614236	0.495873846546926	0.884366302210332	-0.652160636208839	-0.224329308573104	0.508532160239017	0.838977691873315	-0.652160636208839	0.131917334679159	0.709053573092459	0.831430621879795	-0.652160636208839
ENSG00000267397	AC090229.1	novel transcript	lncRNA	0.634925979561882	0.0784222968514549	0.156316643133664	-1.90417548775834	-0.0393100948005	0.916014751548387	0.945649752941721	-1.90417548775834	0.167288774077665	0.642030413377259	0.919997326744444	-1.90417548775834	-0.564841102974944	0.120403981460386	0.519745771786813	-1.90417548775834	0.0133854413729509	0.969736252625501	0.99089276090806	-1.90417548775834	-0.211448997237054	0.566645446318378	0.730961420304763	-1.90417548775834
ENSG00000267414	AC120049.1	uncharacterized LOC101927943 	lncRNA	0.413961051102726	0.0532210377313342	0.116258486026322	0.706211430758363	-1.0772237494754	2.97386744939087e-05	0.000369875889727734	0.706211430758363	0.412932430926508	0.0589957943150665	0.383022636367784	0.706211430758363	-0.154547282501818	0.464057089744083	0.873237663874546	0.706211430758363	0.38037765705958	0.0756075915053888	0.405856113162342	0.706211430758363	0.0244998928884066	0.910145935290391	0.95106142890996	0.706211430758363
ENSG00000267416	AC025048.4	novel transcript	lncRNA	-0.186895549067071	0.539125076373993	0.661850054675822	-1.73296410647668	0.582252754697183	0.0789346066864472	0.165425101534985	-1.73296410647668	-0.174448633176093	0.575313914095404	0.900802083842328	-1.73296410647668	-0.703065350676307	0.0285590858587483	0.224222874941384	-1.73296410647668	-0.337747558597584	0.2729858476674	0.695391684929329	-1.73296410647668	0.819904336819872	0.0145685981784403	0.0630991490889234	-1.73296410647668
ENSG00000267419	AC011477.1	zinc finger protein 506 (ZNF506) pseudogene	transcribed_unprocessed_pseudogene	0.691075471396205	0.000837851549172658	0.00433469975067527	0.365343005458756	-0.0103247133581667	0.958540676305845	0.974128019061438	0.365343005458756	-1.01295814458755	9.83904327271198e-06	0.000707224029898652	0.365343005458756	-0.043557934785342	0.81854049511801	0.972884990051289	0.365343005458756	-0.10110912158292	0.591782177047455	0.872416601787317	0.365343005458756	0.476874442917776	0.0203935867563109	0.0798997274816909	0.365343005458756
ENSG00000267421	AC005498.2	novel transcript	lncRNA	-0.267039256083669	0.307615646823954	0.442661636306863	-2.24991813788429	0.502962012502569	0.0758538284439813	0.160768758341601	-2.24991813788429	-0.368966582098783	0.171514540755352	0.638315854509895	-2.24991813788429	-0.517344506569455	0.0568535323380101	0.341480428186499	-2.24991813788429	-0.36080184513843	0.173277114084835	0.589039634583023	-2.24991813788429	1.01119017738777	0.000783161861455387	0.00731747872723525	-2.24991813788429
ENSG00000267422	AC016582.2	increased sodium tolerance 1 homolog (yeast) (IST1) pseudogene	transcribed_processed_pseudogene	0.408347820087582	0.217109729550222	0.343063764252542	-1.47191756878872	0.273208188464242	0.433902952655388	0.570898319218254	-1.47191756878872	0.144973176581079	0.66501942349635	0.925503670291453	-1.47191756878872	0.0372657261444532	0.910438598315218	0.987712129034788	-1.47191756878872	-0.974850806531286	0.00554484631674995	0.084030797981431	-1.47191756878872	0.111055895253931	0.746100721481837	0.855175446082195	-1.47191756878872
ENSG00000267454	ZNF582-AS1	ZNF582 antisense RNA 1 (head to head) 	lncRNA	0.539682428363147	0.00939129008882626	0.0300099239728045	1.31744994418941	0.259034165667713	0.219604038959421	0.351370353264183	1.31744994418941	-0.449946258249678	0.0312053153644086	0.269535724914674	1.31744994418941	-0.454430538173176	0.028338275431744	0.223111417860823	1.31744994418941	0.17402068206076	0.379449503164457	0.77315404745637	1.31744994418941	-0.0683604796687671	0.739610995697879	0.851431843540021	1.31744994418941
ENSG00000267470	ZNF571-AS1	ZNF571 antisense RNA 1 	lncRNA	-0.727151495278416	0.000206871346960648	0.00141205721748158	0.716730120004274	0.229804030618372	0.217288819281264	0.349088539854021	0.716730120004274	-0.147620971919926	0.407282283567905	0.839731094542232	0.716730120004274	0.187362098203719	0.290460299607331	0.759330685796256	0.716730120004274	-0.00976725892076275	0.955199055903041	0.987965304585089	0.716730120004274	0.467373597297014	0.0145538928546898	0.0630505778000847	0.716730120004274
ENSG00000267475	AC008736.1	novel transcript	lncRNA	-0.556892502804195	0.0115314017104874	0.0352937885600937	-1.21950637884611	0.745667364080288	0.00202930238939115	0.0107924706875128	-1.21950637884611	-0.0182481125228052	0.931852067893941	0.988547633433857	-1.21950637884611	0.0371644573741453	0.860495575779422	0.980654378732467	-1.21950637884611	0.144238784149349	0.49277271734622	0.831885308049298	-1.21950637884611	-0.351929990276781	0.115647160175587	0.261775079575296	-1.21950637884611
ENSG00000267481	AC011477.2	novel transcript, sense intronic to ZNF506	lncRNA	-0.334499313040801	0.0979825910278273	0.185928091674048	1.36154854308592	0.110149815171673	0.600880874301362	0.71667372502139	1.36154854308592	0.314964132829832	0.12692755049328	0.560529772003425	1.36154854308592	0.181955884916234	0.367142616610123	0.81541598605453	1.36154854308592	-0.189629401469532	0.342863822042801	0.748876948834808	1.36154854308592	-0.0829411184074065	0.689438550190232	0.819315018751531	1.36154854308592
ENSG00000267493	CIRBP-AS1	CIRBP antisense RNA 1 	lncRNA	-0.00801345821107691	0.978475532737513	0.987028305717829	-0.27843487111318	-0.606220544595548	0.0624887386378099	0.139403298979432	-0.27843487111318	0.0481048057074183	0.874195713339462	0.977274621108197	-0.27843487111318	-0.0557096333851708	0.853246294400685	0.978951832108045	-0.27843487111318	0.494424964857011	0.105548216592301	0.472325654081652	-0.27843487111318	0.127413865627366	0.682932055314176	0.814638125026705	-0.27843487111318
ENSG00000267498	AC007786.1	uncharacterized LOC105372352 	lncRNA	-0.741082140774468	0.0650861201046563	0.135804114511345	-3.2550124678579	0.741340374490094	0.0806017226178039	0.167906310519049	-3.2550124678579	0.141686821287673	0.722487165849265	0.940260312689074	-3.2550124678579	-1.34155739892746	0.00185808793891222	0.0337275640851192	-3.2550124678579	-0.139428843808495	0.722199079866545	0.919083820565788	-3.2550124678579	1.33904118773265	0.00249490718086926	0.0171202578243464	-3.2550124678579
ENSG00000267508	ZNF285	zinc finger protein 285 	protein_coding	-0.31870637003892	0.110935443717485	0.204888541669036	1.39358177282421	0.907487818085997	0.000136803850514697	0.00127034156511359	1.39358177282421	-0.0672736962392326	0.737381626964059	0.944300404402549	1.39358177282421	0.0961398218330469	0.628953378221481	0.92907601911482	1.39358177282421	-0.48387689947778	0.0190524196492326	0.184903681507142	1.39358177282421	-0.133770674163112	0.516802311422362	0.691507374914748	1.39358177282421
ENSG00000267519	AC020916.1	novel transcript	lncRNA	1.81159706592761	2.95397575843203e-05	0.000301082145446055	3.32350580981799	-0.606273400495686	0.132146827383462	0.240862231241569	3.32350580981799	-0.0720529806762082	0.849147652360211	0.971646792197078	3.32350580981799	-0.0360325297851697	0.923469620503768	0.989513977016341	3.32350580981799	-0.0964730859269819	0.795279251001138	0.941281420833831	3.32350580981799	-1.00076506904357	0.0146961153593685	0.0635143669551458	3.32350580981799
ENSG00000267530	LINC01836	long intergenic non-protein coding RNA 1836 	lncRNA	0.0560052700995956	0.843640574777439	0.897772355706772	-1.24393066516175	-0.331722289906526	0.276758296237304	0.414368862500368	-1.24393066516175	0.0997210909724435	0.731754365609924	0.943160085799661	-1.24393066516175	-0.814806467521491	0.00789279986372619	0.096645327687294	-1.24393066516175	0.369245294855783	0.202013732849619	0.621880011760178	-1.24393066516175	0.621557101500195	0.0440970698928848	0.137411521624464	-1.24393066516175
ENSG00000267532	MIR497HG	mir-497-195 cluster host gene 	lncRNA	0.474411734167297	0.289155281454802	0.423314706845683	-1.92143136281569	-2.00305823238405	0.000178083073284743	0.00157202267184543	-1.92143136281569	0.100686349267393	0.824318215669812	0.965516148820691	-1.92143136281569	0.377118410372172	0.404279170466338	0.838236812094131	-1.92143136281569	0.494725866236227	0.271733512103527	0.695117212688885	-1.92143136281569	0.55611587234096	0.236807798423245	0.422209836853131	-1.92143136281569
ENSG00000267534	S1PR2	sphingosine-1-phosphate receptor 2 	protein_coding	0.503315039317105	0.00225808436555814	0.00958478536459354	4.51702381719775	-1.21805594323097	1.56301918526668e-08	6.86853759248211e-07	4.51702381719775	0.85428629946358	4.78316379632422e-06	0.000385663934488445	4.51702381719775	-0.264166615974195	0.0918185847439776	0.451150952714158	4.51702381719775	0.360583419740628	0.0236018922848892	0.211655301170499	4.51702381719775	-0.235962199316147	0.140735656948319	0.297507169884184	4.51702381719775
ENSG00000267543	AC015802.3	novel transcript, sense intronic to PRCD	lncRNA	0.877500193261491	0.0374588165804998	0.0883101013262508	-2.77862754288255	1.02088816461121	0.0233401991696108	0.067827407434005	-2.77862754288255	0.212047035273224	0.610138402902091	0.910708916644904	-2.77862754288255	0.400443303232703	0.334352258577979	0.794152569986438	-2.77862754288255	-0.740156725086746	0.0774691160666992	0.408755391551462	-2.77862754288255	-1.77072197129188	0.000228645167612976	0.00293918887705193	-2.77862754288255
ENSG00000267546	AC015802.4	novel transcript, antisense to PRCD	lncRNA	0.633323392901297	0.048107656157685	0.107495571191113	-2.54699280545428	0.786214949253021	0.0221772989044486	0.0653246710352305	-2.54699280545428	0.685766095730322	0.0370838612060075	0.297411908189033	-2.54699280545428	-1.34905130319024	0.000159182210640705	0.0052177675251938	-2.54699280545428	-0.677126026860392	0.036271933369473	0.272448480442376	-2.54699280545428	-0.0791271078340099	0.807205410774636	0.892223801958427	-2.54699280545428
ENSG00000267547	AC060766.4	novel transcript	lncRNA	0.964125458970346	0.00018553961342941	0.00129531689586159	-0.678567814137049	-0.0685192676317476	0.777277879675663	0.850864645422277	-0.678567814137049	0.0969178585777781	0.677550460728949	0.926257399515641	-0.678567814137049	0.224135835713787	0.334958317716385	0.794854643321624	-0.678567814137049	-0.436982109392534	0.0635254575102684	0.37142547364615	-0.678567814137049	-0.779677776237629	0.00260390298243621	0.0176204914821208	-0.678567814137049
ENSG00000267575	AC006504.5	novel transcript	lncRNA	-0.071109096905581	0.603708576280242	0.715927813276261	3.00464406511464	0.23019563890732	0.12196578301904	0.227188944627361	3.00464406511464	0.12511457481875	0.37458911845482	0.822147778395007	3.00464406511464	0.155684820381964	0.266595825036621	0.739288683553879	3.00464406511464	-0.302629802087527	0.0342977300964424	0.265062603026036	3.00464406511464	-0.137256135114928	0.343309294165405	0.536561886632172	3.00464406511464
ENSG00000267577	AC010327.4	novel transcript, antisense to C19orf51 and SYT5	lncRNA	1.54300086488656	0.00469883902290821	0.0172316206279686	-1.94317487795257	-1.26300848229988	0.0249999866625609	0.0712746265370974	-1.94317487795257	1.51738545343333	0.0063032039398704	0.0995994456325454	-1.94317487795257	-1.30274612015747	0.0163037257450902	0.156295961083903	-1.94317487795257	0.242811361771196	0.635117524268243	0.887449324640195	-1.94317487795257	-0.737443077633738	0.172797796350486	0.34175438018902	-1.94317487795257
