Gene	alignment_similarity_percentage	opt_alignment_cost	l2fc	color	abs_l2fc
D:r1@ADDG02071156800.F	0.875	7.515927503050332	-0.007546568773014752	green	0.007546568773014752
P:r1@C14orf180	0.875	7.245866705373836	0.007297957344656209	green	0.007297957344656209
P:r1@GJB2	0.875	7.490329031990419	-0.006887101766221042	green	0.006887101766221042
P:r2@CYFIP2	0.875	7.6842678616904285	0.006822264507459613	green	0.006822264507459613
P:r1@MALL	0.875	12.334559255395186	-0.006737606406649817	green	0.006737606406649817
P:r1@C5orf46	0.875	8.107400305979356	0.006465092045461262	green	0.006465092045461262
D:r1@ADDG13041691390.R	0.875	13.373331684016293	-0.006280451327141399	green	0.006280451327141399
P:r2@ELOVL1	0.875	7.877333516060686	0.006097715894013724	green	0.006097715894013724
D:r1@ADDG13042819752.R	0.875	9.124733588255157	-0.0057453213810371075	green	0.0057453213810371075
P:r1@AC104461.1	0.875	7.546621510986054	-0.004885730052821601	green	0.004885730052821601
P:r1@AL359834.1	0.875	8.656689850800635	0.0047954194796066656	green	0.0047954194796066656
P:r1@C1QB	0.875	6.391674004116209	-0.00407307405981585	green	0.00407307405981585
P:r2@SCG5	0.875	9.057777404650865	-0.003504336195293483	green	0.003504336195293483
P:r1@SLC14A1	0.875	8.09171858871329	0.003407938601602676	green	0.003407938601602676
P:r1@LINC01119	0.875	8.568400193452119	-0.0032876092942820748	green	0.0032876092942820748
P:r1@RIMS2	0.875	8.0350678235737	-0.0029566131963602665	green	0.0029566131963602665
D:r1@ADDG01100781725.R	0.875	7.548617775875659	0.002578176592465024	green	0.002578176592465024
D:r1@ADDG04111516224.F	0.875	8.994384424160645	0.0017549773959199806	green	0.0017549773959199806
P:r2@LPP	0.875	8.184589612202927	0.0017479671413391977	green	0.0017479671413391977
P:r1@MAP3K7CL	0.875	8.8740205612848	0.0016067985889818676	green	0.0016067985889818676
P:r1@WNT2	0.875	12.523108191728236	-0.0012621199550627944	green	0.0012621199550627944
P:r1@SERPINB7	0.875	8.498149138186163	-0.0011864429292324592	green	0.0011864429292324592
P:r1@MMP1	0.875	8.121763849407806	6.335626565546416e-05	green	6.335626565546416e-05
P:r1@MAP1LC3C	0.875	7.985805711151434	-3.203426503814918e-16	green	3.203426503814918e-16
