"simple_id"	"p_val"	"avg_log2FC"	"pct.1"	"pct.2"	"p_val_adj"	"cluster"	"gene"	"proximity"
"P:r1@SNRNP70"	3.71039305100321e-81	0.935159834973727	0.981	0.772	2.78713594812208e-76	"6"	"SNRNP70"	"P"
"P:r1@MCRS1"	3.83145495281071e-81	1.40225795837933	0.805	0.381	2.87807401690282e-76	"6"	"MCRS1"	"P"
"P:r1@SOD2"	4.80426205673384e-81	0.790438979195891	0.903	0.861	3.60881752915676e-76	"0"	"SOD2"	"P"
"P:r1@MAGI1"	5.24691717048727e-81	1.95145579643122	0.349	0.082	3.94132677095492e-76	"6"	"MAGI1"	"P"
"P:r1@SETX"	5.45440004661223e-81	0.915533192116119	0.46	0.331	4.09718168301371e-76	"4"	"SETX"	"P"
"P:r1@PRTFDC1"	6.24427011565082e-81	1.65083130669733	0.43	0.116	4.69050838277343e-76	"6"	"PRTFDC1"	"P"
"P:r1@TIMM17A"	7.86782147236239e-81	0.538185269719773	0.828	0.799	5.91007145539446e-76	"4"	"TIMM17A"	"P"
"P:r1@PLXND1"	8.3611673000452e-81	0.544487634038006	0.499	0.42	6.28065804077495e-76	"1"	"PLXND1"	"P"
"P:r1@VCP"	8.39295738871575e-81	0.816601893134988	0.998	0.918	6.30453780168161e-76	"6"	"VCP"	"P"
"P:r1@DBNL"	9.03639972351839e-81	1.18827964681275	0.903	0.572	6.78787238031531e-76	"6"	"DBNL"	"P"
"P:r1@JOSD1"	9.56008483456447e-81	0.545153337401503	0.285	0.169	7.18124892517979e-76	"3"	"JOSD1"	"P"
"P:r1@MAN1A2"	9.9865017957281e-81	0.578067291386385	0.713	0.62	7.50156055389707e-76	"4"	"MAN1A2"	"P"
"P:r1@STEAP1B"	1.07841838212308e-80	2.25822499827719	0.292	0.062	8.10075536099394e-76	"6"	"STEAP1B"	"P"
"P:r1@TRIM35"	1.37722516486992e-80	0.775611641529117	0.318	0.231	1.03453022709534e-75	"1"	"TRIM35"	"P"
"P:r1@BST2"	1.40269345931661e-80	3.96233507144893	0.584	0.064	1.05366124583486e-75	"9"	"BST2"	"P"
"P:r1@RPN1"	1.60205917856246e-80	0.67729662166973	0.995	0.938	1.20341879316076e-75	"6"	"RPN1"	"P"
"P:r1@ADDG09128424477.R"	1.81282326030127e-80	0.567265401882823	0.284	0.169	1.3617384484405e-75	"3"	"ADDG09128424477.R"	"P"
"P:r1@NTMT1"	1.86245651939028e-80	1.21072728442348	0.912	0.59	1.39902146367039e-75	"6"	"NTMT1"	"P"
"P:r1@SIPA1L1"	2.70256450314232e-80	1.64689283520261	0.473	0.139	2.03008537782541e-75	"6"	"SIPA1L1"	"P"
"P:r1@EMD"	2.74177558630215e-80	0.770736881161548	0.998	0.888	2.05953956716258e-75	"6"	"EMD"	"P"
"P:r2@TRIO"	2.89213409549634e-80	2.01988797749511	0.297	0.063	2.17248436851398e-75	"6"	"TRIO"	"P"
"P:r1@KCTD12"	3.0567543320254e-80	0.845349728196378	0.267	0.179	2.29614215158752e-75	"1"	"KCTD12"	"P"
"P:r1@NANS"	3.17094090120436e-80	0.950888205464115	0.945	0.7	2.38191567675768e-75	"6"	"NANS"	"P"
"P:r1@TMEM65"	3.97655864860139e-80	0.703095782449997	0.268	0.174	2.98707156006991e-75	"0"	"TMEM65"	"P"
"P:r1@SF3B2"	4.15193675097429e-80	0.810543922096238	0.988	0.868	3.11881032922936e-75	"6"	"SF3B2"	"P"
"P:r1@PSMD13"	4.25921355298542e-80	0.971539773023224	0.964	0.743	3.19939344459606e-75	"6"	"PSMD13"	"P"
"P:r1@GPATCH4"	4.82776050703706e-80	0.531414888557965	0.5	0.388	3.62646886007103e-75	"2"	"GPATCH4"	"P"
"P:r1@SLCO3A1"	6.06628019166605e-80	0.549330162841114	0.294	0.176	4.55680769157378e-75	"3"	"SLCO3A1"	"P"
"P:r1@TAP2,r1@AL669918.1"	6.40986586479443e-80	0.520618584158692	0.357	0.249	4.81489894165763e-75	"0"	"TAP2,r1@AL669918.1"	"P"
"P:r1@MRPL17"	8.0743974634845e-80	0.859449543102974	0.988	0.858	6.06524514264566e-75	"6"	"MRPL17"	"P"
"P:r1@SOD1"	8.22127533747503e-80	0.543206304361851	1	0.984	6.17557539525112e-75	"6"	"SOD1"	"P"
"P:r1@MEAK7"	1.05039419453206e-79	1.85405205343634	0.439	0.126	7.8902460710665e-75	"6"	"MEAK7"	"P"
"P:r1@COX5A"	1.10755210852926e-79	0.625982561619193	1	0.986	8.31959917363922e-75	"7"	"COX5A"	"P"
"P:r1@MRPS24"	1.15124100048186e-79	0.719551817260647	1	0.938	8.64777702331958e-75	"6"	"MRPS24"	"P"
"P:r1@CITED2"	1.31701701474538e-79	0.536350805216162	0.895	0.836	9.89303670966283e-75	"4"	"CITED2"	"P"
"P:r1@TMEM256,r1@TMEM256-PLSCR3"	1.36599961267216e-79	0.727646549668473	0.994	0.967	1.02609792905094e-74	"7"	"TMEM256,r1@TMEM256-PLSCR3"	"P"
"P:r1@INPPL1"	1.40367522780718e-79	0.605881762328822	0.25	0.144	1.05439872087192e-74	"3"	"INPPL1"	"P"
"P:r1@TBC1D19"	1.45265005955061e-79	0.627858403062623	0.269	0.173	1.09118714523263e-74	"0"	"TBC1D19"	"P"
"P:r1@EMC9"	1.55712961025609e-79	1.12226242758514	0.391	0.265	1.16966904933607e-74	"4"	"EMC9"	"P"
"P:r2@EPB41L2"	1.57317365104334e-79	1.99315442100803	0.321	0.073	1.18172085145422e-74	"6"	"EPB41L2"	"P"
"P:r1@EDC4"	1.7180565454019e-79	0.581655344151162	0.255	0.148	1.29055253520954e-74	"3"	"EDC4"	"P"
"P:r1@GLTP"	2.05072325347521e-79	1.50220396703732	0.694	0.285	1.54044178631297e-74	"6"	"GLTP"	"P"
"P:r1@SMARCA4"	2.12211320021551e-79	1.37433902567399	0.743	0.331	1.59406777260589e-74	"6"	"SMARCA4"	"P"
"P:r1@HIST1H2BD"	2.39689072674997e-79	0.700846142523594	0.26	0.159	1.80047240721277e-74	"2"	"HIST1H2BD"	"P"
"P:r1@MAP2K1"	2.4302999564213e-79	0.586797154558313	0.41	0.307	1.82556841826499e-74	"0"	"MAP2K1"	"P"
"P:r1@VGLL4"	2.44186562725767e-79	0.536711743814072	0.384	0.278	1.83425620322715e-74	"0"	"VGLL4"	"P"
"D:r1@ADDG07066286645.B"	2.7051921848768e-79	0.599239686977852	0.317	0.216	2.03205921351391e-74	"0"	"ADDG07066286645.B"	"D"
"P:r2@GLYCTK"	2.89878974868271e-79	1.98193693657484	0.28	0.057	2.17748389551799e-74	"6"	"GLYCTK"	"P"
"P:r1@SMYD2"	3.85258735851168e-79	1.35400282492724	0.734	0.301	2.89394804609322e-74	"6"	"SMYD2"	"P"
"P:r1@PRR16"	4.02253825249578e-79	1.78822849025355	0.373	0.094	3.02161005912726e-74	"6"	"PRR16"	"P"
"P:r1@ADDG07139036284.F"	4.35898387698139e-79	0.554955082735037	0.283	0.169	3.27433791887211e-74	"3"	"ADDG07139036284.F"	"P"
"P:r1@VAT1"	4.71445272722026e-79	0.869011190379656	0.998	0.826	3.54135545510604e-74	"6"	"VAT1"	"P"
"P:r2@LRRC8D"	5.74238884289419e-79	2.21447547805576	0.264	0.052	4.31351022711683e-74	"6"	"LRRC8D"	"P"
"P:r1@SCAF8"	6.25303623103462e-79	0.534786213578161	0.293	0.177	4.69709322566627e-74	"3"	"SCAF8"	"P"
"P:r1@TRIM28"	6.40582123209322e-79	0.961336258265117	0.974	0.771	4.81186073491146e-74	"6"	"TRIM28"	"P"
"P:r1@ANXA7"	6.64866991789451e-79	1.01436908378617	0.964	0.728	4.99428138222482e-74	"6"	"ANXA7"	"P"
"P:r2@SREBF1"	7.02825967111209e-79	0.559317868725088	0.311	0.21	5.27941781714927e-74	"1"	"SREBF1"	"P"
"D:r2@ADDG09086946980.R"	7.66847793432104e-79	0.606182239561357	0.285	0.187	5.76033056992393e-74	"0"	"ADDG09086946980.R"	"D"
"P:r1@SUMO3"	7.87606411663383e-79	1.01762927305009	0.976	0.757	5.91626308249183e-74	"6"	"SUMO3"	"P"
"P:r1@LARP6"	7.9048398287618e-79	0.553662035504466	0.852	0.815	5.937878534171e-74	"4"	"LARP6"	"P"
"P:r2@MGST1"	8.50303817111209e-79	0.609564403125871	0.293	0.187	6.38722718299427e-74	"2"	"MGST1"	"P"
"P:r1@KAZALD1"	9.23326350189226e-79	1.83404292212233	0.456	0.136	6.93575054471641e-74	"6"	"KAZALD1"	"P"
"P:r1@SYTL2"	1.08421857891918e-78	4.22173220601339	0.494	0.047	8.1443246992672e-74	"9"	"SYTL2"	"P"
"P:r1@MASP1"	1.28860078405186e-78	1.21974430351881	0.77	0.342	9.67958250956235e-74	"6"	"MASP1"	"P"
"P:r2@SEPTIN9"	1.30393457532818e-78	1.38244339693992	0.765	0.352	9.79476534949271e-74	"6"	"SEPTIN9"	"P"
"P:r1@NAMPT"	1.30765425796682e-78	0.519809654430546	0.811	0.751	9.8227064895694e-74	"4"	"NAMPT"	"P"
"P:r1@HRAS"	1.37695439586845e-78	1.18065568155628	0.914	0.594	1.0343268335445e-73	"6"	"HRAS"	"P"
"P:r1@PSMG1"	1.59906356439266e-78	1.11636715929797	0.933	0.613	1.20116857766483e-73	"6"	"PSMG1"	"P"
"P:r1@CBX1"	2.21126630551459e-78	1.23330365379135	0.91	0.579	1.6610369107134e-73	"6"	"CBX1"	"P"
"P:r1@HNRNPR"	3.1892581794998e-78	0.960594624163289	0.981	0.806	2.39567506669486e-73	"6"	"HNRNPR"	"P"
"P:r1@SMIM14"	4.18543309420267e-78	0.592170519601285	0.805	0.756	3.14397177737222e-73	"4"	"SMIM14"	"P"
"P:r1@HSD17B7"	4.46858014793763e-78	0.899887009526248	0.411	0.27	3.35666334972631e-73	"4"	"HSD17B7"	"P"
"P:r1@PSMB7"	4.60909293711037e-78	0.899326335061848	0.983	0.856	3.4622123415692e-73	"6"	"PSMB7"	"P"
"P:r1@ACSL3"	4.82076371267402e-78	0.568366559565849	0.861	0.822	3.62121307804934e-73	"4"	"ACSL3"	"P"
"P:r1@SLC50A1"	4.86973817444628e-78	0.636816418567053	0.695	0.62	3.65800122449881e-73	"4"	"SLC50A1"	"P"
"P:r1@LAYN"	5.03829494752385e-78	1.4067195655313	0.789	0.382	3.78461601573149e-73	"6"	"LAYN"	"P"
"P:r1@ADAM17"	6.16364547436103e-78	0.783179200855874	0.532	0.406	4.62994557097577e-73	"4"	"ADAM17"	"P"
"P:r2@PMP22"	6.65188432500821e-78	0.54605473949642	0.262	0.167	4.99669594841642e-73	"1"	"PMP22"	"P"
"P:r1@CROT"	6.84730453300697e-78	0.552976495739481	0.282	0.169	5.14348974605885e-73	"3"	"CROT"	"P"
"P:r1@CACYBP"	7.47947938329101e-78	0.88571262055069	0.983	0.823	5.61836052834671e-73	"6"	"CACYBP"	"P"
"P:r1@UGDH"	7.84030579524991e-78	1.13995576755093	0.964	0.668	5.88940250421788e-73	"6"	"UGDH"	"P"
"P:r1@CCT4"	8.75941318805706e-78	0.703072462870313	0.998	0.936	6.57980840447283e-73	"6"	"CCT4"	"P"
"P:r1@SET"	1.0911510891614e-77	0.800838628789676	0.988	0.893	8.19639963645369e-73	"6"	"SET"	"P"
"P:r1@GALE"	1.16700052269856e-77	0.831119397683495	0.26	0.165	8.7661578263548e-73	"2"	"GALE"	"P"
"P:r1@MRPL54"	1.19837380088748e-77	0.998412697844865	0.962	0.688	9.0018244801265e-73	"6"	"MRPL54"	"P"
"P:r1@SLX1B,r1@SLX1B-SULT1A4"	1.48696228503499e-77	1.23279624197141	0.85	0.454	1.11696145964973e-72	"6"	"SLX1B,r1@SLX1B-SULT1A4"	"P"
"P:r1@NPR3"	1.65773801990317e-77	1.6451947834019	0.494	0.156	1.24524306841067e-72	"6"	"NPR3"	"P"
"P:r1@RALB"	1.6785377302755e-77	1.39832242334563	0.77	0.353	1.26086718685105e-72	"6"	"RALB"	"P"
"P:r1@USP1"	1.68014809787107e-77	1.79579794329893	0.644	0.275	1.26207684667781e-72	"6"	"USP1"	"P"
"P:r1@DYNLL1"	1.95963577654554e-77	0.707738376076317	1	0.989	1.47201960626772e-72	"6"	"DYNLL1"	"P"
"P:r1@CTNNA1"	2.19280656259815e-77	0.989790330481428	0.964	0.713	1.64717050562686e-72	"6"	"CTNNA1"	"P"
"P:r1@USP5"	2.22142363595463e-77	1.58122160672029	0.656	0.269	1.66866679262004e-72	"6"	"USP5"	"P"
"P:r1@SMG9"	2.28974105609767e-77	0.576848027254126	0.25	0.145	1.71998478910889e-72	"3"	"SMG9"	"P"
"P:r1@PAK4"	2.66532940740922e-77	1.94003407901712	0.416	0.118	2.00211549096358e-72	"6"	"PAK4"	"P"
"P:r1@PITPNA-AS1"	2.7099876296291e-77	0.645382909972472	0.63	0.511	2.03566140774849e-72	"4"	"PITPNA-AS1"	"P"
"P:r1@FAM13A"	2.88024552153387e-77	0.741069289779353	0.35	0.262	2.1635540284106e-72	"1"	"FAM13A"	"P"
"P:r1@SSR2"	3.36489764072872e-77	0.559589749022274	1	0.986	2.52761016078619e-72	"6"	"SSR2"	"P"
"P:r1@EPB41L2"	3.73720429338108e-77	1.40801354102928	0.689	0.276	2.80727574905907e-72	"6"	"EPB41L2"	"P"
"P:r1@AOPEP"	4.27372127253062e-77	3.42096689506976	0.779	0.123	3.21029120828683e-72	"9"	"AOPEP"	"P"
"P:r1@SMPD4"	4.58406379666956e-77	1.60166778290016	0.542	0.181	3.44341120214427e-72	"6"	"SMPD4"	"P"
"P:r1@NUDT21"	4.76331576310151e-77	1.07691472654784	0.931	0.648	3.57805990176896e-72	"6"	"NUDT21"	"P"
"P:r1@CLEC3B"	5.13468909906973e-77	4.36489128799969	0.974	0.241	3.85702441054821e-72	"9"	"CLEC3B"	"P"
"P:r1@COL8A1"	7.96879258791924e-77	0.945137250961274	0.753	0.316	5.98591792826729e-72	"6"	"COL8A1"	"P"
"P:r1@VDAC1"	9.45857699742089e-77	0.600797300183926	0.998	0.972	7.10499928315265e-72	"6"	"VDAC1"	"P"
"P:r1@ADDG0X020141368.R,r1@EIF1AX"	9.86337113630955e-77	0.878006147317514	0.979	0.845	7.40906849646164e-72	"6"	"ADDG0X020141368.R,r1@EIF1AX"	"P"
"D:r1@ADDG09121341182.F"	1.05422281022733e-76	0.514038735214878	0.444	0.349	7.91900548358465e-72	"1"	"ADDG09121341182.F"	"D"
"P:r1@MBOAT7"	1.18017158414612e-76	1.16636240641876	0.895	0.537	8.86509488863043e-72	"6"	"MBOAT7"	"P"
"P:r1@MED16"	1.20662503939468e-76	1.49418560148032	0.618	0.232	9.06380530842099e-72	"6"	"MED16"	"P"
"P:r1@OSBPL3"	1.63915932853277e-76	1.85263030015299	0.333	0.079	1.23128731281396e-71	"6"	"OSBPL3"	"P"
"P:r1@NDUFAF5"	1.71233977691763e-76	0.838905344966902	0.252	0.16	1.28625827022722e-71	"2"	"NDUFAF5"	"P"
"P:r1@CDIP1"	1.99575591230793e-76	0.600835689699341	0.259	0.153	1.49915196864835e-71	"3"	"CDIP1"	"P"
"P:r1@MBNL1"	2.32954788669461e-76	1.11171413114042	0.931	0.589	1.74988648604839e-71	"6"	"MBNL1"	"P"
"P:r1@LCOR"	2.3757449893476e-76	0.515586692105163	0.292	0.177	1.78458836364824e-71	"3"	"LCOR"	"P"
"P:r1@IGFBP3"	2.64123576737937e-76	1.81219598025652	0.705	0.316	1.98401707138236e-71	"6"	"IGFBP3"	"P"
"P:r1@AC020907.2,r1@FXYD1"	2.83012482604263e-76	0.585212009705796	0.466	0.384	2.12590486557844e-71	"1"	"AC020907.2,r1@FXYD1"	"P"
"P:r1@MAD2L2"	3.16308002352027e-76	1.37425324083328	0.85	0.495	2.37601082126772e-71	"6"	"MAD2L2"	"P"
"P:r1@ABLIM3"	4.23440420715123e-76	0.558941524379934	0.304	0.205	3.18075740828579e-71	"0"	"ABLIM3"	"P"
"P:r1@SMAP1"	4.24750402671608e-76	0.875654564568397	0.707	0.657	3.19059759974831e-71	"4"	"SMAP1"	"P"
"P:r1@ADDG0X053686498.B,r2@HUWE1"	4.44929868911742e-76	0.612370293423758	0.259	0.153	3.34217969630433e-71	"3"	"ADDG0X053686498.B,r2@HUWE1"	"P"
"P:r1@TENM3,r1@AC108142.1"	5.9627707215171e-76	1.83472425456879	0.515	0.175	4.479054482882e-71	"6"	"TENM3,r1@AC108142.1"	"P"
"P:r1@PLAU"	6.19779752857169e-76	1.94750491693732	0.366	0.095	4.65559956953719e-71	"6"	"PLAU"	"P"
"P:r1@OLFM2"	6.68810354488289e-76	0.530375843443515	0.403	0.287	5.02390273980968e-71	"2"	"OLFM2"	"P"
"P:r1@UQCRC1"	6.7472725467832e-76	0.713721336026232	0.993	0.883	5.06834871896714e-71	"6"	"UQCRC1"	"P"
"P:r1@SZRD1"	7.29922098353418e-76	1.20864412725658	0.872	0.473	5.48295582620137e-71	"6"	"SZRD1"	"P"
"P:r1@DYNLT1"	7.9432966385146e-76	0.651695221104133	0.998	0.951	5.96676613595301e-71	"6"	"DYNLT1"	"P"
"P:r1@ADDG0X123183487.F,r1@ADDG0X123185238.B,r1@GRIA3"	8.35751918781395e-76	0.660238194180246	0.259	0.169	6.2779176883102e-71	"0"	"ADDG0X123183487.F,r1@ADDG0X123185238.B,r1@GRIA3"	"P"
"P:r1@PSMA2,r1@AC010132.3"	9.14504862253323e-76	0.635788161099794	1	0.955	6.86948617378829e-71	"6"	"PSMA2,r1@AC010132.3"	"P"
"P:r3@AOPEP"	9.24992213918895e-76	4.7702319857746	0.26	0.014	6.94826401329456e-71	"9"	"AOPEP"	"P"
"P:r1@NDUFB6"	9.91705593511935e-76	0.677594245924582	0.993	0.923	7.4493949067836e-71	"6"	"NDUFB6"	"P"
"P:r1@FAM20C"	1.10320680795596e-75	1.01882666088127	0.836	0.38	8.28695857932282e-71	"6"	"FAM20C"	"P"
"P:r1@BOLA3"	1.34233533235546e-75	0.846404275939307	0.986	0.791	1.00832203160545e-70	"6"	"BOLA3"	"P"
"P:r1@HNRNPM"	1.47109414811843e-75	1.13757279837233	0.948	0.62	1.10504179124212e-70	"6"	"HNRNPM"	"P"
"P:r1@CYB5A"	2.12354323270191e-75	0.894682144029076	1	0.971	1.5951419701087e-70	"7"	"CYB5A"	"P"
"P:r1@EMG1"	2.14539550422742e-75	1.27682837303712	0.822	0.405	1.61155674091051e-70	"6"	"EMG1"	"P"
"P:r1@ABCB8"	2.30767413850166e-75	1.34204816121487	0.708	0.299	1.73345558261829e-70	"6"	"ABCB8"	"P"
"P:r1@CRY2"	2.38866058148493e-75	0.540681461045137	0.258	0.152	1.79429016899404e-70	"3"	"CRY2"	"P"
"P:r1@PLSCR1"	2.41824858005695e-75	1.40943650580319	0.639	0.244	1.81651578588138e-70	"6"	"PLSCR1"	"P"
"P:r1@ORAI2"	2.42650776277072e-75	1.62061740596735	0.499	0.16	1.82271983616048e-70	"6"	"ORAI2"	"P"
"P:r1@VIT"	2.79272067766791e-75	0.617025333922031	0.414	0.329	2.0978079914438e-70	"1"	"VIT"	"P"
"P:r1@C11orf49"	2.93247632306202e-75	0.503390901064753	0.379	0.272	2.2027882395945e-70	"0"	"C11orf49"	"P"
"P:r1@BMP2K"	3.22036731195285e-75	0.619626256359673	0.271	0.178	2.41904331371963e-70	"0"	"BMP2K"	"P"
"P:r1@NUDC"	3.41752509058268e-75	0.852263283225105	0.979	0.831	2.56714232229299e-70	"6"	"NUDC"	"P"
"P:r1@MRVI1"	3.62189054135589e-75	4.05586979758733	0.571	0.067	2.7206555179503e-70	"9"	"MRVI1"	"P"
"P:r1@DBI"	4.12361085918444e-75	0.79228507080342	1	0.995	3.09753276909357e-70	"7"	"DBI"	"P"
"P:r1@ZFAND2A"	4.21212265605689e-75	1.11493999257803	0.421	0.306	3.16402017555026e-70	"4"	"ZFAND2A"	"P"
"P:r1@BAP1"	4.48564805608638e-75	0.554357779867722	0.252	0.147	3.36948425029041e-70	"3"	"BAP1"	"P"
"P:r1@TUBB2A"	5.2840829890164e-75	0.600612822689903	0.691	0.602	3.96924461885945e-70	"2"	"TUBB2A"	"P"
"P:r1@SLC25A5"	6.4583830687253e-75	0.650758919150199	1	0.967	4.85134360973438e-70	"6"	"SLC25A5"	"P"
"P:r1@CDK5RAP2"	6.76861333577786e-75	1.66068381453418	0.499	0.161	5.08437927943625e-70	"6"	"CDK5RAP2"	"P"
"P:r1@HSPB11"	7.14666628692921e-75	1.15134298412397	0.903	0.587	5.36836131475262e-70	"6"	"HSPB11"	"P"
"P:r1@OSTF1"	7.94827088167684e-75	1.15618432180803	0.886	0.527	5.97050263818919e-70	"6"	"OSTF1"	"P"
"P:r1@GBE1"	8.07229008330446e-75	0.707195795888431	0.917	0.896	6.06366214187581e-70	"5"	"GBE1"	"P"
"P:r1@TMEM87A"	8.18630792905948e-75	0.691166540754663	0.477	0.391	6.14930892707161e-70	"0"	"TMEM87A"	"P"
"P:r1@AMDHD2"	8.39709438515595e-75	1.72819172502398	0.34	0.082	6.30764538929759e-70	"6"	"AMDHD2"	"P"
"P:r1@RAD23B"	9.01336846607967e-75	0.834282084967834	0.983	0.84	6.77057199066507e-70	"6"	"RAD23B"	"P"
"P:r1@PI4K2B"	1.09394420848995e-74	1.4832903807332	0.485	0.148	8.21738071091396e-70	"6"	"PI4K2B"	"P"
"P:r1@HIC1"	1.12916573162253e-74	1.28461334915093	0.684	0.271	8.48195422622893e-70	"6"	"HIC1"	"P"
"P:r1@BCL6"	1.28765573198666e-74	0.559162864518571	0.73	0.63	9.67248356196422e-70	"4"	"BCL6"	"P"
"P:r1@PCBP3"	1.44953398921494e-74	0.807211436368122	0.551	0.43	1.08884644667859e-69	"4"	"PCBP3"	"P"
"P:r1@RNPS1"	1.51059619224292e-74	0.962529081315079	0.96	0.736	1.13471454172711e-69	"6"	"RNPS1"	"P"
"P:r1@TRIM47"	1.81521721875304e-74	0.800654395839811	0.304	0.215	1.36353671821072e-69	"0"	"TRIM47"	"P"
"P:r1@CTSB"	1.83974744058286e-74	0.699829555233022	1	0.954	1.38196308494263e-69	"6"	"CTSB"	"P"
"P:r1@TSPAN5"	1.91249978676085e-74	1.33642944862461	0.774	0.361	1.43661246482114e-69	"6"	"TSPAN5"	"P"
"P:r1@FUBP1"	2.13186530824598e-74	1.49298261862016	0.644	0.256	1.60139326359513e-69	"6"	"FUBP1"	"P"
"P:r1@FN3KRP"	2.23232470616004e-74	1.44261117281586	0.682	0.287	1.67685534952624e-69	"6"	"FN3KRP"	"P"
"P:r1@NDUFS8"	2.36557896950764e-74	0.668416517302818	0.993	0.937	1.77695195452505e-69	"6"	"NDUFS8"	"P"
"P:r1@IGFBP2"	2.44100785141023e-74	0.669047744930264	0.866	0.351	1.83361186774382e-69	"7"	"IGFBP2"	"P"
"P:r1@SUOX"	2.56588160680412e-74	0.690989984573028	0.374	0.296	1.92741328658305e-69	"1"	"SUOX"	"P"
"P:r1@CDK2AP1"	2.82790083584016e-74	0.583815787863882	0.995	0.973	2.12423427085805e-69	"6"	"CDK2AP1"	"P"
"P:r1@FIBIN"	2.92844941191156e-74	0.684612694745318	0.485	0.336	2.19976334474561e-69	"4"	"FIBIN"	"P"
"P:r1@ENDOG"	3.21570354509403e-74	0.50295602550175	0.538	0.433	2.41554003196828e-69	"2"	"ENDOG"	"P"
"P:r1@AP1S2"	3.33691022842317e-74	1.50022970137215	0.729	0.325	2.50658685628464e-69	"6"	"AP1S2"	"P"
"P:r1@SIDT2"	3.44629166559509e-74	0.50612491229264	0.255	0.148	2.58875091044507e-69	"3"	"SIDT2"	"P"
"P:r1@ULBP2"	4.09686817219725e-74	1.95605531537121	0.314	0.073	3.07744446490941e-69	"6"	"ULBP2"	"P"
"P:r1@DCAF15"	4.27421622822821e-74	1.75700245143056	0.439	0.129	3.21066300415818e-69	"6"	"DCAF15"	"P"
"P:r1@NR2C2AP"	4.29995999665723e-74	1.77668156154668	0.39	0.106	3.23000095068901e-69	"6"	"NR2C2AP"	"P"
"P:r1@ADDG0X119235939.B,r1@ADDG0X119237449.F,r1@PGRMC1"	4.47900483327675e-74	0.692755864668381	0.958	0.953	3.36449406061249e-69	"5"	"ADDG0X119235939.B,r1@ADDG0X119237449.F,r1@PGRMC1"	"P"
"P:r1@MYO5A"	4.81763366342774e-74	1.74677812978387	0.382	0.102	3.61886187895702e-69	"6"	"MYO5A"	"P"
"P:r1@HEMK1"	5.89136021172345e-74	0.512989916134601	0.271	0.162	4.42541305024031e-69	"3"	"HEMK1"	"P"
"P:r2@LIMS1"	6.27926747690156e-74	1.6264894860007	0.447	0.136	4.71679735062414e-69	"6"	"LIMS1"	"P"
"P:r1@LIMK1"	6.58395817976246e-74	0.57709119979756	0.322	0.223	4.94567186589217e-69	"0"	"LIMK1"	"P"
"P:r1@PAGR1,r1@AC120114.4"	6.679167150002e-74	1.25656688837578	0.781	0.368	5.017189988067e-69	"6"	"PAGR1,r1@AC120114.4"	"P"
"P:r1@ECI2"	6.82174152867706e-74	1.03020615450389	0.955	0.688	5.12428758409635e-69	"6"	"ECI2"	"P"
"P:r1@CEP89"	7.13619876069052e-74	1.38689286848381	0.632	0.236	5.36049842306789e-69	"6"	"CEP89"	"P"
"P:r1@RAB32"	8.19693427744216e-74	0.925888625782074	0.971	0.74	6.15729112118622e-69	"6"	"RAB32"	"P"
"P:r1@ATP6V0C,r1@AC093525.1"	8.41582263666935e-74	0.700496199021841	0.998	0.944	6.32171348998692e-69	"6"	"ATP6V0C,r1@AC093525.1"	"P"
"P:r1@HIST1H3D"	1.04566740916231e-73	3.07950239377831	0.368	0.105	7.85473987740456e-69	"6"	"HIST1H3D"	"P"
"P:r1@UCK2"	1.26643476626563e-73	1.45705490192882	0.755	0.372	9.51307803375755e-69	"6"	"UCK2"	"P"
"P:r1@PPIAP22"	1.35224076282258e-73	0.701493804959127	0.998	0.898	1.01576269380944e-68	"6"	"PPIAP22"	"P"
"P:r1@SERINC2"	1.5729862433439e-73	1.56291529084366	0.739	0.357	1.18158007641264e-68	"6"	"SERINC2"	"P"
"P:r1@TOMM5,r1@AL513165.2"	1.64522549211212e-73	0.576298359537803	1	0.987	1.23584403290986e-68	"7"	"TOMM5,r1@AL513165.2"	"P"
"P:r1@GPX8"	1.71433096697939e-73	0.86091363181529	0.979	0.749	1.28775399246591e-68	"6"	"GPX8"	"P"
"P:r1@STT3A"	1.75108946647554e-73	0.866411144952644	0.986	0.784	1.31536587453243e-68	"6"	"STT3A"	"P"
"P:r2@NAV1"	2.09938969276209e-73	0.560152597536088	0.423	0.311	1.5769985555121e-68	"2"	"NAV1"	"P"
"P:r1@ZNF862"	2.76327748779412e-73	0.550926165296832	0.325	0.225	2.07569115050631e-68	"0"	"ZNF862"	"P"
"P:r1@HIST1H2AC"	3.17213052081735e-73	0.764385520163509	0.702	0.628	2.38280928332237e-68	"4"	"HIST1H2AC"	"P"
"P:r1@PUF60"	3.24341210300875e-73	0.92447087782177	0.967	0.773	2.43635386941708e-68	"6"	"PUF60"	"P"
"P:r1@LSM5"	3.28529751525809e-73	0.897631775375799	0.976	0.801	2.46781693453642e-68	"6"	"LSM5"	"P"
"P:r1@TCOF1"	3.36648273174732e-73	0.542915344164188	0.268	0.161	2.52880083360664e-68	"3"	"TCOF1"	"P"
"P:r1@CDKN2C"	3.4645325648595e-73	0.851625475277263	0.945	0.527	2.60245292674551e-68	"7"	"CDKN2C"	"P"
"P:r1@CCDC134"	4.08290874331392e-73	2.09094786429644	0.254	0.051	3.06695856071512e-68	"6"	"CCDC134"	"P"
